mu_g;sdmu_g;survival_scalar1;init_asoc;init_amat;sdmu_b;init_agen;sdmu_a;mu_dp;np;gmax;bmin;amin;nc;amax;sigmoidal_survival;mu_agen;bmax;seed;mu_asoc;init_bmat_phen;sdsoc;survival_scalar0;qmat;qjuv;gmin;init_dp;mu_bmat_envt;mu_bmat_phen;init_ajuv;nloci_g;mu_ajuv;p;mu_dc;sdmat;init_dc;init_g;m;mu_amat;init_bmat_envt;laplace;generation;mean_phen_ad;mean_phen_prestige;mean_agen;mean_ajuv;mean_amat;mean_asoc;mean_bmat_phen;mean_bmat_envt;mean_dc;mean_dp;mean_g;var_phen_ad;var_phen_prestige;var_agen;var_ajuv;var_amat;var_asoc;var_bmat_phen;var_bmat_envt;var_dc;var_dp;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;file
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;581537173;0.01;0;0.05;0.8;1;1;-1;0;0.01;0.01;0;3;0.01;0.9;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.523293;0.524112;0.109735;0.805117;0.109723;0.100975;0.681572;-4.75238;5.76409;-2.04085;-0.579803;3111;3317.38;163.303;6598.98;40000;142.33;91359.8;292142;398287;141576;7831.36;0.5175;0.829673;0.838186;0.020311;0.0193643;./sim_cue_integration_17_8_2019_230651_565259293
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;565955426;0.01;0;0.05;0.8;1;0.9;-1;0;0.01;0.01;0;3;0.01;0.9;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.514379;0.514051;0.0933205;0.118653;0.0985002;0.124205;0.747117;2.04731;-3.44223;-0.324768;-0.342041;2666.7;2701.25;121.63;181.519;40000;218.249;128449;156988;169299;156568;7228.18;0.5225;0.788423;0.811754;0.00146469;0.00125556;./sim_cue_integration_17_8_2019_230651_549141735
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;522975724;0.01;0;0.05;0.8;0.5;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.511436;0.51165;0.0888162;0.0712946;0.0746531;0.0977222;-2.76962;0.472795;-0.690835;-4.93379;-0.440286;2626.99;2629.11;113.857;76.1369;40000;134.583;207434;202366;126419;361077;7666.34;0.4675;0.789509;0.807855;0.000766024;0.000746657;./sim_cue_integration_17_8_2019_230651_507158635
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;497803272;0.01;0;0.05;0.8;1;1;-1;0;0.01;0.01;0;3;0.01;0.9;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.524322;0.51476;0.120726;1.41255;0.109099;0.123753;-2.13454;-2.53526;0.869818;0.342454;-0.342342;3651.85;3625.68;202.571;20054.3;40000;211.821;140278;178953;138869;190064;7046.86;0.5225;0.915044;0.91392;0.0215168;0.023507;./sim_cue_integration_17_8_2019_230651_475579935
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;400821708;0.01;0;0.05;0.8;1;1;-1;0;0.01;0.01;0;3;0.01;0.9;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.506283;0.501481;0.120354;1.35236;0.13369;0.132525;0.953774;2.77996;-6.36471;3.01224;-0.450095;3419.06;3595.33;195.52;18373.6;40000;235.183;237356;167438;479890;211967;7916.6;0.485;0.907474;0.910321;0.022806;0.0235716;./sim_cue_integration_17_8_2019_230651_380883519
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;47577793;0.01;0;0.05;0.8;1;0.9;-1;0;0.01;0.01;0;3;0.01;0.9;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.503097;0.496095;0.627113;0.460962;0.13135;2.11261;0.740825;4.67567;-0.781389;9.17641;-1.70718;3397.11;3850.67;4014.56;2230.19;40000;44839.8;89639.5;298024;12495.3;845910;12991.8;0.495;0.888726;0.881743;0.0265822;0.0302987;./sim_cue_integration_17_8_2019_230651_24304195
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;122010926;0.01;0;0.05;0.8;0.5;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.521528;0.499629;0.483099;0.0732457;0.0896893;1.77349;-3.39216;3.3482;-0.556279;-9.00962;-1.77791;3068.2;3206.89;2376.25;76.3482;40000;31610.5;202363;259450;9258.81;815952;13315.9;0.5125;0.823617;0.834074;0.0189004;0.01798;./sim_cue_integration_17_8_2019_230651_137687818
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;184839129;0.01;0;0.05;0.8;0.5;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.510264;0.509868;0.0990477;0.0204116;0.0955912;0.0845729;1.42899;-4.21239;1.86018;2.51716;-0.503446;2612.12;2608.11;128.287;8.3488;40000;103.186;161678;348606;100570;170156;7334.72;0.5375;0.78875;0.804773;0.000571076;0.000553563;./sim_cue_integration_17_8_2019_230651_199092446
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;195014390;0.01;0;0.05;0.8;0.5;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.512872;0.512138;0.0803783;0.0196856;0.0830963;0.118346;-1.76658;-0.723923;-1.24241;-7.57436;-0.576119;2637.34;2629.38;92.5134;7.39801;40000;200.882;172945;185142;95037.8;587646;7906.78;0.515;0.786554;0.80712;0.000482124;0.000450092;./sim_cue_integration_17_8_2019_230651_210436892
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;198614517;0.01;0;0.05;0.8;1;1;-1;0;0.01;0.01;0;3;0.01;0.9;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.505084;0.513874;0.115075;0.799469;0.104299;0.123269;-1.68809;-0.401274;-2.72688;2.28576;-0.594178;2927.4;3056.14;176.572;6473.77;40000;195.931;104970;145162;162696;130973;7547.96;0.49;0.812806;0.843465;0.0224474;0.0186667;./sim_cue_integration_17_8_2019_230651_219955715
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;205145892;0.01;0;0.05;0.8;0.5;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.517887;0.512351;0.822894;0.103929;0.138448;3.41563;-5.03054;-0.311677;1.28402;-9.3137;-1.97992;3535.81;4038.11;6826.11;147.679;40000;116828;332642;67881.1;20098.3;869817;15172.9;0.5025;0.886353;0.896439;0.028349;0.0261651;./sim_cue_integration_17_8_2019_230651_220874854
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;213407150;0.01;0;0.05;0.8;0.5;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.485489;0.543396;0.799698;0.0584362;0.10385;3.26712;-5.14945;0.319332;0.961029;-9.26926;-1.99299;3138.96;4251.17;6438.86;58.5577;40000;106890;414646;93099.3;12788.7;861954;15371.5;0.455;0.883822;0.882434;0.0270182;0.0290219;./sim_cue_integration_17_8_2019_230651_230248677
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;230551207;0.01;0;0.05;0.8;0.5;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.507611;0.510817;0.107989;0.0682884;0.0932834;0.124955;-5.89065;1.09594;-6.12401;-4.56102;-0.519599;2591.16;2651.27;154.351;70.7459;40000;222.256;407076;88095.7;408940;283910;7373.87;0.5225;0.793017;0.804594;0.000969363;0.000924902;./sim_cue_integration_17_8_2019_230651_253996500
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;301082818;0.01;0;0.05;0.8;0.5;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.513016;0.512993;0.0858985;0.0768358;0.0752493;0.122133;-0.402454;2.28035;-3.01523;-3.20187;-0.520275;2643.1;2642.82;102.608;82.9646;40000;198.662;131958;89155.7;202055;300768;7426.01;0.51;0.788217;0.809222;0.000780508;0.000708295;./sim_cue_integration_17_8_2019_230651_317059658
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;302430909;0.01;0;0.05;0.8;0.5;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.511237;0.510867;0.091928;0.0777653;0.0891188;0.093108;-1.28318;-1.08903;-5.2406;-5.46703;-0.489618;2626.16;2622.61;119.406;90.3803;40000;119.847;190028;110129;320520;350465;7150.13;0.5125;0.790035;0.807704;0.000840943;0.000775863;./sim_cue_integration_17_8_2019_230651_321563717
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;307433786;0.01;0;0.05;0.8;0.5;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.508878;0.513687;0.624608;0.0865878;0.0956486;2.51017;-1.97932;2.42884;-0.508349;-8.9747;-1.95826;3124.24;3290.31;3943.85;104.467;40000;63157.3;158712;185671;147805;810399;15007.7;0.4725;0.859408;0.867965;0.0212553;0.0201449;./sim_cue_integration_17_8_2019_230652_324191462
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;448116749;0.01;0;0.05;0.8;0.5;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.515728;0.515321;0.0875108;0.0722958;0.0928455;0.140688;-3.79965;-0.94898;6.96072;-8.21564;-0.554879;2671.96;2668.92;108.659;78.9018;40000;256.098;264805;233158;521300;685531;7683.38;0.5375;0.786888;0.812242;0.000847493;0.000747592;./sim_cue_integration_17_8_2019_230652_463635213
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;112473546;0.01;0;0.05;0.8;0.9;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.512955;0.513897;0.110872;0.0538606;0.150678;0.0934178;-0.1784;5.83976;4.63016;-1.78989;-0.591751;2643.43;2653.68;166.844;42.4862;40000;119.669;109844;395921;283346;199887;7755.42;0.4675;0.787587;0.809775;0.000846305;0.000798794;./sim_cue_integration_17_8_2019_230655_98851705
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;916211795;0.01;0;0.05;0.8;0.5;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.520618;0.510991;0.780306;0.0541189;0.119666;3.32546;-3.4313;-0.486553;1.09828;-9.28758;-2.01755;3492;3892.17;6132.71;44.7936;40000;110775;247187;82432.3;15227.7;865292;15602.6;0.505;0.873683;0.890916;0.0283603;0.0250446;./sim_cue_integration_17_8_2019_230652_938930171
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;943156728;0.01;0;0.05;0.8;0.5;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.513947;0.522116;0.464892;0.0604055;0.0931513;1.73451;-2.74028;1.3432;-0.559102;-9.05781;-1.76094;2935.9;3357.99;2211.13;52.35;40000;30260.6;266680;77776.5;8003.36;823852;13155.8;0.4975;0.817529;0.834908;0.0164923;0.0153049;./sim_cue_integration_17_8_2019_230652_971099867
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;958545998;0.01;0;0.05;0.8;0.5;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.513272;0.512975;0.092126;0.0236978;0.103074;0.134709;-3.16714;-2.40026;-0.723085;-7.09184;-0.687097;2643.19;2639.67;118.613;10.5217;40000;242.193;251472;141694;130010;534508;7710.03;0.4775;0.787536;0.807945;0.000601433;0.00053955;./sim_cue_integration_17_8_2019_230652_972363487
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;1059969396;0.01;0;0.05;0.8;0.5;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.510346;0.508914;0.0907148;0.0469661;0.0794561;0.119946;-3.35475;2.41617;-5.95086;-3.54433;-0.318026;2614.29;2617.45;114.278;36.0233;40000;195.341;220048;133190;392045;260054;6996.77;0.5025;0.792125;0.805196;0.000638504;0.000598544;./sim_cue_integration_17_8_2019_230652_1077063293
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;1102700807;0.01;0;0.05;0.8;0.5;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.511233;0.511261;0.0960176;0.0263463;0.0754317;0.119287;3.78331;-1.02845;0.668025;-6.88505;-0.527975;2621.69;2621.49;123.146;12.7233;40000;200.211;227332;124998;164437;518397;7262.94;0.485;0.788855;0.80611;0.000545436;0.000522245;./sim_cue_integration_17_8_2019_230652_1119683391
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;1128439995;0.01;0;0.05;0.8;0.5;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.51328;0.512392;0.0847209;0.0244679;0.0811819;0.101686;5.4608;1.20533;-1.65132;1.08459;-0.470391;2641.58;2632.62;101.445;10.8283;40000;146.667;384635;96109.2;229999;185057;7505.61;0.4525;0.786982;0.807572;0.00048704;0.000463174;./sim_cue_integration_17_8_2019_230652_1142748771
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;1134202757;0.01;0;0.05;0.8;0.5;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.512298;0.51233;0.0984759;0.0275039;0.0987105;0.0975294;-4.08962;-1.16692;-3.33064;1.68067;-0.487896;2633.53;2633.87;136.007;13.1111;40000;139.329;272449;116209;188750;68039.1;7278;0.49;0.787317;0.8072;0.000623404;0.000587571;./sim_cue_integration_17_8_2019_230652_1149756470
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;1154806196;0.01;0;0.05;0.8;0.5;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.518585;0.518333;0.0734607;0.0190609;0.089043;0.135542;-0.300814;-1.06587;4.47506;-7.58137;-0.462658;2695.66;2692.51;77.5017;7.38563;40000;249.93;140679;214304;253105;598753;7625.58;0.5;0.782317;0.81165;0.000444566;0.000411853;./sim_cue_integration_17_8_2019_230652_1172724407
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;1153313826;0.01;0;0.05;0.8;0.5;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.511276;0.511768;0.0865541;0.0645052;0.0888316;0.0994795;3.6051;1.88896;2.57268;-2.11785;-0.531759;2624.35;2629.42;100.626;61.0244;40000;137.611;211551;140297;166968;130748;7347.18;0.51;0.789786;0.808583;0.00071401;0.000669317;./sim_cue_integration_17_8_2019_230652_1178735146
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;1185427561;0.01;0;0.05;0.8;0.5;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.511691;0.511557;0.0932246;0.0501734;0.0768462;0.0910596;1.00072;-0.296441;6.04523;-0.836902;-0.396826;2627.38;2625.84;114.165;39.2876;40000;119.99;152978;83301.2;442349;120467;7442.36;0.495;0.789291;0.807833;0.000626556;0.000568832;./sim_cue_integration_17_8_2019_230652_1200428897
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;1263732367;0.01;0;0.05;0.8;0.5;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.514672;0.514115;0.0984532;0.0577158;0.086466;0.10611;1.00288;0.851637;-2.254;-4.71092;-0.36939;2659.91;2654.38;134.776;49.4379;40000;159.472;150987;126551;145331;273489;7280.42;0.5175;0.786987;0.809928;0.000751777;0.000680952;./sim_cue_integration_17_8_2019_230652_1286497645
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;1612864459;0.01;0;0.05;0.8;0.5;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.511481;0.512348;0.0876309;0.0200074;0.0869827;0.0942373;-0.070032;-0.964856;0.649431;1.21858;-0.486654;2623.5;2632.58;109.725;7.5964;40000;132.657;198820;157285;141265;105247;7419.93;0.5275;0.78629;0.805902;0.000509003;0.000501791;./sim_cue_integration_17_8_2019_230653_1637253130
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;1859115566;0.01;0;0.05;0.8;0.9;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.509858;0.520741;0.632541;0.0883347;0.547485;2.10882;-4.48957;5.66607;2.49132;-8.62752;-1.93305;3133.4;3368.37;4046.83;103.209;39999.7;44591.6;251992;359285;217103;751788;14779.2;0.5025;0.844577;0.882369;0.023806;0.0167453;./sim_cue_integration_17_8_2019_230653_1874868630
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;1863292350;0.01;0;0.05;0.8;0.5;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.510544;0.510564;0.0996221;0.0482409;0.081645;0.128425;-4.49901;-1.12153;-1.55814;-5.9699;-0.57495;2616.54;2616.82;132.54;37.5702;40000;221.464;310409;88882.6;220806;397018;7755.38;0.53;0.789475;0.807227;0.00069045;0.000637936;./sim_cue_integration_17_8_2019_230653_1878331441
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;1863442177;0.01;0;0.05;0.8;0.9;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.502842;0.533252;0.469402;0.0789831;0.126933;1.66839;-1.14476;4.41391;-0.530961;-8.81199;-1.73542;2859.96;3537.98;2253.76;87.7837;40000;28006.8;222924;249162;8412.13;782620;12919.5;0.495;0.813038;0.83696;0.0197078;0.0168144;./sim_cue_integration_17_8_2019_230653_1878607639
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;2074040607;0.01;0;0.05;0.8;0.9;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.534793;0.479984;0.795091;0.093056;0.141398;3.27445;-5.58055;1.15067;1.12355;-9.12156;-1.99977;3685.6;3660.88;6370.98;130.494;40000;107377;403293;84086.7;16634.5;835117;15513.1;0.53;0.891411;0.87867;0.0244472;0.0299659;./sim_cue_integration_17_8_2019_230653_2095979468
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;2099638670;0.01;0;0.05;0.8;0.5;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.512211;0.516615;0.0896462;0.0467752;0.0800002;0.117633;0.176202;-3.31064;-1.97886;-2.58534;-0.423636;2633.83;2698.56;112.862;34.0124;40000;193.788;154465;217254;165958;156402;7248.37;0.4625;0.789249;0.807625;0.000717136;0.000649955;./sim_cue_integration_17_8_2019_230653_2116163148
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;2109197229;0.01;0;0.05;0.8;0.5;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.514883;0.515478;0.10356;0.0265558;0.0753721;0.190038;1.14443;-1.06593;-0.544818;-8.29592;-0.53828;2661.57;2687.52;136.551;12.3829;40000;486.858;129651;107158;21565.9;700398;7654.22;0.52;0.786154;0.809262;0.000727929;0.000676009;./sim_cue_integration_17_8_2019_230653_2124305514
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;2120999462;0.01;0;0.05;0.8;0.9;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.518307;0.498899;0.555611;0.0790758;1.43726;0.736838;-7.89977;3.28006;1.81784;-8.49931;-1.81542;3057.04;2853.73;3135.19;92.4431;39997.9;5549.86;639032;123946;115345;736170;13554.9;0.5275;0.83129;0.833142;0.0189874;0.0184297;./sim_cue_integration_17_8_2019_230653_2137146479
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;2116544131;0.01;0;0.05;0.8;0.5;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.512017;0.511336;0.0909512;0.0453213;0.0754107;0.110429;-2.19809;-4.50967;-4.61097;-2.64107;-0.477501;2630.95;2624.01;116.79;33.6764;40000;172.554;223641;266921;348016;151470;7467.8;0.49;0.789328;0.807457;0.000644542;0.000603806;./sim_cue_integration_17_8_2019_230653_2098739669
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;2089161420;0.01;0;0.05;0.8;0.9;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.5214;0.519012;0.276658;0.0706334;0.831606;0.135337;-1.96568;6.14363;5.19617;-7.15599;-1.48201;2844.25;2820.13;821.069;72.795;39999.3;247.734;139335;411668;325159;539682;11253.8;0.45;0.795053;0.823775;0.00821104;0.00697874;./sim_cue_integration_17_8_2019_230653_2062375166
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;1374618741;0.01;0;0.05;0.8;0.9;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.51686;0.521903;0.523461;0.0293418;1.33222;0.829522;-5.18041;4.97734;6.34767;-8.48431;-1.85943;3031.97;3070.58;2777.5;14.9556;39998.2;6979.52;343793;281020;449838;729892;13977.8;0.4775;0.822201;0.852398;0.0183164;0.0157305;./sim_cue_integration_17_8_2019_230654_1360903853
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;1372700734;0.01;0;0.05;0.8;0.9;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.513768;0.514215;0.0908756;0.0803959;0.119831;0.131282;0.581531;6.62328;-4.96502;-1.75383;-0.478066;2655.4;2689.06;112.563;92.7705;40000;234.548;191076;483617;337092;123481;7042.04;0.4825;0.789667;0.808813;0.00107705;0.000960219;./sim_cue_integration_17_8_2019_230654_1359439852
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;1364277057;0.01;0;0.05;0.8;0.9;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.513958;0.514951;0.101273;0.0585537;0.123517;0.0857152;-1.37185;6.3573;-1.12358;-3.33052;-0.442911;2653.3;2662.67;141.305;51.74;40000;112.838;157791;447423;231901;241109;7458.67;0.495;0.786682;0.810807;0.00077024;0.000703219;./sim_cue_integration_17_8_2019_230654_1349926164
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;1349470188;0.01;0;0.05;0.8;0.9;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.514438;0.51619;0.306292;0.0351221;0.906024;0.118802;0.588574;7.25099;-0.656283;-7.59162;-1.43787;2779;2797.03;989.347;20.2593;39999.2;211.461;130865;555710;277688;597346;10715.2;0.515;0.799222;0.822296;0.00842432;0.00748769;./sim_cue_integration_17_8_2019_230654_1333531749
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;1316353380;0.01;0;0.05;0.8;0.9;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.516879;0.513122;0.638171;0.0364911;0.476236;2.21946;2.77267;6.82428;-2.4994;-8.92365;-1.9449;3195.55;3297.83;4119.06;22.2688;39999.8;49432.1;173472;489558;191448;800718;14859.8;0.4875;0.843462;0.866182;0.0259844;0.0219197;./sim_cue_integration_17_8_2019_230654_1294772111
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;1269059388;0.01;0;0.05;0.8;0.9;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.512747;0.511066;0.0948894;0.068582;0.0961148;0.0953986;-4.41024;5.58693;4.84141;-5.06085;-0.479497;2641.63;2624.65;117.384;70.6019;40000;130.456;296601;355613;321573;298450;7401.8;0.5125;0.790021;0.808227;0.000825921;0.000765716;./sim_cue_integration_17_8_2019_230654_1252101442
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;1133909151;0.01;0;0.05;0.8;0.9;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.509446;0.523199;0.515763;0.0741787;0.0983092;1.8737;0.441247;5.47995;-0.479174;-8.92763;-1.74362;2942.86;3447.83;2702.02;81.6418;40000;35219.8;82688;343307;8176.72;802138;12901.5;0.485;0.812203;0.839974;0.020125;0.0172608;./sim_cue_integration_17_8_2019_230654_1118122208
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;1097411508;0.01;0;0.05;0.8;0.9;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.516001;0.500851;0.492641;0.0395381;0.500588;1.41576;-3.5659;6.79939;1.65449;-8.93817;-1.79341;2889.05;2792.12;2468.99;26.892;39999.7;20207.6;201145;488999;164519;803711;13382;0.5275;0.811675;0.824892;0.0133076;0.0117959;./sim_cue_integration_17_8_2019_230654_1081564613
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;1089587673;0.01;0;0.05;0.8;0.9;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.522469;0.49894;0.830026;0.0658569;0.152742;3.41428;-6.26748;1.87752;1.16733;-9.22731;-2.00587;3568.22;3882.15;6934.68;67.6383;40000;116811;429424;128229;17484.4;854048;15585;0.52;0.885894;0.892029;0.0274079;0.0268141;./sim_cue_integration_17_8_2019_230654_1073682480
