"sigmoidal_survival";"laplace";"p";"qmat";"qjuv";"nloci_g";"init_g";"init_aintercept";"init_ajuv";"init_agen";"init_bmat_phen";"init_bmat_envt";"init_hp";"init_hc";"init_vp";"init_vc";"gmin";"gmax";"amin";"amax";"bmin";"bmax";"mu_g";"sdmu_g";"mu_ajuv";"mu_agen";"mu_aintercept";"juvenile_survival";"mu_bmat_phen";"mu_bmat_envt";"mu_vc";"mu_vp";"mu_hc";"mu_hp";"sdmu_a";"sdmu_b";"m";"nph";"nch";"npv";"ncv";"survival_scalar0";"survival_scalar1";"seed";"generation";"mean_phen_ad";"mean_phen_juv";"mean_phen_prestige_vert";"mean_phen_prestige_horiz";"mean_aintercept";"mean_agen";"mean_ajuv";"mean_bmat_phen";"mean_bmat_envt";"mean_hc";"mean_hp";"mean_vc";"mean_vp";"mean_g";"var_phen_ad";"var_phen_juv";"var_phen_prestige_vert";"var_phen_prestige_horiz";"var_aintercept";"var_agen";"var_ajuv";"var_bmat_phen";"var_bmat_envt";"var_hc";"var_hp";"var_vc";"var_vp";"var_g";"freq_high";"mean_surv0";"mean_surv1";"var_surv0";"var_surv1";"Unnamed..34";"eta2_agen_X_g";"eta2_aintercept";"eta2_ajuv_X_cue_juv_envt_high";"eta2_bmat_envt_X_maternal_envt_cue_eror";"eta2_bmat_phen_X_phen_mat_error";"eta2_hc_X_xconformist_horiz_error";"eta2_hp_X_phen_prestige_horiz_error";"eta2_vc_X_xconformist_vert_error";"eta2_vp_X_phen_prestige_vert_error";"var_phen_ad.1";"var_phen_ad_logistic";"var_phen_juv.1";"var_phen_juv_logistic";"file";"adult_survival"
0;1;0.69;1;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;2970758004;75000;0.562458;0.453308;0.572388;0.473028;0.252266;-0.389894;0.440666;-1.94538;-0.678943;-2.30781;-6.79968;1.8343;0.208414;0.199666;0.175207;0.147182;0.175901;0.192088;0.0119553;0.0281825;0.0846389;13.6917;16.7922;22.2206;3.25988;11.6076;9.77741;0.673766;0.5275;0.5;0.5;0;0;NA;0.00447259633175469;0.00042963767400066;0.00250533230799874;0.154238507266578;0.109131267285231;0.203848765764642;0.339419339216377;0.122130196334072;0.0638243578170775;0.175211814944298;25.915457559063;0.147185487701144;12.0562814026089;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2252.csv";0
0;1;0.931;0.5;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;2346721865;75000;0.665605;0.535761;0.839557;0.525125;-0.848881;-0.000107664;0.112876;-1.94418;-0.0212533;-8.34647;-8.89932;-7.97594;8.33029;0.0511492;0.174813;0.163691;0.0834066;0.20777;0.0104378;0.013446;0.0315795;0.3165;0.331367;0.774146;0.783719;0.282723;0.436855;0.689204;0.5125;0.5;0.5;0;0;NA;0.00058925549375834;0.000658912509746464;0.000699922089626297;0.00523417374070584;0.0196737003203158;0.379814730066895;0.17674504388225;0.161678487961092;0.254905773933137;0.174818279239566;24.5385552960279;0.163695658816059;17.3315064982801;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2357.csv";0
0;1;0.897;0.5;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;2412232456;75000;0.133829;0.1581;0.148956;0.172493;0.126194;0.317189;-0.392623;4.2311;-5.56378;1.82294;-0.812039;5.83433;-0.423091;0.0297617;0.0658124;0.0711949;0.0741483;0.0859602;0.0477828;0.0451397;0.0281183;7.37514;3.41243;5.85754;4.06716;2.09186;4.94214;0.631421;0.4575;0.5;0.5;0;0;NA;0.006134733835076;0.00317553374433734;0.00302858795244249;0.564775258349435;0.166435632744361;0.0970446385981044;0.055076291265624;0.0387945523924014;0.0655347711113761;0.065814049632789;15.853833202585;0.0711966421375197;13.5461812805643;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2340.csv";0
0;1;0.931;1;1;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;2385850051;75000;0.540885;0.517519;0.657468;0.521396;-0.225336;0.0941749;4.82728;-0.304252;3.08064;-7.88965;-6.79038;-0.52615;3.02322;0.153757;0.20723;0.204231;0.151798;0.232746;0.0123236;0.0249992;0.0182689;0.452873;0.477629;0.98598;1.53753;0.546969;0.941243;0.744383;0.53;0.5;0.5;0;0;NA;0.00443892331659655;0.00209764100323157;0.0760342128889412;0.0885420102593614;0.0169469329403078;0.483964779239379;0.146751244606392;0.0238837486701484;0.157340507070798;0.207235726517404;17.4572185602862;0.204236600296527;13.424878222502;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2369.csv";0
0;1;0.655;1;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;3350206670;75000;0.544185;0.71013;0.566795;0.667182;-0.0179727;0.238996;-0.205516;-4.3987;-2.15192;-0.136676;-7.36069;-7.06364;-2.2586;0.0320933;0.170066;0.129579;0.172709;0.167932;0.0140995;0.0871658;0.036742;5.66344;10.0493;10.0989;1.86976;3.17031;2.8336;0.638425;0.55;0.5;0.5;0;0;NA;0.00365599000456782;0.000561672107233096;0.000786863658732969;0.127205578666829;0.150728237887932;0.100727857239257;0.296838958516586;0.27165055877975;0.0478442831362057;0.170070154325895;25.6934906893632;0.129581802864033;14.6160581286161;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2236.csv";0
0;1;0.586;1;1;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0;0;0;0;0.02;0.25;0.1;5;5;5;5;0.8;0;2495983085;75000;0.501841;0.501841;0.552352;0.501022;0.0111327;0.0575882;5.6226;-0.0316021;0.23568;0;0;0;0;-0.114095;0.191473;0.191473;0.191603;0.216747;0.0138194;0.022213;0.0272451;0.808017;0.460427;0;0;0;0;0.692559;0.51;0.5;0.5;0;0;NA;0.00222743475236058;0.00168523593319797;0.961958082027814;0.0156085290998848;0.0185207181853818;0;0;0;0;0.191478195233714;8.26533100688182;0.191478195233714;8.26533100688182;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2207.csv";0
0;1;0.379;1;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;2218372482;75000;0.67108;0.644436;0.59852;0.638223;0.0315575;0.16699;-0.501653;-0.831378;-1.93469;-2.22039;-0.244111;-6.37143;-3.90467;0.249462;0.149699;0.148981;0.193914;0.156094;0.014342;0.0177734;0.0141374;7.33093;9.5046;15.364;8.63168;3.51841;5.57799;0.655548;0.5;0.5;0.5;0;0;NA;0.00138901075643155;0.000644674186895436;0.0029882327446087;0.145663172116891;0.0637241912955536;0.205272287154401;0.0683495496364837;0.334042929101983;0.177925953004498;0.149702484660969;20.7457756809351;0.148984547183867;15.9936498345826;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2108.csv";0
0;1;0.448;1;1;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0.01;0.01;0;0;0;0;0.02;0.25;0.1;5;5;5;5;0.8;0;1655002566;75000;0.546;0.546;0.531854;0.54297;0.0825515;-0.203983;-0.043522;2.40809;-2.5565;0;0;0;0;-0.343642;0.106983;0.106983;0.125615;0.134805;0.0465418;0.0409427;0.0964286;2.09355;6.80216;0;0;0;0;0.62821;0.5175;0.5;0.5;0;0;NA;0.0133799145509974;0.0108072789499166;0.00571700235750209;0.772134443690705;0.197961360448725;0;0;0;0;0.10698541468908;4.17720339404543;0.10698541468908;4.17720339404543;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2142.csv";0
0;1;0.345;0.5;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;149645354;75000;0.623393;0.553524;0.577208;0.520403;-0.483889;-0.440015;0.297183;0.686861;4.45379;-2.9825;-2.61791;-1.91365;5.52395;-0.0458566;0.164529;0.174993;0.195757;0.221256;0.0162338;0.0544311;0.0456461;25.9844;17.0811;10.3245;8.7206;17.0396;4.33474;0.675376;0.55;0.5;0.5;0;0;NA;0.00556539270262318;0.000535167453024165;0.00110518967206381;0.295786622637121;0.157266342575499;0.115946079302942;0.0891835180134086;0.158036118218836;0.176575569422126;0.16453313637366;25.6073459332997;0.174997089657081;25.4331509990015;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2084.csv";0
0;1;1;1;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;563289327;75000;0.569754;0.560461;0.515928;0.512219;0.675075;-0.698237;0.0998331;3.44704;5.26244;0.890872;-1.24193;-3.26797;5.76183;-0.00144817;0.203837;0.21109;0.246441;0.24772;0.0608118;0.0803692;0.0407733;11.3861;9.22328;6.75913;12.1975;5.96529;2.90459;0.659764;0.51;0.5;0.5;0;0;NA;0.0224073069534613;0.00362799689126044;0.000757830430159205;0.165117905291007;0.205819116588628;0.106725308440232;0.186154202679734;0.166761223962247;0.142629108755002;0.203841690391758;44.8446963278859;0.211095656224311;42.1284559562763;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2396.csv";0
0;1;0.483;1;1;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;505337398;75000;0.486016;0.491554;0.541266;0.490413;0.0018761;-0.0402742;6.16711;-2.6924;-5.61174;8.28607;8.06228;-0.234;8.62459;-0.304705;0.246981;0.201136;0.244134;0.22892;0.0104687;0.0233311;0.0124747;0.513605;0.556217;1.40175;1.12772;0.722582;0.399633;0.691096;0.52;0.5;0.5;0;0;NA;0.00350235937359295;0.00186983624544928;0.12728148554454;0.0358575136448804;0.025651721741134;0.531216614576879;0.169591073457323;0.032224766878911;0.072804628414153;0.246987424313763;119.29121881431;0.201141229127469;10.4699573924579;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2161.csv";0
0;1;0.862;1;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;3526539132;75000;0.48888;0.50771;0.494132;0.511037;-0.00681114;-0.0271286;-0.0685367;-4.08093;-0.238206;1.37101;3.05298;-2.22295;9.48428;-0.0204113;0.193983;0.113582;0.218953;0.167551;0.00729799;0.0103222;0.0122338;0.26729;0.236853;2.14692;3.05401;0.269302;0.120613;0.66709;0.5025;0.5;0.5;0;0;NA;0.00164942101641781;0.001593885924508;0.000926002451643098;0.0131657262364782;0.10600843053788;0.151624391529868;0.201659930958844;0.0732861675840277;0.450086043755366;0.193988227165877;14.5891566922114;0.113585413183657;4.2941077130881;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2333.csv";0
0;1;0.379;1;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0.01;0.01;0;0;0;0;0.02;0.25;0.1;5;5;5;5;0.8;0;2046652869;75000;0.474226;0.474226;0.47616;0.478377;-0.104055;-0.405344;0.411229;-0.272324;6.26353;0;0;0;0;-0.103126;0.183553;0.183553;0.180973;0.162786;0.0477141;0.0637804;0.0998405;6.33838;4.10264;0;0;0;0;0.635824;0.4775;0.5;0.5;0;0;NA;0.0119075374618162;0.00389746892011071;0.00549567722682213;0.882740477299158;0.0959588390911347;0;0;0;0;0.183557789590687;12.4729165988733;0.183557789590687;12.4729165988733;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2106.csv";0
0;1;0.276;1;1;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;2057618052;75000;0.510339;0.514817;0.527187;0.512202;0.114294;0.0901048;5.92574;-1.70406;-6.83594;3.11274;6.23238;-0.337923;8.56143;-0.150116;0.24398;0.202375;0.232226;0.231368;0.0308182;0.019137;0.0167614;0.616626;0.492693;10.1272;4.23178;0.573083;0.470723;0.64909;0.5125;0.5;0.5;0;0;NA;0.00241375040310292;0.00404444259659704;0.163452658315416;0.0761073198299934;0.0216694580715981;0.384938524471594;0.19560830505197;0.0189662730594639;0.132799268180572;0.243986039327651;64.213082685619;0.202380535990101;12.223658157065;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2065.csv";0
0;1;0.759;0.5;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0;0;0;0;0.02;0.25;0.1;5;5;5;5;0.8;0;397075261;75000;0.49219;0.49219;0.492874;0.492628;-0.0343778;0.0158077;0.0154396;0.234627;-0.00892633;0;0;0;0;0.188138;0.00366516;0.00366516;0.0065232;0.00726077;0.00742775;0.0123527;0.0135757;1.19098;0.136743;0;0;0;0;0.689382;0.5;0.5;0.5;0;0;NA;0.156584582285696;0.125116002393104;0.0583283442432151;0.577502831209895;0.0824682398631345;0;0;0;0;0.00366527542383688;0.060671390349839;0.00366527542383688;0.060671390349839;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2275.csv";0
0;1;0.31;0.5;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0;0;0;0;0.02;0.25;0.1;5;5;5;5;0.8;0;4268097576;75000;0.495379;0.495379;0.496843;0.496607;-0.0169646;-0.00697646;-0.0177212;-1.32601;-0.038396;0;0;0;0;-0.018416;0.00313097;0.00313097;0.00514926;0.00583278;0.00591786;0.00887391;0.0113336;1.20553;0.113912;0;0;0;0;0.676358;0.5125;0.5;0.5;0;0;NA;0.110437967794368;0.108043227450748;0.0538104935419618;0.532377910208822;0.195330400996392;0;0;0;0;0.00313106284999013;0.0518398233920166;0.00313106284999013;0.0518398233920166;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2067.csv";0
0;1;0.724;0.5;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0.01;0.01;0;0;0;0;0.02;0.25;0.1;5;5;5;5;0.8;0;3130095123;75000;0.447598;0.447598;0.498945;0.486646;-0.489296;-0.0729433;-0.0149517;-3.59359;-2.67152;0;0;0;0;-0.0379615;0.137785;0.137785;0.17628;0.171018;0.0608723;0.0414053;0.0168736;19.1781;12.216;0;0;0;0;0.696861;0.51;0.5;0.5;0;0;NA;0.00337045979956703;0.00627920365004184;0.000441017326630939;0.498748803725167;0.491160515497437;0;0;0;0;0.137788916634333;9.50985855598632;0.137788916634333;9.50985855598632;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2258.csv";0
0;1;0.31;1;1;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;570502445;75000;0.705935;0.677639;0.667929;0.529015;-0.166787;0.130197;0.0995311;4.7664;-1.19875;-3.68617;3.29939;-1.88185;5.48505;-0.118132;0.149066;0.143597;0.167678;0.213661;0.105771;0.0678864;0.0523067;4.2533;1.87591;14.1743;13.7241;24.6703;3.59796;0.685878;0.51;0.5;0.5;0;0;NA;0.00222223780175422;0.00399606508050064;0.000531837875763125;0.0285272085335604;0.144767263418953;0.22169436521701;0.16242677048638;0.259546781286816;0.176287470294962;0.149069672654726;29.3861356324705;0.143600624586853;17.9134829198043;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2080.csv";0
0;1;0.966;0.5;1;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0;0;0;0;0.02;0.25;0.1;5;5;5;5;0.8;0;752696802;75000;0.525801;0.525801;0.542333;0.525549;0.0360331;0.0951057;4.64999;1.21821;-0.0117078;0;0;0;0;-0.0348889;0.190385;0.190385;0.212463;0.216032;0.0141275;0.0120593;0.037148;0.586569;0.519922;0;0;0;0;0.685744;0.505;0.5;0.5;0;0;NA;0.00540321375357064;0.00530826108625782;0.874109225052342;0.0488446564711508;0.0663346436321806;0;0;0;0;0.190389741723385;8.28356914995743;0.190389741723385;8.28356914995743;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2375.csv";0
0;1;0.69;1;1;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;2581457681;75000;0.481996;0.486252;0.497918;0.484885;0.0105856;-0.0531075;5.74189;-2.60088;-5.03021;3.57333;6.44927;-0.388557;8.32282;0.0178135;0.244711;0.19556;0.2431;0.226641;0.0127219;0.0126054;0.038051;0.507857;0.540709;10.5696;2.67282;0.609056;0.432013;0.738189;0.5025;0.5;0.5;0;0;NA;0.00177348900222995;0.00197155886619028;0.146642595699409;0.0374546406055798;0.0244576901930798;0.487540961273728;0.181721751600538;0.023800629975453;0.0946366827613225;0.244717730519048;63.6167395967967;0.195565232544793;9.99443354224191;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2257.csv";0
0;1;0.483;1;1;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0.01;0.01;0;0;0;0;0.02;0.25;0.1;5;5;5;5;0.8;0;985988455;75000;0.511786;0.511786;0.498553;0.521774;0.262828;-0.794811;0.152639;3.87277;-5.36676;0;0;0;0;0.140163;0.157776;0.157776;0.16299;0.159787;0.0497236;0.00654231;0.0635386;4.10212;4.39426;0;0;0;0;0.721555;0.5;0.5;0.5;0;0;NA;0.0387794294721469;0.00421272734816392;0.00184295426924022;0.704337350467051;0.250827538442331;0;0;0;0;0.157780071850994;11.9657690584056;0.157780071850994;11.9657690584056;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2158.csv";0
0;1;0.966;0.5;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0;0;0;0;0.02;0.25;0.1;5;5;5;5;0.8;0;3489378800;75000;0.507636;0.507636;0.506302;0.508903;0.0122491;0.0723985;0.0589837;5.08501;0.0411974;0;0;0;0;0.0347645;0.126114;0.126114;0.167808;0.169837;0.0274852;0.0138599;0.0165769;0.314856;0.197641;0;0;0;0;0.680905;0.505;0.5;0.5;0;0;NA;0.00398316586439524;0.00790382514913845;0.00157013059702968;0.0155953391004831;0.970947539285564;0;0;0;0;0.126117716017836;3.69914215917813;0.126117716017836;3.69914215917813;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2371.csv";0
0;1;0.621;0.5;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0;0;0;0;0.02;0.25;0.1;5;5;5;5;0.8;0;3041923617;75000;0.501589;0.501589;0.498974;0.501044;0.00076602;0.000831491;-0.00460252;0.211426;-0.0125437;0;0;0;0;0.0690159;0.0027307;0.0027307;0.00461766;0.00487688;0.00728475;0.00396673;0.00946617;1.29275;0.114013;0;0;0;0;0.657107;0.495;0.5;0.5;0;0;NA;0.0603661329336721;0.162820588752582;0.0531871026307408;0.639445542671597;0.084180633005897;0;0;0;0;0.00273078285247597;0.0448699074202147;0.00273078285247597;0.0448699074202147;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2211.csv";0
0;1;0.966;0.5;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;2892072061;75000;0.0691023;0.0447046;0.0899682;0.0647331;-0.105029;0.139522;0.440511;0.791899;-0.372415;2.59378;-2.89894;7.49129;0.341041;-0.144218;0.0199811;0.00840021;0.0286751;0.015339;0.106534;0.0397954;0.0552519;7.90397;1.77808;6.76545;3.90802;2.35423;3.16172;0.721049;0.4625;0.5;0.5;0;0;NA;0.00706611627993895;0.0173364941669703;0.0101436389112831;0.0779451286124744;0.263912427106276;0.275332113100707;0.151406125947244;0.0957397397215977;0.101118216148705;0.0199815880051883;6.07376823563812;0.00840041582041318;3.57758271992478;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2372.csv";0
0;1;0.414;0.5;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0;0;0;0;0.02;0.25;0.1;5;5;5;5;0.8;0;1194451805;75000;0.498779;0.498779;0.496217;0.493518;-0.00684955;0.0306962;-0.0232237;-0.287742;0.0277903;0;0;0;0;0.308294;0.00295551;0.00295551;0.00470746;0.00541878;0.0057896;0.00546161;0.0111806;0.827172;0.130327;0;0;0;0;0.635243;0.4925;0.5;0.5;0;0;NA;0.0950451409443229;0.118108845232967;0.0598892979607315;0.66895062752251;0.0580060883348987;0;0;0;0;0.00295560061224914;0.048558219486703;0.00295560061224914;0.048558219486703;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2115.csv";0
0;1;1;1;1;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;847413994;75000;0.489946;0.465073;0.530792;0.528072;0.381624;-0.87384;-0.173891;2.86039;4.44509;-3.17595;-5.06035;3.04095;4.82191;0.286479;0.174817;0.199503;0.227558;0.244556;0.0225282;0.0767752;0.0494906;6.16221;11.3356;9.2575;3.33561;14.8331;4.31054;0.654166;0.5325;0.5;0.5;0;0;NA;0.029532941123371;0.00119750866072805;0.000700435643576806;0.176466207020085;0.124497849663724;0.192478963796215;0.144925402557676;0.218603981138511;0.111596710393094;0.174821749640238;24.1920909152786;0.199508280665415;37.0784394093699;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2400.csv";0
0;1;0.241;1;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0;0;0;0;0.02;0.25;0.1;5;5;5;5;0.8;0;1393080925;75000;0.504591;0.504591;0.503449;0.510774;-0.0151767;-0.00723297;-0.0017548;0.266329;-1.55084;0;0;0;0;-0.0236809;0.0343473;0.0343473;0.0310571;0.0502924;0.00528153;0.00613852;0.0213744;0.364863;0.160107;0;0;0;0;0.649664;0.465;0.5;0.5;0;0;NA;0.00628745627888706;0.00817331845374626;0.00827990293581908;0.955760085839056;0.0214992364870994;0;0;0;0;0.034348285604619;0.63136024166527;0.034348285604619;0.63136024166527;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2043.csv";0
0;1;0.69;0.5;1;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0;0;0;0;0.02;0.25;0.1;5;5;5;5;0.8;0;3677666955;75000;0.5059;0.5059;0.473649;0.506942;-0.00478712;-0.00808988;5.84667;0.100604;-0.0125006;0;0;0;0;0.230568;0.195951;0.195951;0.204643;0.220714;0.0253168;0.047557;0.0424581;0.561897;0.653449;0;0;0;0;0.687275;0.475;0.5;0.5;0;0;NA;0.00395985448516155;0.00284986800055415;0.962269980231531;0.0183863864759093;0.0125339108055682;0;0;0;0;0.195956058364124;8.91351915881294;0.195956058364124;8.91351915881294;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2247.csv";0
0;1;0.759;0.5;1;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;3720768603;75000;0.467615;0.480248;0.496339;0.474393;0.0914203;-0.0325765;5.53608;-4.9269;0.187141;4.96077;7.32064;-1.80863;7.27538;-0.0756916;0.246026;0.192473;0.246281;0.223676;0.0138832;0.0150824;0.0222739;0.586818;0.406673;5.84094;1.6045;0.557394;0.442341;0.689661;0.53;0.5;0.5;0;0;NA;0.00213603384929332;0.00261511995905231;0.127977275375315;0.0207726624977044;0.0499110841108244;0.470072882758598;0.199869982324539;0.0314064748056366;0.095238484277358;0.246032303508876;77.8598761587958;0.192477697802062;9.47321535963637;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2281.csv";0
0;1;0.241;0.5;1;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0;0;0;0;0.02;0.25;0.1;5;5;5;5;0.8;0;2421820588;75000;0.507822;0.507822;0.485022;0.506818;-0.00910576;0.11662;5.38106;-0.372645;0.0112308;0;0;0;0;0.121322;0.188735;0.188735;0.173676;0.214284;0.0104964;0.0179509;0.0121878;0.622057;0.535543;0;0;0;0;0.603894;0.46;0.5;0.5;0;0;NA;0.0026512751409741;0.00145708299152396;0.957980570359943;0.0185440010893463;0.0193670704166529;0;0;0;0;0.188740357258159;7.93551900311214;0.188740357258159;7.93551900311214;"./hpcbatch_30_04_2020_220908/sim_cue_integration_30_04_2020_220656_2039.csv";0
