laplace;bmax;init_agen;qjuv;init_g;init_hp;gmax;sigmoidal_survival;gmin;init_amat;mu_hc;mu_bmat_phen;ncv;init_asoc_vert;init_hc;init_ajuv;sdsoc_horiz;init_vp;mu_hp;seed;nch;nph;sdmu_a;init_bmat_phen;mu_amat;mu_g;mu_agen;qmat;init_bmat_envt;npv;sdmu_g;p;sdsoc_vert;mu_asoc_horiz;survival_scalar1;bmin;amax;mu_vp;init_vc;mu_bmat_envt;nloci_g;init_asoc_horiz;mu_asoc_vert;sdmu_b;mu_ajuv;m;mu_vc;sdmat;survival_scalar0;amin;generation;mean_phen_ad;mean_phen_juv;mean_phen_prestige_vert;mean_phen_prestige_horiz;mean_agen;mean_ajuv;mean_amat;mean_asoc_vert;mean_asoc_horiz;mean_bmat_phen;mean_bmat_envt;mean_hc;mean_hp;mean_vc;mean_vp;mean_g;var_phen_ad;var_phen_juv;var_phen_prestige_vert;var_phen_prestige_horiz;var_agen;var_ajuv;var_amat;var_asoc_vert;var_asoc_horiz;var_bmat_phen;var_bmat_envt;var_hc;var_hp;var_vc;var_vp;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;var_component_gen;var_component_ajuv;var_component_amat;var_component_amat_envt;var_component_amat_phen;cov_amat_phen_amat_envt;cov_amat_ajuv;cov_amat_envt_ajuv;cov_amat_phen_ajuv;var_component_asoc_vert;var_component_asoc_vert_p;var_component_asoc_vert_c;var_component_asoc_horiz;var_component_asoc_horiz_p;var_component_asoc_horiz_c;cov_amat_asoc_vert;cov_amat_asoc_vert_c;cov_amat_asoc_vert_p;cov_amat_asoc_horiz;cov_amat_asoc_horiz_c;cov_amat_asoc_horiz_p;cov_amat_envt_asoc_vert;cov_amat_envt_asoc_vert_c;cov_amat_envt_asoc_vert_p;cov_amat_envt_asoc_horiz;cov_amat_envt_asoc_horiz_c;cov_amat_envt_asoc_horiz_p;cov_amat_phen_asoc_vert;cov_amat_phen_asoc_vert_c;cov_amat_phen_asoc_vert_p;cov_amat_phen_asoc_horiz;cov_amat_phen_asoc_horiz_c;cov_amat_phen_asoc_horiz_p;cov_ajuv_asoc_vert;cov_ajuv_asoc_vert_c;cov_ajuv_asoc_vert_p;cov_ajuv_asoc_horiz;cov_ajuv_asoc_horiz_c;cov_ajuv_asoc_horiz_p;cov_agen_asoc_vert;cov_agen_asoc_vert_c;cov_agen_asoc_vert_p;cov_agen_asoc_horiz;cov_agen_asoc_horiz_c;cov_agen_asoc_horiz_p;cov_agen_ajuv;file
1;10;0;1;0;0;1;0;-1;0;0;0.01;0;0;0;0;1;0;0;417393260;0;0;0.02;0;0.01;0.01;0.01;0.5;0;0;0.25;0.9;1;0;0;-10;8;0;0;0.01;3;0;0;0.25;0.01;0.1;0;0.05;0.8;0;75000;0.514445;0.514445;0;0;0.688583;2.65263;0.111241;0;0;5.09858;2.95968;0;0;0;0;-1.91089;0.0891944;0.0891944;0;0;0.00519215;0.0115825;40000;0;0;3.60376;17.0262;0;0;0;0;0.221201;0.49;0.903238;0.894481;0.0244675;0.0291213;0.126422;1.75788;0.00405191;0.00415354;0.00280437;0.00107784;-0.000602898;0.000561994;-0.00437482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0033629;./sim_cue_integration_31_10_2019_013339_392424294
1;10;0;0.9;0;0;1;0;-1;0;0;0.01;0;0;0;0;1;0;0;1288925224;0;0;0.02;0;0.01;0.01;0.01;0.6;0;0;0.25;0.9;1;0;0;-10;8;0;0;0.01;3;0;0;0.25;0.01;0.1;0;0.05;0.8;0;75000;0.526957;0.526957;0;0;0.698798;1.8768;0.905025;0;0;9.14882;0.348574;0;0;0;0;-1.88383;0.0732516;0.0732516;0;0;0.0069546;0.0121628;39999.2;0;0;0.345014;0.682066;0;0;0;0;0.212171;0.5;0.854023;0.876107;0.031969;0.0264826;0.130444;0.884671;0.130341;0.0340213;0.136283;0.0077308;0.014618;-0.000543931;0.0161816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00308952;./sim_cue_integration_31_10_2019_013408_1266015665
1;10;0;0.9;0;0;1;0;-1;0;0;0.01;0;0;0;0;1;0;0;1322052630;0;0;0.02;0;0.01;0.01;0.01;0.6;0;0;0.25;0.9;1;0;0;-10;8;0;0;0.01;3;0;0;0.25;0.01;0.2;0;0.05;0.8;0;75000;0.502186;0.502186;0;0;0.644781;1.66848;0.812189;0;0;8.59872;0.360183;0;0;0;0;-1.88234;0.0605388;0.0605388;0;0;0.00444097;0.0111513;39999.3;0;0;0.553259;0.673016;0;0;0;0;0.21824;0.4875;0.857562;0.855812;0.0248065;0.0255321;0.108217;0.69973;0.0960222;0.0310746;0.0993979;0.00797351;0.0142239;0.0020479;0.0144203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00206721;./sim_cue_integration_31_10_2019_013424_1346501177
1;10;0;0.8;0;0;1;0;-1;0;0;0.01;0;0;0;0;1;0;0;1369020787;0;0;0.02;0;0.01;0.01;0.01;0.7;0;0;0.25;0.9;1;0;0;-10;8;0;0;0.01;3;0;0;0.25;0.01;0.1;0;0.05;0.8;0;75000;0.514963;0.514963;0;0;0.743545;1.41957;1.49883;0;0;8.93358;0.887061;0;0;0;0;-1.90769;0.0671105;0.0671105;0;0;0.00398742;0.0109603;39997.8;0;0;0.431153;0.356175;0;0;0;0;0.224845;0.51;0.859544;0.868274;0.0253957;0.0232993;0.144349;0.51064;0.347341;0.129378;0.330537;0.0648843;0.0958512;0.0229217;0.0956389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0164163;./sim_cue_integration_31_10_2019_013424_1393925278
1;10;0;0.8;0;0;1;0;-1;0;0;0.01;0;0;0;0;1;0;0;1371311377;0;0;0.02;0;0.01;0.01;0.01;0.7;0;0;0.25;0.9;1;0;0;-10;8;0;0;0.01;3;0;0;0.25;0.01;0.2;0;0.05;0.8;0;75000;0.50724;0.50724;0;0;0.631005;1.28579;1.24921;0;0;8.99409;0.868216;0;0;0;0;-1.95517;0.0506201;0.0506201;0;0;0.00368458;0.013829;39998.4;0;0;0.448255;0.421608;0;0;0;0;0.202673;0.5175;0.834493;0.850031;0.0244406;0.0214995;0.0968231;0.418757;0.222623;0.0939719;0.210599;0.0351827;0.0475664;0.0171594;0.0432341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0075432;./sim_cue_integration_31_10_2019_013424_1395339948
1;10;0;0.5;0;0;1;0;-1;0;0;0.01;0;0;0;0;1;0;0;1425029170;0;0;0.02;0;0.01;0.01;0.01;1;0;0;0.25;0.9;1;0;0;-10;8;0;0;0.01;3;0;0;0.25;0.01;0.1;0;0.05;0.8;0;75000;0.514673;0.514673;0;0;0.566475;0.103464;1.9482;0;0;-0.230253;7.59394;0;0;0;0;-1.71526;0.0549964;0.0549964;0;0;0.00699203;0.0034055;39996.2;0;0;15.9698;1.888;0;0;0;0;0.263982;0.5325;0.866261;0.857512;0.0216378;0.0243306;0.107627;0.00448353;0.881591;0.961209;0.163412;-0.00135894;0.0358897;0.0373872;-0.000510542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00242393;./sim_cue_integration_31_10_2019_013424_1436348919
1;10;0;0.7;0;0;1;0;-1;0;0;0.01;0;0;0;0;1;0;0;1419383780;0;0;0.02;0;0.01;0.01;0.01;0.8;0;0;0.25;0.9;1;0;0;-10;8;0;0;0.01;3;0;0;0.25;0.01;0.1;0;0.05;0.8;0;75000;0.500863;0.500863;0;0;0.666297;0.923368;1.53072;0;0;8.93262;1.63514;0;0;0;0;-1.7827;0.049676;0.049676;0;0;0.00551229;0.0128677;39997.7;0;0;0.464668;0.39322;0;0;0;0;0.281;0.51;0.843437;0.84233;0.0211165;0.0225258;0.147669;0.219332;0.371664;0.273736;0.292439;0.113668;0.105846;0.0692803;0.0841443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0296374;./sim_cue_integration_31_10_2019_013424_1443281253
1;10;0;0.7;0;0;1;0;-1;0;0;0.01;0;0;0;0;1;0;0;1423897898;0;0;0.02;0;0.01;0.01;0.01;0.8;0;0;0.25;0.9;1;0;0;-10;8;0;0;0.01;3;0;0;0.25;0.01;0.2;0;0.05;0.8;0;75000;0.497418;0.497418;0;0;0.612339;0.777689;1.44057;0;0;9.03516;1.72534;0;0;0;0;-1.79433;0.0423165;0.0423165;0;0;0.00558215;0.00996996;39997.9;0;0;0.418699;0.42615;0;0;0;0;0.27631;0.4775;0.833794;0.838497;0.0201513;0.0190476;0.125659;0.15396;0.328653;0.255681;0.235326;0.102818;0.062701;0.0448593;0.0446049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01473;./sim_cue_integration_31_10_2019_013424_1447073734
1;10;0;0.6;0;0;1;0;-1;0;0;0.01;0;0;0;0;1;0;0;1426145275;0;0;0.02;0;0.01;0.01;0.01;0.9;0;0;0.25;0.9;1;0;0;-10;8;0;0;0.01;3;0;0;0.25;0.01;0.1;0;0.05;0.8;0;75000;0.502671;0.502671;0;0;0.592873;0.334508;1.72455;0;0;8.79535;2.41893;0;0;0;0;-1.71177;0.0451942;0.0451942;0;0;0.00533919;0.0145544;39997;0;0;0.643269;0.451361;0;0;0;0;0.304658;0.505;0.834526;0.854033;0.0229756;0.0191768;0.126959;0.0352537;0.548567;0.511442;0.362577;0.227731;0.0671192;0.0584834;0.0454294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0115911;./sim_cue_integration_31_10_2019_013424_1452742157
1;10;0;0.5;0;0;1;0;-1;0;0;0.01;0;0;0;0;1;0;0;1419863215;0;0;0.02;0;0.01;0.01;0.01;1;0;0;0.25;0.9;1;0;0;-10;8;0;0;0.01;3;0;0;0.25;0.01;0.2;0;0.05;0.8;0;75000;0.500778;0.500778;0;0;0.530271;0.085792;1.7835;0;0;4.37698;6.72729;0;0;0;0;-1.66722;0.047689;0.047689;0;0;0.00648974;0.0024634;39996.8;0;0;9.93266;2.40954;0;0;0;0;0.292281;0.5025;0.840088;0.841076;0.0235631;0.0239194;0.101836;0.0031268;0.733701;0.794411;0.195482;0.220837;0.0233043;0.0241859;0.00681804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00173354;./sim_cue_integration_31_10_2019_013424_1452855069
1;10;0;0.6;0;0;1;0;-1;0;0;0.01;0;0;0;0;1;0;0;1424802001;0;0;0.02;0;0.01;0.01;0.01;0.9;0;0;0.25;0.9;1;0;0;-10;8;0;0;0.01;3;0;0;0.25;0.01;0.2;0;0.05;0.8;0;75000;0.510885;0.510885;0;0;0.5323;0.303002;1.5495;0;0;8.32654;2.45238;0;0;0;0;-1.69801;0.0361583;0.0361583;0;0;0.00438541;0.00965492;39997.6;0;0;0.692438;0.477105;0;0;0;0;0.303518;0.51;0.834218;0.835826;0.0180877;0.0174418;0.101535;0.0280635;0.433682;0.420205;0.244016;0.147454;0.0393157;0.0355344;0.0228117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00577772;./sim_cue_integration_31_10_2019_013424_1454993672
