"sigmoidal_survival";"laplace";"sigma12";"sigma21";"autocorr";"freq1";"qmat";"qjuv";"sd_hc_noise";"sd_hp_noise";"sd_vc_noise";"sd_vp_noise";"sd_mat_phen_noise";"nloci_g";"init_g";"init_aintercept";"init_ajuv";"init_agen";"init_bmat_phen";"init_bmat_envt";"init_hp";"init_hc";"init_vp";"init_vc";"gmin";"gmax";"amin";"amax";"bmin";"bmax";"mu_g";"sdmu_g";"mu_ajuv";"mu_agen";"mu_aintercept";"juvenile_survival";"envt_change_at_birth";"juvenile_learns_remote_envt";"adult_survival";"mu_bmat_phen";"mu_bmat_envt";"mu_vc";"mu_vp";"mu_hc";"mu_hp";"mu_vc_t0";"mu_vp_t0";"mu_hc_t0";"mu_hp_t0";"mu_vc_t1";"mu_vp_t1";"mu_hc_t1";"mu_hp_t1";"sdmu_a";"sdmu_b";"NPatches";"NBreeder";"m";"nph";"nch";"npv";"ncv";"survival_scalar0";"survival_scalar1";"seed";"generation";"mean_phen_ad";"mean_phen_juv";"mean_phen_prestige_vert";"mean_phen_prestige_horiz";"mean_aintercept";"mean_agen";"mean_ajuv";"mean_bmat_phen";"mean_bmat_envt";"mean_hc";"mean_hp";"mean_vc";"mean_vp";"mean_g";"var_phen_ad";"var_phen_juv";"var_phen_prestige_vert";"var_phen_prestige_horiz";"var_aintercept";"var_agen";"var_ajuv";"var_bmat_phen";"var_bmat_envt";"var_hc";"var_hp";"var_vc";"var_vp";"var_g";"freq_high";"mean_surv0";"mean_surv1";"var_surv0";"var_surv1";"Unnamed..34";"envt_cor_cue_ad_envt_high";"envt_cor_cue_juv_envt_high";"envt_cor_envt_prev";"envt_cor_envt_sel";"envt_cor_g";"envt_cor_maternal_envt_cue_error";"envt_cor_phen_ad";"envt_cor_phen_ad_logistic";"envt_cor_phen_juv";"envt_cor_phen_juv_logistic";"envt_cor_phen_mat";"envt_cor_phen_mat_error";"envt_cor_phen_prestige_horiz";"envt_cor_phen_prestige_horiz_error";"envt_cor_phen_prestige_vert";"envt_cor_phen_prestige_vert_error";"envt_cor_xconformist_horiz";"envt_cor_xconformist_horiz_error";"envt_cor_xconformist_vert";"envt_cor_xconformist_vert_error";"eta2_agen_X_g";"eta2_aintercept";"eta2_ajuv_X_cue_juv_envt_high";"eta2_bmat_envt_X_maternal_envt_cue_eror";"eta2_bmat_phen_X_phen_mat_error";"eta2_hc_X_xconformist_horiz_error";"eta2_hp_X_phen_prestige_horiz_error";"eta2_jv_agen_X_g";"eta2_jv_aintercept";"eta2_jv_ajuv_X_cue_juv_envt_high";"eta2_jv_bmat_envt_X_maternal_envt_cue_eror";"eta2_jv_bmat_phen_X_phen_mat_error";"eta2_jv_vc_X_xconformist_vert_error";"eta2_jv_vp_X_phen_prestige_vert_error";"eta2_vc_X_xconformist_vert_error";"eta2_vp_X_phen_prestige_vert_error";"var_phen_ad.1";"var_phen_ad_logistic";"var_phen_juv.1";"var_phen_juv_logistic";"file"
0;1;0.0380499;0.0309156;0.931034;0.448276;0.5;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;1595629175;50000;0.4293;0.480876;0.38503;0.456924;0.130511;0.186448;1.17147;1.65042;-0.214286;0.193907;9.36125;-0.478636;-0.897659;-0.536878;0.193277;0.0379731;0.21602;0.0824378;0.00945499;0.00409516;0.00667013;0.244033;0.636288;0.309351;0.242595;0.428087;0.320802;0.509223;0.45;0.994022;0.9105;0.000388046;0.050814;NA;-0.0355788629076895;0.868648459336134;0.950463909105444;1;0.0181691399493446;-0.223977914123989;0.934388194761296;0.898458645084824;0.597147465267616;0.586104348289645;0.776876064882984;0.776876064882984;0.916742519898894;0.916742519898894;0.804850927414691;0.804850927414691;0.778985141786513;0.778985141786513;0.785659671754498;0.785659671754498;0.00885758111987126;0.00408373123047278;0.021748204682621;0.0721686749886482;0.0547079662969646;0.0346744291526261;0.719924063286046;0.0342169388111787;0.015776616872694;0.131804865685046;0.280419757601451;0.213425727685799;0.183535874916052;0.140820218413852;0.0475096865845087;0.0363256626485987;0.193325077800974;11.5835798610675;0.0379825940342137;0.800974544654645;"./sim_cue_integration_14_10_2020_212656_572.csv"
0;1;0.0332937;0.932224;0.0344828;0.965517;0.5;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;2193979332;50000;0.0623913;0.0939057;0.0299634;0.0537213;-0.728704;0.366038;0.664589;-3.21489;0.334441;1.54331;-0.567763;2.96483;2.81857;-0.42649;0.00422442;0.00732794;0.00226132;0.0101754;0.00444852;0.00606364;0.00688261;0.491347;0.504608;0.364173;0.337982;1.2254;0.507195;0.561906;0.025;0.994363;0.328503;0.000202289;0.0087108;NA;-0.152312255577228;-0.0300672363220779;-0.0367359179185333;1;-0.0596325163448991;0.147638453085492;-0.0439315932054662;-0.0465866334493719;-0.0463873130786228;-0.0501350531956055;-0.057944454939109;-0.057944454939109;-0.0462653195331994;-0.0462653195331994;-0.0437683998685264;-0.0437683998685264;-0.0035814698496086;-0.0035814698496086;NA;NA;0.0837084599626805;0.00467663341305991;0.02165181711014;0.162173444174461;0.116788341005409;0.0960803178513703;0.0771846503495861;0.101085279362411;0.00563926386659108;0.026859241151756;0.195782024269542;0.142730911271692;0.379664366647966;0.148238913411399;0.314766105332515;0.122970230782295;0.00422547277123502;0.954343554962247;0.00732977027849632;0.854557301436675;"./sim_cue_integration_14_10_2020_212656_197.csv"
0;1;0.27824;0.342449;0.37931;0.551724;0.5;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;3347280466;50000;0.474034;0.486919;0.458674;0.472337;-0.0432958;-0.0099332;0.378346;-0.975412;0.0994128;-0.0242286;2.4212;0.129431;0.466855;-0.00165157;0.0265194;0.0103453;0.0404018;0.0242059;0.0027931;0.00984021;0.0209268;0.440794;0.166553;0.115428;0.254283;0.156686;0.227091;0.553869;0.4;0.82576;0.801633;0.0149882;0.0152192;NA;-0.0624999999999977;0.378579052750553;0.43356607298306;1;-0.0330854807465504;0.0547975179925608;0.380274580520418;0.377196575264127;0.257452729472217;0.25738856104285;0.100195316463639;0.100195316463639;0.450857030655678;0.450857030655678;0.307620004678421;0.307620004678421;0.310651097979976;0.310651097979976;0.115655882945934;0.115655882945934;0.0225396869479553;0.0117549610244111;0.0628319776769809;0.185204300983024;0.121037690243185;0.121855111651917;0.252093034739585;0.0326602122119458;0.017044157763939;0.182329378596743;0.269016963275098;0.175478416014736;0.247062672354474;0.0764081997787766;0.170406472651708;0.0522767640701005;0.0265260777799886;0.501632384717352;0.0103479082156583;0.179011866848319;"./sim_cue_integration_14_10_2020_212656_335.csv"
0;1;0.285375;0.128419;0.586207;0.310345;0.5;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;3725584542;50000;0.662323;0.572179;0.70021;0.611472;0.239532;-0.0539984;0.321462;-1.07642;0.0660075;-0.0743224;4.80521;-0.0154861;1.10454;0.454673;0.0555878;0.0137111;0.0725518;0.0298225;0.0159859;0.0065768;0.00382521;0.329712;0.173242;0.214438;0.795679;0.196424;0.229073;0.597004;0.725;0.75087;0.926106;0.0428715;0.0119959;NA;0.118169760658133;0.400603570386216;0.452060681248959;1;0.0132467861344823;-0.340944684885567;0.422661895377432;0.401732552608684;0.257442140730381;0.25263089862201;0.249802845824597;0.249802845824597;0.434032875582459;0.434032875582459;0.357955317341928;0.357955317341928;0.42799658519623;0.42799658519623;0.246427153898727;0.246427153898727;0.0139877219271388;0.0301574116214536;0.0121242304368221;0.0836895086765599;0.0903162707318249;0.102822721567419;0.488005695899541;0.0332813437959213;0.0717687510599916;0.0525992319750149;0.19947081483159;0.215723021244912;0.218155641363923;0.209001195718914;0.0915041700537792;0.0873922690677288;0.055601711178802;1.39725868551374;0.0137145563087335;0.252632126721481;"./sim_cue_integration_14_10_2020_212656_418.csv"
0;1;0.130797;0.214031;0.655172;0.62069;0.5;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;3478097811;50000;0.39522;0.466093;0.338889;0.420654;-0.036993;-0.0906079;0.618979;-1.39776;-0.0588364;0.283431;3.91163;0.469749;0.446298;-0.10862;0.061227;0.0147068;0.0768815;0.0314362;0.00209887;0.00320583;0.00884612;0.396;0.139317;0.181468;0.376299;0.220703;0.318119;0.753799;0.325;0.883158;0.756954;0.0245314;0.0496818;NA;0.198486314829494;0.632641517117467;0.710504167111492;1;-0.0351842476897841;0.172523049965013;0.64185228957327;0.618725216497966;0.40380804101069;0.397234656865234;0.102898069227479;0.102898069227479;0.660881636399494;0.660881636399494;0.318880679678313;0.318880679678313;0.597906868358874;0.597906868358874;0.110803961717956;0.110803961717956;0.0185989633624951;0.00451203927286093;0.0548249829377227;0.0767811371133954;0.167122390638332;0.111438659378806;0.350888236072053;0.0297317487298794;0.00721827315641268;0.227538767313066;0.122974587446192;0.267384117091882;0.224959995856466;0.120192510399815;0.140675834279342;0.0751577569271216;0.0612423333715012;1.42431699969037;0.0147104444508384;0.264815738079882;"./sim_cue_integration_14_10_2020_212656_457.csv"
0;1;0.601665;0.156956;0.241379;0.206897;0.5;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;296173609;50000;0.725163;0.763386;0.756345;0.792457;1.17395;8.51947e-05;0.438314;-1.51131;0.056482;-1.04181;1.15404;0.168147;0.515437;0.870663;0.0122536;0.00612159;0.016814;0.01231;0.00490299;0.00691976;0.00261948;0.381358;0.134557;0.199001;0.302995;0.18239;0.136017;0.479275;0.85;0.614376;0.927292;0.0160748;0.00350946;NA;-0.161233878132558;0.254670194430166;0.276647500155322;1;-0.0202951965457886;0.0416266537859321;0.200841581289427;0.192304392790133;0.201628598916624;0.196200901658116;0.0155269566018022;0.0155269566018022;0.260644903118466;0.260644903118466;0.183563389066485;0.183563389066485;NA;NA;-0.0312475090669963;-0.0312475090669963;0.0335909665983278;0.0194318962286646;0.0856709465113098;0.132118189736295;0.169205169321596;0.192025765747347;0.138989355986413;0.0482759139761325;0.0279159745428677;0.15580972019524;0.189572179540874;0.249655631378019;0.254303857407404;0.0744667228747939;0.177072753410826;0.0518949563980083;0.0122566766549555;0.324827438608109;0.00612311655256778;0.18939204383798;"./sim_cue_integration_14_10_2020_212656_265.csv"
0;1;0.699168;0.26635;0.0344828;0.275862;0.5;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;3216060424;50000;0.65345;0.623232;0.686993;0.659229;0.427402;-0.0998276;-0.0018614;-0.85684;0.0597075;0.266876;0.0764759;0.23965;0.25399;-0.469587;0.00911057;0.00713904;0.0148725;0.0122247;0.00631543;0.00845636;0.00770799;0.250562;0.167531;0.165047;0.399402;0.187966;0.428431;0.437124;0.675;0.663232;0.897826;0.00914754;0.00291617;NA;-0.160128153805091;0.00987642232212485;0.0116476092969092;1;-0.0819806603031374;0.0590606081110187;-0.0091173824251959;-0.0087669327147981;0.0149165902483234;0.0152736091397613;0.0445165317493438;0.0445165317493438;0.0276389408763449;0.0276389408763449;0.0243157803665686;0.0243157803665686;-0.0293617541378887;-0.0293617541378887;-0.00677857613699942;-0.00677857613699942;0.0497258065602116;0.0320715861883029;0.00981155857661266;0.217827661505263;0.0601368194916271;0.206718335973927;0.0734584228598208;0.0688956806580831;0.0444180182932971;0.0135742233519784;0.301641303148795;0.0864844242496257;0.324424446206307;0.16056190408078;0.234338409459408;0.115911399370026;0.00911284512463415;0.194812741309774;0.00714082907143048;0.139215327517014;"./sim_cue_integration_14_10_2020_212656_177.csv"
0;1;0.370987;0.525565;0.103448;0.586207;0.5;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;3256532178;50000;0.437939;0.432356;0.403223;0.397453;-0.311317;-0.0497436;0.233317;-1.28127;0.0456215;-0.040951;0.0615915;-0.038415;0.0431077;-0.421841;0.00806028;0.00600705;0.0123628;0.011558;0.00839407;0.00150473;0.0115719;0.382769;0.139775;0.16187;0.371124;0.102334;0.370476;0.619657;0.45;0.833055;0.744037;0.00444789;0.00627528;NA;0.347172283186326;0.247895817280519;0.285112401149223;1;-0.00791096719932875;-0.0542199359917113;0.0394270088311467;0.0407736049042712;0.0294544320161124;0.0289314064430303;-0.00552561429965818;-0.00552561429965818;0.20442053298938;0.20442053298938;0.178627672517768;0.178627672517768;0.0366245907624772;0.0366245907624772;-0.0312092131935407;-0.0312092131935407;0.0168396694816451;0.0524030427312084;0.0849578263219496;0.222941302757691;0.108597839467594;0.249537505711407;0.0512149365708416;0.0240199416756543;0.0747370039889666;0.122144310843341;0.317705205598791;0.157058690331604;0.231715633247669;0.0726192143082919;0.162555035178142;0.050952841774225;0.008062295310098;0.142110968240215;0.00600855217978854;0.104733364343937;"./sim_cue_integration_14_10_2020_212656_216.csv"
0;1;0.19025;0.154578;0.655172;0.448276;0.5;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;2949543464;50000;0.567126;0.534653;0.544359;0.541452;0.13195;-0.141153;0.457311;-1.05034;0.0396926;0.609519;3.24231;0.0237877;0.92547;-0.14367;0.0717589;0.0168398;0.103291;0.0401086;0.0102843;0.0271465;0.00279047;0.235783;0.186617;0.345818;1.06594;0.135438;0.472945;0.525453;0.525;0.838367;0.86796;0.0272542;0.0305837;NA;-0.150187852296523;0.667637029881004;0.749690872387858;1;0.0477727571997992;0.0857601553660487;0.669090337014453;0.648603693131685;0.42638491081682;0.421481282440012;0.362963113309792;0.362963113309792;0.708944830133424;0.708944830133424;0.56516727158904;0.56516727158904;0.578406256122392;0.578406256122392;0.392686857036245;0.392686857036245;0.0472358803120212;0.0193303121801385;0.026836326515727;0.0877809107093489;0.0954027181044947;0.24199815078285;0.299995572105148;0.097460776503555;0.0399302321644317;0.109755090553618;0.181361451234258;0.196935554915655;0.13067904273958;0.243877851881441;0.0632916948525816;0.118128434422144;0.0717768060602675;1.77215714860863;0.0168439986130298;0.306933569613953;"./sim_cue_integration_14_10_2020_212656_452.csv"
0;1;0.0285375;0.0404281;0.931034;0.586207;0.5;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;820621720;50000;0.409174;0.468393;0.381083;0.441839;-0.0548064;0.038237;0.651576;-0.123143;-0.0870569;0.576331;8.42439;-2.46846;3.19866;0.218911;0.179305;0.0323456;0.211445;0.0703042;0.0053779;0.00465625;0.0148564;0.419285;0.30263;0.603146;0.856515;0.395692;0.331048;0.522954;0.4;0.993846;0.943739;0.000323374;0.0292921;NA;-0.0408759559656658;0.89648747091536;1;1;-0.0141942609426961;-0.0773930756132378;0.98399861729706;0.94123637454501;0.621663099229448;0.607840249905981;0.842586340308121;0.842586340308121;0.962122347290249;0.962122347290249;0.865214032060912;0.865214032060912;0.867923983962101;0.867923983962101;0.850584751319796;0.850584751319796;0.00169944186421183;0.00265980237077979;0.00573418751889019;0.038142820339391;0.0389258082492605;0.0873466023740545;0.672313133671923;0.00701875077626703;0.010986909716629;0.0289994423537282;0.157660930835199;0.160865097345637;0.314465387223368;0.320003481735371;0.0761149614834207;0.0770632421183191;0.179349486109887;9.38933555425906;0.0323536392001156;0.658906344974055;"./sim_cue_integration_14_10_2020_212656_576.csv"
0;1;0.758621;0;0.241379;0;0.5;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;612615211;50000;0.998746;0.99849;0.999948;0.999842;-0.563267;-0.157016;-0.0702194;5.15777;1.36368;-1.66901;3.40192;4.76609;6.70371;-0.215217;1.88493e-05;1.4355e-05;9.67635e-09;5.81224e-08;0.00539824;0.00442706;0.00379126;2.13241;5.1936;1.34405;5.43219;0.440031;0.814575;0.558962;1;NA;0.99998;NA;1.23767e-07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.00377482581211165;0.00125171782898285;0.000219522916059186;0.406932238118792;0.123817582536625;0.0776259170613451;0.313849428843749;0.00620862494887194;0.0020538813149815;0.000360878086824236;0.669121825002567;0.203154352379416;0.0418498902873516;0.0772505479480991;0.0254446078937673;0.0470841589379058;1.88539712015198e-05;4.0990906390694;1.43585701110055e-05;2.50954727095684;"./sim_cue_integration_14_10_2020_212656_259.csv"
0;1;0.235434;0.523187;0.241379;0.689655;0.5;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;3642567125;50000;0.362966;0.386433;0.318702;0.345477;-0.343788;0.0881956;0.155218;-0.91369;0.149244;0.108533;0.393279;-0.274583;1.81156;-0.122864;0.0158561;0.0113266;0.0269419;0.0233498;0.00231177;0.00215926;0.0076874;0.205598;0.174467;0.221207;0.359314;0.18949;0.456594;0.653872;0.2;0.89529;0.717394;0.00489507;0.0145307;NA;-0.0753778361444371;0.21801666644965;0.251951629930164;1;0.013717443762312;0.123250061625044;0.0936511423089151;0.088126143807296;0.114245344801477;0.110898380501153;-0.039423374569486;-0.039423374569486;0.228909228808233;0.228909228808233;0.0893131105929455;0.0893131105929455;0.13847905224689;0.13847905224689;-0.00621561783856902;-0.00621561783856902;0.0240238735323617;0.00865960194466013;0.0144259654742735;0.182570457293868;0.0589912639629328;0.204719185376555;0.0678271860596765;0.0328239319373658;0.0118286837512864;0.0203219785780358;0.249411700157951;0.0818891829114843;0.280670685912103;0.323053836739172;0.205118076204838;0.233664390136996;0.0158600402166589;0.332170007295595;0.0113294489142462;0.219050661419797;"./sim_cue_integration_14_10_2020_212656_279.csv"
0;1;0.31629;0.994055;-0.310345;0.758621;0.5;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;350473688;50000;0.320633;0.336069;0.217209;0.259912;-0.92194;0.0158594;-1.67929;-0.196596;0.0450016;0.195006;-0.0501267;0.592418;0.711215;0.364316;0.0150991;0.0136145;0.0174173;0.00581329;0.00556357;0.00734983;0.0068518;0.236389;0.133778;0.176574;0.270042;0.169682;0.420448;0.567929;0.3;0.921015;0.636802;0.00437657;0.0120181;NA;-0.0228754505435852;-0.227194291712073;-0.247435829652707;1;-0.0592294108291675;-0.0173274640420921;0.171026901518604;0.1874938912168;0.189357225760027;0.203406464140399;0.012466492147389;0.012466492147389;0.101283010650329;0.101283010650329;-0.121312151936313;-0.121312151936313;0.0459725166501101;0.0459725166501101;-0.00773452804924331;-0.00773452804924331;0.0109326069675135;0.0112696679092795;0.571226438184284;0.0685521148121748;0.0316827951283173;0.0895603177696371;0.0352843106429723;0.0124849088373587;0.0128667748389948;0.652763626342996;0.0784042020614132;0.0362943338501664;0.102235405788684;0.104950748265642;0.089544958395707;0.0919467901759355;0.0151028934570351;0.453648376026855;0.0136179258850803;0.385784805553809;"./sim_cue_integration_14_10_2020_212656_78.csv"
0;1;0.218787;0.0570749;0.724138;0.206897;0.5;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;2980903859;50000;0.690863;0.596466;0.719818;0.635119;0.404907;-0.0863899;0.897964;-1.38908;0.123401;0.297639;4.55967;0.415369;0.55938;0.729369;0.0850356;0.0208223;0.105151;0.0437594;0.00324354;0.00498267;0.00878258;0.26343;0.182345;0.277085;0.810295;0.19331;0.289502;0.649544;0.75;0.77487;0.937959;0.0602374;0.0202056;NA;-0.20869967789998;0.801074197431211;0.881917103688154;1;-0.0432987971886415;-0.076895661708771;0.811125296421913;0.778761655323615;0.575011710270944;0.561622438358693;0.475404978872695;0.475404978872695;0.829633663422988;0.829633663422988;0.612050184026499;0.612050184026499;0.73146880110307;0.73146880110307;0.468190496755463;0.468190496755463;0.0172376189391161;0.00509333672478582;0.0638221734934718;0.0768838625510319;0.137930913847328;0.117637997841105;0.418659696805058;0.0305529053688382;0.00902523072815997;0.290418874121;0.136512587435351;0.244679269898977;0.15230301049363;0.136508121943509;0.0857293930268675;0.0770050067527189;0.085056829505119;2.55560846124544;0.0208274978186991;0.406091729277011;"./sim_cue_integration_14_10_2020_212656_475.csv"
0;1;0.808561;0.570749;-0.37931;0.413793;0.5;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;824704182;50000;0.589112;0.584354;0.544628;0.588255;0.377825;-0.115236;-1.16053;-0.115156;0.0983164;0.236562;0.0377763;0.0449527;0.331656;0.314206;0.0259597;0.0199289;0.0401559;0.008499;0.00500296;0.012327;0.0115947;0.351443;0.116183;0.147136;0.462108;0.139966;0.310221;0.565189;0.6;0.766474;0.838577;0.0198016;0.0132255;NA;-0.245255735793976;-0.365599551632753;-0.408248290463863;1;0.0012680708494462;-0.167045287881247;0.274036709113037;0.272877510718937;0.273671928473713;0.27220400907401;-0.0756597199544026;-0.0756597199544026;-0.0882697508544077;-0.0882697508544077;-0.282042272498764;-0.282042272498764;0.242670085348648;0.242670085348648;-0.108492617300419;-0.108492617300419;0.0381386165859739;0.0121801718252521;0.598992473315155;0.0762635330364636;0.0251429569005634;0.10780951364839;0.0191126989299471;0.0403831726442431;0.0129326379457512;0.709565350984258;0.0807762470668049;0.0266331420155914;0.0917666658118863;0.0379427835211348;0.0866382058931227;0.0357218298538627;0.025966160500311;0.515919184526842;0.0199338920870723;0.379819701546653;"./sim_cue_integration_14_10_2020_212656_53.csv"
0;1;0.0546968;0.0142687;0.931034;0.206897;0.5;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;3239229658;50000;0.780885;0.610952;0.812377;0.698143;0.134035;0.0899649;0.163279;-4.63353;-0.207181;0.00264351;8.63802;-2.59155;8.18145;0.181611;0.126942;0.0388008;0.13766;0.0666028;0.00294655;0.00756541;0.00665375;0.495759;0.392722;0.518226;0.55154;0.562979;0.647422;0.62615;0.8;0.899864;0.99553;0.0574047;0.000256671;NA;0.0250313087160877;0.919977662870472;1;1;0.0171225585200965;-0.0475636940942293;0.977365107886333;0.917612176978498;0.599583021442735;0.575005506149237;0.829584180703068;0.829584180703068;0.954974931624534;0.954974931624534;0.86464361093585;0.86464361093585;0.8289109358928;0.8289109358928;0.845723454513018;0.845723454513018;0.00404237874355068;0.00117947377439274;0.000782705459999406;0.043285649748219;0.077753131450316;0.0516099412337135;0.57812474985865;0.010364545500831;0.00301951652439785;0.00211567568717586;0.110989441029818;0.200170163388036;0.165837093702929;0.507503564150638;0.064774041635423;0.178447928084737;0.126973272484541;8.4438863526005;0.0388105074916469;0.922515081752155;"./sim_cue_integration_14_10_2020_212656_565.csv"
0;1;0.156956;0.256837;0.586207;0.62069;0.5;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;1053751695;50000;0.463697;0.479427;0.441116;0.473571;-0.093069;-0.0881305;0.605559;-0.302119;-0.101346;-0.0788926;3.90753;-0.132624;0.486115;-0.0375231;0.0562567;0.0146469;0.0916433;0.0352413;0.0144103;0.0043258;0.00320077;0.336074;0.134001;0.174034;0.390042;0.169568;0.308948;0.560648;0.375;0.92656;0.83511;0.00840091;0.0231851;NA;0.146666666666667;0.52091945070633;0.568037557443755;1;-0.0224004064380202;-0.201439573962789;0.547966573342907;0.538689955231584;0.386156838163338;0.383574668869512;0.425211740913634;0.425211740913634;0.578062522357426;0.578062522357426;0.497484540998219;0.497484540998219;0.475834855257288;0.475834855257288;0.431883455874702;0.431883455874702;0.0182884243199388;0.0370631787774929;0.0605803776844847;0.0942666203002999;0.0564982214085696;0.114855910095764;0.417423720113066;0.032559319130417;0.065959102683959;0.274300501464859;0.168138186285426;0.100541441962308;0.203911627493291;0.154589820975443;0.114224503814633;0.0867990434694951;0.0562708199609568;1.2440262876601;0.0146505767760607;0.262623000622037;"./sim_cue_integration_14_10_2020_212656_427.csv"
