bmax;amax;init_ajuv;survival_scalar0;sdsoc_horiz;mu_asoc_horiz;init_vc;juvenile_survival;nph;seed;mu_hp;mu_vp;sdmu_g;m;p;mu_hc;mu_agen;mu_bmat_envt;sdsoc_vert;init_vp;gmin;init_bmat_phen;survival_scalar1;init_hp;ncv;npv;mu_g;laplace;nloci_g;sdmu_b;mu_amat;init_asoc_vert;init_g;init_bmat_envt;init_hc;qjuv;gmax;nch;init_agen;sdmu_a;amin;mu_vc;bmin;init_asoc_horiz;mu_asoc_vert;sdmat;mu_bmat_phen;sigmoidal_survival;qmat;init_amat;mu_ajuv;generation;mean_phen_ad;mean_phen_juv;mean_phen_prestige_vert;mean_phen_prestige_horiz;mean_agen;mean_ajuv;mean_amat;mean_asoc_vert;mean_asoc_horiz;mean_bmat_phen;mean_bmat_envt;mean_hc;mean_hp;mean_vc;mean_vp;mean_g;var_phen_ad;var_phen_juv;var_phen_prestige_vert;var_phen_prestige_horiz;var_agen;var_ajuv;var_amat;var_asoc_vert;var_asoc_horiz;var_bmat_phen;var_bmat_envt;var_hc;var_hp;var_vc;var_vp;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;var_component_gen;var_component_ajuv;var_component_amat;var_component_amat_envt;var_component_amat_phen;cov_amat_phen_amat_envt;cov_amat_ajuv;cov_amat_envt_ajuv;cov_amat_phen_ajuv;var_component_asoc_vert;var_component_asoc_vert_p;var_component_asoc_vert_c;var_component_asoc_horiz;var_component_asoc_horiz_p;var_component_asoc_horiz_c;cov_amat_asoc_vert;cov_amat_asoc_vert_c;cov_amat_asoc_vert_p;cov_amat_asoc_horiz;cov_amat_asoc_horiz_c;cov_amat_asoc_horiz_p;cov_amat_envt_asoc_vert;cov_amat_envt_asoc_vert_c;cov_amat_envt_asoc_vert_p;cov_amat_envt_asoc_horiz;cov_amat_envt_asoc_horiz_c;cov_amat_envt_asoc_horiz_p;cov_amat_phen_asoc_vert;cov_amat_phen_asoc_vert_c;cov_amat_phen_asoc_vert_p;cov_amat_phen_asoc_horiz;cov_amat_phen_asoc_horiz_c;cov_amat_phen_asoc_horiz_p;cov_ajuv_asoc_vert;cov_ajuv_asoc_vert_c;cov_ajuv_asoc_vert_p;cov_ajuv_asoc_horiz;cov_ajuv_asoc_horiz_c;cov_ajuv_asoc_horiz_p;cov_agen_asoc_vert;cov_agen_asoc_vert_c;cov_agen_asoc_vert_p;cov_agen_asoc_horiz;cov_agen_asoc_horiz_c;cov_agen_asoc_horiz_p;cov_asoc_horiz_vert;cov_asoc_horiz_vert_c;cov_asoc_horiz_vert_p;cov_asoc_horiz_c_vert;cov_asoc_horiz_p_vert;cov_agen_ajuv;file
10;8;0;0.8;0.05;0;0;0;0;23115867;0;0;0.25;0.1;0.241;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.495063;0.495063;0;0;0.00488264;-1.36794;1.24599;0;0;-0.736516;-0.0118486;0;0;0;0;-0.0892283;0.0303408;0.0303408;0;0;0.00856131;0.00749268;39998.4;0;0;1.57418;0.287894;0;0;0;0;0.684513;0.5175;0.854781;0.830688;0.0133565;0.0158995;0.00590664;0.47231;0.0394641;0.0343326;0.0165588;0.0102414;0.00268754;0.00180709;0.00125871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000395406;./sim_cue_integration_10_12_2019_204753_65201600
10;8;0;0.8;0.05;0;0;0;0;56502053;0;0;0.25;0.1;0.31;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.502802;0.502802;0;0;-0.00977628;0.0222049;-0.00374381;0;0;-0.415589;0.52476;0;0;0;0;-0.102006;0.000612907;0.000612907;0;0;0.00616174;0.00610535;40000;0;0;7.59566;15.5592;0;0;0;0;0.614689;0.5325;0.797163;0.801187;0.000411306;0.00039576;0.00391706;0.00308018;0.00283966;0.00283891;0.00180932;0.00177053;-1.70691e-05;-1.72192e-05;-1.62465e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.0383e-05;./sim_cue_integration_10_12_2019_204753_84618252
10;8;0;0.8;0.05;0;0;0;0;126837713;0;0;0.25;0.1;0.241;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.489883;0.489883;0;0;0.150439;0.159409;-0.594915;0;0;-4.74587;-8.22727;0;0;0;0;1.11163;0.0066097;0.0066097;0;0;0.0030313;0.00736497;39999.6;0;0;10.9308;1.27515;0;0;0;0;0.447325;0.47;0.815022;0.797781;0.00401305;0.00420056;0.015308;0.0101586;0.0849012;0.0849315;0.0074867;-0.00420673;-0.0114301;-0.0114328;0.0010364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000217278;./sim_cue_integration_10_12_2019_204753_154696026
10;8;0;0.8;0.05;0;0;0;0;147383941;0;0;0.25;0.1;0.241;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.479785;0.479785;0;0;0.0242168;-1.30687;1.16779;0;0;-2.24907;-0.190776;0;0;0;0;0.157119;0.0282245;0.0282245;0;0;0.00686807;0.00844882;39998.6;0;0;2.22127;0.330516;0;0;0;0;0.660376;0.505;0.83036;0.837856;0.0152674;0.0136063;0.00508178;0.430603;0.039025;0.0327411;0.0231104;0.00197128;0.0143614;-0.0135369;0.0299392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000853755;./sim_cue_integration_10_12_2019_204753_175372281
10;8;0;0.8;0.05;0;0;0;0;1365765313;0;0;0.25;0.1;0.345;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.496422;0.496422;0;0;-0.0233537;-0.739149;0.695285;0;0;-1.91798;-0.0182695;0;0;0;0;-0.0247384;0.0101109;0.0101109;0;0;0.00524534;0.00844865;39999.5;0;0;2.92663;0.413367;0;0;0;0;0.640658;0.49;0.819839;0.808164;0.0055665;0.00594598;0.00374689;0.140783;0.0155037;0.014171;0.00556167;0.00370749;0.000783705;0.000378924;0.000711983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000204239;./sim_cue_integration_10_12_2019_204754_1388743471
10;8;0;0.8;0.05;0;0;0;0;1426328302;0;0;0.25;0.1;0.31;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.511871;0.511871;0;0;-0.00902309;-0.149992;0.257077;0;0;-0.193029;5.70669;0;0;0;0;-0.0527462;0.00187088;0.00187088;0;0;0.00531233;0.00506559;39999.9;0;0;8.03275;3.6962;0;0;0;0;0.65564;0.4975;0.791244;0.812155;0.00125243;0.00110058;0.00357187;0.00827238;0.0188245;0.0188272;0.00243387;0.00239641;0.00286338;0.00286264;0.000103291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000120711;./sim_cue_integration_10_12_2019_204754_1441524339
10;8;0;0.8;0.05;0;0;0;0;1457546002;0;0;0.25;0.1;0.379;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.497232;0.497232;0;0;0.00172101;0.0626608;-0.0860472;0;0;0.248677;-5.94921;0;0;0;0;0.138883;0.000866911;0.000866911;0;0;0.00664446;0.0066036;40000;0;0;8.02569;3.37354;0;0;0;0;0.612712;0.4875;0.802487;0.797428;0.000564035;0.000570303;0.0042488;0.004316;0.00557976;0.0055795;0.00211222;0.00209401;-0.000188413;-0.000188426;4.78111e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.57267e-06;./sim_cue_integration_10_12_2019_204754_1499058776
10;8;0;0.8;0.05;0;0;0;0;1482303833;0;0;0.25;0.1;0.379;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.499668;0.499668;0;0;-0.0304304;0.01945;-0.0194284;0;0;-0.0530799;-1.97748;0;0;0;0;0.0385981;0.00080031;0.00080031;0;0;0.00839231;0.00778354;40000;0;0;17.8728;18.9407;0;0;0;0;0.638772;0.5175;0.799212;0.799114;0.000494744;0.000522742;0.00599474;0.00411703;0.00296807;0.002968;0.0017226;0.00174377;1.88771e-05;1.90669e-05;1.37165e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-5.35772e-05;./sim_cue_integration_10_12_2019_204754_1510048581
10;8;0;0.8;0.05;0;0;0;0;1492917361;0;0;0.25;0.1;0.345;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.48768;0.48768;0;0;-0.0148036;-0.750285;0.707959;0;0;-0.529335;0.102158;0;0;0;0;0.0110728;0.0103397;0.0103397;0;0;0.00601768;0.00709078;39999.5;0;0;7.68974;0.522577;0;0;0;0;0.665519;0.485;0.817262;0.809775;0.00597842;0.00629441;0.0041337;0.143749;0.0199071;0.017873;0.00667162;0.00432611;0.00239607;0.0010794;0.00129519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-9.40371e-05;./sim_cue_integration_10_12_2019_204754_1521223932
10;8;0;0.8;0.05;0;0;0;0;1565809880;0;0;0.25;0.1;0.379;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.499363;0.499363;0;0;0.0135407;-0.541641;0.453747;0;0;-5.38377;-0.088827;0;0;0;0;0.00596634;0.00559125;0.00559125;0;0;0.00745955;0.00788354;39999.8;0;0;5.00712;0.730861;0;0;0;0;0.625166;0.515;0.81365;0.800356;0.0034327;0.00365267;0.00479585;0.0750717;0.0108484;0.00989845;0.00478449;0.00223993;0.00119661;-0.000868012;0.0020636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000423281;./sim_cue_integration_10_12_2019_204754_1595991495
10;8;0;0.8;0.05;0;0;0;0;1615168140;0;0;0.25;0.1;0.31;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.505239;0.505239;0;0;0.0457485;-0.967208;0.940922;0;0;-0.229773;-0.0405573;0;0;0;0;-0.00753098;0.0157311;0.0157311;0;0;0.00650672;0.0077673;39999.1;0;0;2.12966;0.339282;0;0;0;0;0.694336;0.49;0.824463;0.810097;0.00856865;0.00945995;0.00598411;0.237159;0.0233256;0.0218984;0.00734279;0.00546949;0.00140428;0.00135358;0.000889302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000311294;./sim_cue_integration_10_12_2019_204754_1644181902
10;8;0;0.8;0.05;0;0;0;0;1654337159;0;0;0.25;0.1;0.379;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.49577;0.49577;0;0;0.0236182;-0.554732;0.528339;0;0;-2.60583;-0.0274825;0;0;0;0;0.039701;0.00615964;0.00615964;0;0;0.00795775;0.00788317;39999.7;0;0;8.93542;0.688111;0;0;0;0;0.61743;0.5025;0.806767;0.810329;0.00379135;0.00371496;0.00527563;0.0816221;0.0134234;0.0124936;0.00474291;0.00318715;-0.000348676;0.000246044;-0.000920176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000196724;./sim_cue_integration_10_12_2019_204754_1668321440
10;8;0;0.8;0.05;0;0;0;0;1643138419;0;0;0.25;0.1;0.345;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.497147;0.497147;0;0;-0.0138562;0.0202293;-0.0469384;0;0;3.68318;1.39001;0;0;0;0;-0.180546;0.000810892;0.000810892;0;0;0.0071752;0.00841351;40000;0;0;17.8784;4.2596;0;0;0;0;0.649188;0.47;0.801696;0.797066;0.000517541;0.000520646;0.00503776;0.00434075;0.00366304;0.00368174;0.00227807;0.00232297;3.62517e-06;8.61589e-06;-1.824e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-8.24106e-06;./sim_cue_integration_10_12_2019_204754_1672303475
10;8;0;0.8;0.05;0;0;0;0;1688562395;0;0;0.25;0.1;0.345;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.511421;0.511421;0;0;0.00359995;-0.0765978;0.180249;0;0;-0.925631;7.54599;0;0;0;0;0.0416706;0.00125657;0.00125657;0;0;0.00578432;0.00722553;40000;0;0;4.65086;1.18884;0;0;0;0;0.683642;0.525;0.789515;0.811425;0.000847322;0.00076443;0.00404814;0.00528311;0.0111644;0.0111646;0.00214412;0.00199751;0.000811175;0.000811197;-3.76242e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.89237e-05;./sim_cue_integration_10_12_2019_204754_1718296425
10;8;0;0.8;0.05;0;0;0;0;1792943700;0;0;0.25;0.1;0.31;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.502606;0.502606;0;0;0.00176327;-0.915922;0.861543;0;0;-0.24976;0.0863106;0;0;0;0;-0.0173652;0.0145068;0.0145068;0;0;0.00789725;0.00496168;39999.3;0;0;4.46416;0.44659;0;0;0;0;0.626342;0.5025;0.828191;0.814539;0.00765976;0.00858381;0.00502414;0.210022;0.0245613;0.0222159;0.00769094;0.00481928;0.00355448;0.00308393;0.00039944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000490418;./sim_cue_integration_10_12_2019_204754_1837068270
10;8;0;0.8;0.05;0;0;0;0;1925466755;0;0;0.25;0.1;0.448;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.495339;0.495339;0;0;-0.00182141;-0.245286;0.204201;0;0;-1.00519;-0.440793;0;0;0;0;-0.0216274;0.0018373;0.0018373;0;0;0.0057217;0.0120569;40000;0;0;29.5225;2.35843;0;0;0;0;0.631879;0.5075;0.804529;0.798739;0.00112676;0.00119096;0.00359529;0.0210918;0.00559677;0.00556781;0.00212118;0.00194076;0.000206346;0.000226845;0.000223831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.91997e-05;./sim_cue_integration_10_12_2019_204755_1899014083
10;8;0;0.8;0.05;0;0;0;0;1886488875;0;0;0.25;0.1;0.448;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.497405;0.497405;0;0;-0.00509088;-0.0249222;0.00424794;0;0;-4.98892;0.337915;0;0;0;0;-0.158511;0.000761117;0.000761117;0;0;0.00711436;0.00736032;40000;0;0;6.61599;6.77857;0;0;0;0;0.647092;0.47;0.8013;0.797498;0.000504821;0.000489003;0.00483673;0.00376106;0.00352365;0.00351084;0.00237671;0.00231682;7.27708e-06;7.30025e-06;1.19192e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.57706e-05;./sim_cue_integration_10_12_2019_204755_1863426470
10;8;0;0.8;0.05;0;0;0;0;1696107637;0;0;0.25;0.1;0.414;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.500257;0.500257;0;0;-0.0102872;0.0546473;-0.0481661;0;0;-0.43896;-3.45942;0;0;0;0;0.101218;0.000687805;0.000687805;0;0;0.00524625;0.00746651;40000;0;0;7.99995;19.0738;0;0;0;0;0.652989;0.49;0.798802;0.799964;0.000437748;0.000443428;0.00353723;0.00463374;0.0030961;0.00309514;0.00154839;0.00156038;-6.52233e-05;-6.59683e-05;-1.64781e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.02312e-05;./sim_cue_integration_10_12_2019_204755_1683332969
10;8;0;0.8;0.05;0;0;0;0;1713804413;0;0;0.25;0.1;0.414;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.499963;0.499963;0;0;0.0159649;-0.0210551;0.0172897;0;0;-2.76091;-6.0913;0;0;0;0;0.0878062;0.000675584;0.000675584;0;0;0.00621676;0.00547445;40000;0;0;7.47239;13.8924;0;0;0;0;0.608919;0.5225;0.79981;0.799351;0.000418214;0.000432097;0.00395289;0.00282394;0.00405532;0.00405659;0.00230356;0.00225375;4.5692e-05;4.62586e-05;1.77203e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.66918e-05;./sim_cue_integration_10_12_2019_204755_1674204651
10;8;0;0.8;0.05;0;0;0;0;1698466041;0;0;0.25;0.1;0.414;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.496913;0.496913;0;0;0.00789429;-0.399814;0.358436;0;0;-1.78819;0.282372;0;0;0;0;-0.0775475;0.00362749;0.00362749;0;0;0.00717271;0.00814978;39999.9;0;0;3.91868;1.5028;0;0;0;0;0.661049;0.5225;0.806372;0.798038;0.00231727;0.00238001;0.00480715;0.043355;0.0104897;0.0102918;0.00248193;0.00242494;0.000447069;0.000269858;6.51666e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00020068;./sim_cue_integration_10_12_2019_204755_1670084245
10;8;0;0.8;0.05;0;0;0;0;1691456281;0;0;0.25;0.1;0.483;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.500457;0.500457;0;0;0.00242182;-0.00068057;0.00382235;0;0;0.115296;-3.76528;0;0;0;0;-0.0197154;0.000703875;0.000703875;0;0;0.00624793;0.00810996;40000;0;0;18.9559;3.02817;0;0;0;0;0.620933;0.4525;0.799495;0.79977;0.000459167;0.000442849;0.004006;0.00396977;0.00322704;0.00322784;0.00193345;0.00183838;-4.94357e-05;-4.90562e-05;-4.62977e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4.39236e-06;./sim_cue_integration_10_12_2019_204755_1663381294
10;8;0;0.8;0.05;0;0;0;0;1677609826;0;0;0.25;0.1;0.448;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.502521;0.502521;0;0;-0.00670277;-0.0172787;0.043778;0;0;3.20452;3.77298;0;0;0;0;0.388328;0.000722626;0.000722626;0;0;0.00691678;0.0072973;40000;0;0;7.69222;10.0238;0;0;0;0;0.615096;0.4575;0.797256;0.801227;0.000466521;0.000464047;0.00549979;0.00358619;0.00246658;0.00245883;0.00130076;0.0012565;-1.80778e-05;-1.95756e-05;-9.83867e-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.06592e-05;./sim_cue_integration_10_12_2019_204755_1634658449
10;8;0;0.8;0.05;0;0;0;0;1624768275;0;0;0.25;0.1;0.483;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.498866;0.498866;0;0;0.000182501;-0.0803737;0.0746487;0;0;-3.33493;-0.574625;0;0;0;0;0.0580428;0.00083878;0.00083878;0;0;0.00584379;0.00780787;40000;0;0;7.62265;3.54164;0;0;0;0;0.69716;0.5025;0.800105;0.798994;0.000551111;0.000542901;0.00406599;0.00556004;0.00423522;0.00425167;0.00263829;0.00265208;5.09315e-05;6.09702e-05;2.52352e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.63779e-06;./sim_cue_integration_10_12_2019_204755_1596772017
10;8;0;0.8;0.05;0;0;0;0;1623387365;0;0;0.25;0.1;0.448;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.490333;0.490333;0;0;-0.00616751;-0.236108;0.172572;0;0;2.39503;0.126823;0;0;0;0;-0.109704;0.00172204;0.00172204;0;0;0.00971769;0.00640156;40000;0;0;11.7171;1.73797;0;0;0;0;0.654878;0.5275;0.807094;0.79514;0.00109162;0.00110182;0.00651421;0.0170511;0.00444546;0.00441505;0.00224789;0.00210494;1.5267e-05;3.35049e-05;-7.1758e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4.17997e-05;./sim_cue_integration_10_12_2019_204755_1582817674
10;8;0;0.8;0.05;0;0;0;0;1605550557;0;0;0.25;0.1;0.483;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.499124;0.499124;0;0;-0.0120652;0.000990268;-0.00650228;0;0;-0.760088;2.60791;0;0;0;0;0.000581778;0.000841027;0.000841027;0;0;0.00672599;0.0103196;40000;0;0;11.7691;12.6927;0;0;0;0;0.638593;0.5675;0.800139;0.799159;0.000548605;0.000546995;0.0043841;0.00488343;0.00409754;0.00409381;0.00254705;0.0024819;-5.75544e-06;-5.74784e-06;-1.19319e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3828e-05;./sim_cue_integration_10_12_2019_204755_1578562447
10;8;0;0.8;0.05;0;0;0;0;401509276;0;0;0.25;0.1;0.552;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.498336;0.498336;0;0;0.0262402;-0.00727261;-0.00380863;0;0;4.44931;-1.85706;0;0;0;0;-0.0470799;0.000767866;0.000767866;0;0;0.00696149;0.00743829;40000;0;0;11.4375;4.59139;0;0;0;0;0.6566;0.4825;0.800566;0.798162;0.0004822;0.000492211;0.00504581;0.00382704;0.00365108;0.00365282;0.00236322;0.00231752;1.35562e-05;1.49471e-05;-1.81701e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.37418e-05;./sim_cue_integration_10_12_2019_204757_378165486
10;8;0;0.8;0.05;0;0;0;0;315597613;0;0;0.25;0.1;0.586;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.511761;0.511761;0;0;0.0171942;0.346254;-0.282921;0;0;4.4418;-0.110941;0;0;0;0;-0.145539;0.00280309;0.00280309;0;0;0.00685278;0.00712741;39999.9;0;0;4.03529;0.839212;0;0;0;0;0.659306;0.5625;0.801113;0.808878;0.00173504;0.00166976;0.00490595;0.0337404;0.00722942;0.00728207;0.00378919;0.00359218;-0.000154253;-0.00027257;-9.59961e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000104113;./sim_cue_integration_10_12_2019_204757_286231495
