sigmoidal_survival;laplace;p;qmat;qjuv;nloci_g;init_g;init_amat;init_ajuv;init_agen;init_bmat_phen;init_bmat_envt;gmin;gmax;amin;amax;bmin;bmax;sdmat;mu_g;sdmu_g;mu_amat;mu_ajuv;mu_agen;mu_bmat_phen;mu_bmat_envt;sdmu_a;sdmu_b;m;survival_scalar0;survival_scalar1;seed;generation;mean_ad_phen;mean_agen;mean_ajuv;mean_amat;mean_bmat_phen;mean_bmat_envt;mean_g;var_ad_phen;var_agen;var_ajuv;var_amat;var_bmat_phen;var_bmat_envt;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;file
0;1;0.9;0.5;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;290647229;49990;0.490619;0.516638;0.0609586;0.0961777;0.32343;0.892939;-0.229426;2651;2696.68;62.6513;40000;26273;24270.2;13545.3;0.495;0.819015;0.814148;0.0128056;0.0133317;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180334_272570061
0;1;1;0.5;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;120146449;49990;0.982823;1.53229;0.638392;0.724519;3.66973;2.40225;2.28456;9660.76;23526;4360.02;39999.5;150827;75886.3;18749.6;1;-nan;0.999571;-nan;1.34258e-06;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180313_131719043
0;1;1;0.9;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;745466180;49990;0.982039;1.09575;1.35476;0.924702;0.672067;2.00834;2.11994;9646.04;12076.3;18599.7;39999.1;26001.4;56340;16763.1;1;-nan;0.999493;-nan;2.68286e-06;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180335_755694990
0;1;0;0.9;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1142647348;49990;0.808433;0.566936;0.0143958;3.10916;-9.57248;0.877173;-2.64603;6548.87;3224.76;4.31006;39990.3;917442;9483.62;23838.5;1;0.964143;-nan;0.000190966;-nan;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180337_1127283871
0;1;0.1;0.9;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;616047419;49990;0.521906;0.288302;0.0325988;1.37133;-3.2002;4.57527;-2.31512;2975.19;839.144;16.7536;39998.1;119220;216693;19152.6;0.5275;0.830145;0.843006;0.0132576;0.0121612;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193529_635728524
0;1;0.9;0.9;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;48352895;49990;0.513711;0.373215;0.0329681;1.35417;-0.774819;5.44276;-1.83571;2939.97;1474.6;17.3984;39998.2;29890.4;308286;14591.6;0.5175;0.830433;0.836388;0.015809;0.0152373;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_192344_65931578
0;1;0.3;0.9;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1262866447;49990;0.50678;0.100053;0.0142961;0.274743;0.71317;3.76988;-1.28344;2583.78;122.494;4.04242;39999.9;16024.6;151487;9478.57;0.4875;0.797645;0.805848;0.00103072;0.000989893;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180324_1247596642
0;1;0.2;0.9;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1224110712;49990;0.501192;0.168833;0.0379707;0.706564;-1.30678;5.94327;-2.14408;2587.85;292.645;23.4055;39999.5;55721.8;366027;17215.2;0.505;0.806057;0.818317;0.00473226;0.00415339;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193330_1243519513
0;1;0;0.5;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;897078027;49990;0.505671;0.0341119;0.0465115;0.0426732;-1.70482;1.01102;-0.626719;2558.74;21.8917;31.5877;40000;78790.1;25511.1;7874.79;1;0.795023;-nan;0.000126796;-nan;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193229_906959819
0;1;0;0.5;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1163263004;49990;0.505823;0.0509487;0.0349554;0.0514476;-0.397556;1.71074;-0.393601;2560.7;38.0416;19.7413;40000;7554.13;52640;7245.15;1;0.795059;-nan;0.000159471;-nan;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193314_1153386509
0;1;0.3;1;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1085871666;49990;0.500959;0.113251;0.0127288;0.382926;-1.47172;5.12914;-1.73978;2534.48;138.998;3.81784;39999.9;75557.2;278743;13466.2;0.4975;0.80496;0.802105;0.00156381;0.00163941;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_191344_1094350597
0;1;0.9;0.5;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1668120007;49990;0.505855;0.470141;2.07314;0.0727628;2.88112;-0.532112;-2.26697;3150.13;2224.6;43021;40000;134983;30799.6;18799.5;0.5075;0.867126;0.867446;0.0242183;0.0241333;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180318_1678234859
0;1;0.4;1;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;316463043;49990;0.507563;0.0356819;0.0178397;0.0875115;-1.22581;1.40046;-0.650482;2578.11;21.0368;6.14813;40000;51003.6;41228.9;8004.48;0.5075;0.793263;0.805099;0.000138777;0.00013571;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_192644_304078236
0;1;0.7;1;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1874764785;49990;0.507249;0.243077;0.928418;0.060421;-1.24422;2.31963;-1.96523;2717.39;601.648;8656.62;40000;24224.8;82231.1;14864.5;0.4875;0.808567;0.814876;0.00883841;0.00839443;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180353_1885275587
0;1;0.3;1;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;243866044;49990;0.501835;0.114853;0.0130119;0.402778;0.873014;3.85917;-1.65153;2544.39;146.594;3.82988;39999.8;25008.8;160447;12536.7;0.545;0.798889;0.80809;0.00172103;0.0015966;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193629_253197104
0;1;1;0.5;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;963669142;49990;0.983097;1.52747;0.446031;0.905684;3.72067;0.634253;2.22191;9666.1;23444;2271.19;39999.2;158298;15765.9;18105;1;-nan;0.999574;-nan;2.55822e-06;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_200114_948180146
0;1;0.4;0.5;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1379592093;49990;0.507563;0.0366297;0.0469652;0.0561588;-0.167648;0.531705;-0.579575;2578.23;20.9232;33.1945;40000;15473.9;26788.7;8404.76;0.5175;0.793822;0.805461;0.000151625;0.000138547;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193300_1390207221
0;1;0.5;1;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1798561997;49990;0.50152;0.0483364;0.0466696;0.0562062;0.8582;0.00727499;-0.927527;2517.89;31.9591;29.7748;40000;27425.4;22228;9402.33;0.5125;0.798497;0.80031;0.000181043;0.000183143;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180327_1808715118
0;1;0.9;1;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1318595179;49990;0.488219;0.534272;2.14725;0.509073;0.0664086;3.79402;-2.43046;3170.6;2870.92;46146.3;39999.7;31734.9;155907;20728.1;0.4575;0.904674;0.878314;0.0221409;0.0307236;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_200059_1327445971
0;1;0.8;0.9;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;784981688;49990;0.504106;0.370157;1.39714;0.283155;-0.811965;3.7813;-2.19091;2876.44;1385.17;19550.9;39999.9;35292.2;154182;17430.3;0.4875;0.828544;0.83346;0.0184906;0.0183902;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180312_774461584
0;1;0.3;0.9;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;500281062;49990;0.50934;0.0831318;0.0126106;0.264655;-0.426528;3.43178;-1.31334;2606.68;80.8339;3.19881;39999.9;19550.4;133738;10624.2;0.5025;0.796098;0.805943;0.000801385;0.00079627;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180342_488912875
0;1;1;0.9;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;345624202;49990;0.985466;1.31571;1.1976;0.460058;0.38438;3.14437;2.15205;9711.65;17370.3;14429.7;39999.8;20899.7;125043;17308.1;1;-nan;0.999733;-nan;4.34637e-07;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_192444_329764903
0;1;0.3;1;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1220064057;49990;0.507294;0.108561;0.0114751;0.345161;0.464251;4.84916;-1.33261;2594.5;130.949;3.12155;39999.9;18306.9;254823;10112;0.49;0.79533;0.813164;0.00139953;0.00125543;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180324_1210190135
0;1;0.5;1;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1606430273;49990;0.501015;0.0569277;0.0564819;0.0481591;0.692081;0.826198;-0.836897;2513.72;50.4558;45.4139;40000;29905.9;16866.7;9334.6;0.48;0.798856;0.800055;0.000245117;0.000255718;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180327_1621771454
0;1;0.4;0.5;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1817892497;49990;0.506212;0.03848;0.0417435;0.0417773;-0.533197;0.512212;-0.440906;2564.09;21.6808;27.7212;40000;25769.3;26219.3;7611.05;0.4775;0.795028;0.804926;0.000118278;0.000112865;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_192629_1829264335
0;1;0;0.9;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1220140302;49990;0.783246;0.542313;0.0100701;2.89653;-8.9287;0.992252;-2.5949;6158.82;2950.27;2.8293;39991.6;799842;10904.3;23109.3;1;0.956642;-nan;0.000455662;-nan;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180311_1204248946
0;1;0.4;1;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1924499232;49990;0.502988;0.0467819;0.0380258;0.0547818;1.58587;2.24137;-0.706188;2532.17;32.1438;20.0586;40000;46568.2;61229.6;7908.18;0.54;0.797261;0.802971;0.000158209;0.000157342;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180315_1907726205
0;1;0.1;0.9;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1359679120;49990;0.512851;0.306489;0.0329455;1.42411;-3.63002;6.28109;-2.2979;2903.01;949.578;19.2162;39998;171936;410315;18626.3;0.525;0.820144;0.853679;0.015908;0.012174;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180311_1347857928
0;1;0.6;0.5;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1229336408;49990;0.504352;0.0546445;0.0402869;0.0480054;-0.52882;-0.354927;-0.492571;2546.25;43.6937;25.4037;40000;25079.9;12516.7;7670.31;0.53;0.796181;0.80315;0.000180471;0.00017143;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193300_1243904452
0;1;0.1;0.5;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;629369234;49990;0.505341;0.0351623;0.00720955;0.0578793;-1.60446;0.131374;-0.316256;2554.63;20.9409;1.45751;40000;37643.4;6919.5;8292.98;0.5;0.79529;0.803939;7.43438e-05;7.43287e-05;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180312_617618835
0;1;0.3;0.5;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1163126875;49990;0.505908;0.0422503;0.0130785;0.0493281;2.18531;1.19912;-0.178564;2560.77;27.0429;3.69815;40000;56868.6;29494.3;7427.46;0.47;0.794598;0.80398;0.000105621;9.76144e-05;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193330_1175227977
0;1;0.7;1;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;975077645;49990;0.511978;0.253953;0.94341;0.113051;-0.175996;1.70557;-2.01811;2773.62;656.065;8919.01;40000;15002.5;36737.3;15644.9;0.5175;0.807219;0.818843;0.00920525;0.00874576;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180331_985072686
0;1;0.7;0.9;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;2118758909;49990;0.503289;0.253746;1.0356;0.064248;-4.84154;2.56726;-2.12946;2708.67;655.132;10768.8;40000;250166;128869;16782.7;0.5075;0.82175;0.826256;0.00995799;0.00959597;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_192259_2129385559
0;1;1;0.9;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;882579363;49990;0.983487;1.1338;1.39892;0.723352;2.0158;2.87272;2.16837;9673.99;12886.2;19869.2;39999.5;56616;103839;17321.3;1;-nan;0.999559;-nan;1.98766e-06;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193315_872072530
0;1;0.1;1;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1700203887;49990;0.522431;0.39606;0.0106402;1.94091;0.525774;6.16567;-2.34603;3201.3;1577.18;2.96241;39996.2;18782.9;390555;19234.7;0.505;0.853045;0.849722;0.0213403;0.0225124;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193544_1691422120
0;1;0.1;1;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;875993827;49990;0.498805;0.401413;0.011547;1.89237;-2.51983;5.68597;-2.33047;2938.79;1618.71;3.10119;39996.4;104023;339177;19032.3;0.4925;0.862658;0.8665;0.0189985;0.0180589;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193245_859819858
0;1;0.6;0.9;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1303340345;49990;0.503952;0.0524887;0.042304;0.0481699;1.67069;0.71274;-0.559944;2542.21;41.9943;26.6058;40000;48968.3;14068.7;7558.43;0.5225;0.796921;0.802882;0.000175643;0.000175353;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180311_1292484711
0;1;0.2;1;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1360562764;49990;0.506176;0.21662;0.0110472;0.962227;0.118877;6.57369;-2.09714;2695.67;479.786;3.27663;39999.1;19517.8;452532;16173.1;0.4675;0.810392;0.826414;0.00801685;0.00727496;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180311_1349333400
0;1;0.5;0.5;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1301267829;49990;0.503135;0.0503426;0.0329175;0.0539488;0.182946;-1.6422;-0.617681;2534.11;38.2259;20.5263;40000;13334;50178.9;8681.46;0.4775;0.797563;0.802118;0.000187004;0.000176883;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180311_1290391589
0;1;0.1;1;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1380940861;49990;0.510598;0.396791;0.0445338;1.9224;-1.87831;6.06747;-2.42155;3071.47;1583.8;30.5517;39996.3;63665.8;378946;20425.4;0.5075;0.854962;0.870319;0.0213515;0.0184583;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180322_1396500922
0;1;1;1;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1316028432;49990;0.980992;1.35265;0.719713;0.705583;-1.18976;5.66973;2.30344;9624.6;18354.8;5384;39999.5;29820.8;334539;19061.2;1;-nan;0.999547;-nan;1.23286e-06;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193214_1299729404
0;1;0.7;1;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;748190737;49990;0.502819;0.262427;1.02152;0.0467757;1.12912;-1.58998;-2.01518;2696.1;697.524;10459.9;40000;32203.9;54136;15635;0.48;0.824021;0.825417;0.00914587;0.00913666;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180312_737683031
0;1;0.7;0.5;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1251346503;49990;0.503108;0.233522;0.927598;0.0544226;-0.596299;-0.689069;-1.96978;2672.84;558.715;8622.76;40000;11598.1;31618.4;15395.3;0.49;0.814487;0.825694;0.00834074;0.00772666;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180350_1240583409
0;1;0.3;0.5;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1313237673;49990;0.50629;0.0394281;0.0454357;0.038574;-0.319081;0.00186565;-0.417662;2564.76;22.9221;29.3597;40000;15491.7;18161;7221.73;0.485;0.794624;0.804837;0.000112728;0.000108574;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180314_1323252160
0;1;1;0.9;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;38152274;49990;0.980617;1.21503;1.04364;0.704631;0.410672;2.58433;2.06824;9617.05;14826.9;10985;39999.5;49724.7;89248.8;16243.4;1;-nan;0.999558;-nan;9.50597e-07;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180312_27321033
0;1;0.7;0.9;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;97276085;49990;0.504894;0.257765;0.995266;0.0429408;-1.40509;0.195603;-1.95477;2709.68;675.229;9929.54;40000;38961.4;70486.3;14655.3;0.5125;0.818261;0.830409;0.00927389;0.0084168;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180317_85967137
0;1;0;1;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;777931510;49990;0.868387;0.72643;0.0337904;3.80631;-2.44476;7.3707;-2.53126;7547.47;5289.28;18.8093;39985.5;105476;562886;21999.3;1;0.980906;-nan;6.95411e-05;-nan;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193315_765091127
0;1;0.5;0.5;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;2003057345;49990;0.504816;0.0556816;0.0724579;0.0670286;1.29979;0.450891;-0.922824;2552.22;42.8044;70.0921;40000;36200.8;19735.5;9717.9;0.54;0.795515;0.803197;0.000262363;0.000266295;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193814_2012134696
0;1;0.7;1;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;767477327;49990;0.49967;0.238081;1.01347;0.0418074;0.0853536;0.403129;-2.13529;2663.64;581.383;10318.4;40000;23377.7;21990.2;16885.4;0.4725;0.823081;0.82894;0.0092642;0.00891573;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180318_783845346
0;1;0.8;1;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1158325374;49990;0.496391;0.358197;1.27904;0.434128;1.541;3.89925;-2.34095;2807.49;1296.32;16388.4;39999.8;33502.6;159521;19571.6;0.465;0.842263;0.845837;0.0164451;0.0154672;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180311_1143042284
0;1;0.2;0.5;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1393106436;49990;0.507654;0.0363033;0.00840903;0.0290008;2.169;-0.0597189;0.33463;2577.94;19.8168;1.87728;40000;75331.7;20301.3;6596.71;0.5075;0.79338;0.805739;7.30348e-05;6.38873e-05;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180323_1408478552
0;1;0;0.5;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;928932727;49990;0.503524;0.0383462;0.00526465;0.0624981;-0.814934;-0.540926;-0.453541;2536.68;24.7471;0.983139;40000;19683;25841.2;7387.2;1;0.796006;-nan;0.000103159;-nan;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193315_917226668
0;1;0.1;1;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;964993761;49990;0.513505;0.383686;0.0120913;1.86451;-2.74121;6.1974;-2.37675;3077.39;1484.14;3.38198;39996.5;95947.6;399149;19981.1;0.5125;0.871075;0.868271;0.0163137;0.0173716;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180339_975130630
0;1;0.2;0.9;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1094347055;49990;0.501197;0.175601;0.00805384;0.694355;-1.00012;4.8218;-1.90602;2583.98;316.462;1.87524;39999.5;25433.9;238008;14746.8;0.49;0.804664;0.811926;0.00448718;0.00435338;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180311_1084178100
0;1;0.8;0.9;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;253674072;49990;0.51765;0.348277;1.66502;0.0520892;0.463986;4.16649;-2.29697;3087.99;1222.64;27771.5;40000;34450;181187;18807.6;0.5075;0.834569;0.864849;0.0214621;0.0169617;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_195344_269475038
0;1;0.8;0.5;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;633720587;49990;0.503112;0.0769965;0.0351509;0.0624496;-0.714001;0.507639;-0.474984;2535.15;79.2099;21.5023;40000;12799.3;20415.1;7667.25;0.49;0.797187;0.802164;0.000276219;0.000261754;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180317_644334687
0;1;0.2;0.9;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1425495475;49990;0.503724;0.169527;0.0114606;0.739082;-0.285582;3.84572;-2.10203;2612.05;296.691;2.82538;39999.5;9731.32;158071;16626.1;0.5275;0.809987;0.81843;0.00462586;0.0043332;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_191214_1437327539
0;1;1;1;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1098798786;49990;0.980863;1.28691;0.522419;0.944292;1.44954;6.02317;2.26855;9621.54;16607.1;2834.05;39999.1;44732;390739;18577.9;1;-nan;0.999577;-nan;7.11725e-07;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180335_1113067363
