init_amat;mu_ajuv;mu_dc;init_bmat_envt;init_ajuv;nc;mu_bmat_envt;bmax;qmat;np;gmax;sigmoidal_survival;sdmu_b;survival_scalar1;gmin;seed;sdmu_g;amin;survival_scalar0;sdsoc;mu_g;mu_bmat_phen;mu_agen;m;qjuv;init_bmat_phen;init_dp;nloci_g;init_dc;mu_dp;mu_amat;amax;laplace;init_agen;mu_asoc;sdmu_a;bmin;init_asoc;p;sdmat;init_g;generation;mean_phen_ad;mean_phen_prestige;mean_agen;mean_ajuv;mean_amat;mean_asoc;mean_bmat_phen;mean_bmat_envt;mean_dc;mean_dp;mean_g;var_phen_ad;var_phen_prestige;var_agen;var_ajuv;var_amat;var_asoc;var_bmat_phen;var_bmat_envt;var_dc;var_dp;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;file
0;0.01;0.01;0;0;10;0.01;10;0.5;0;1;0;0.25;0;-1;1756944088;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.7;0.05;0;49990;0.509514;0;0.0962719;0.0623684;0.094504;0.143554;1.90661;-0.701129;0.304106;8.07991;-0.238268;2607.55;0;128.013;60.0591;40000;294.035;161614;149247;55170.4;669232;7424.95;0.4725;0.791748;0.807035;0.000761753;0.000749742;./sim_cue_integration_19_8_2019_044126_1744170092
0;0.01;0.01;0;0;2;0.01;10;0.5;0;1;0;0.25;0;-1;1204811959;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.7;0.05;0;49990;0.510096;0;0.1082;0.465449;0.0942092;0.148093;-3.45186;2.92883;4.18796;5.20375;-0.466543;2753.34;0;155.86;2245.95;40000;293.884;198922;261447;228892;346742;7501.93;0.4875;0.807509;0.816268;0.00928287;0.00906568;./sim_cue_integration_19_8_2019_044157_1185534608
0;0.01;0.01;0;0;50;0.01;10;0.5;0;1;0;0.25;0;-1;923114183;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.7;0.05;0;49990;0.507706;0;0.093174;0.0756915;0.0838471;0.164968;2.27565;-3.68286;0.185464;7.10995;-0.327066;2590.97;0;124.799;86.3164;40000;392.764;240330;201280;48874.3;535510;7358.45;0.48;0.792378;0.80535;0.000898378;0.000842858;./sim_cue_integration_19_8_2019_044157_820143713
0;0.01;0.01;0;0;10;0.01;10;0.5;0;1;0;0.25;0;-1;763400504;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.7;0.05;0;49990;0.500543;0;0.104413;0.48425;0.0896822;0.153329;-1.51682;-2.28446;0.89551;7.63416;-0.413941;2660.38;0;151.488;2420.1;40000;322.191;221824;176274;51933.4;604411;7431.58;0.5075;0.815353;0.815541;0.00898206;0.00924835;./sim_cue_integration_19_8_2019_044211_788796548
0;0.01;0.01;0;0;50;0.01;10;0.5;0;1;0;0.25;0;-1;535041792;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.7;0.05;0;49990;0.513399;0;0.0965812;0.465529;0.0993995;0.17321;3.98743;-0.930111;2.34642;7.0095;-0.364621;2785.69;0;124.978;2261.75;40000;398.722;332754;98829.2;106121;532055;7573.59;0.4975;0.805075;0.824282;0.00920037;0.00819946;./sim_cue_integration_19_8_2019_044241_551188190
0;0.01;0.01;0;0;10;0.01;10;0.5;0;1;0;0.25;0;-1;1867118844;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.7;0.05;0;49990;0.511156;0;0.101226;0.540383;0.09977;0.182744;-0.784286;0.0493118;-0.423455;6.60975;-0.413753;2798.21;0;138.734;2992.03;40000;426.229;104988;94399.7;48359.3;465598;7470.92;0.5075;0.814215;0.823819;0.010856;0.0102063;./sim_cue_integration_19_8_2019_044256_1853065911
0;0.01;0.01;0;0;2;0.01;10;0.5;0;1;0;0.25;0;-1;1488415694;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.7;0.05;0;49990;0.506339;0;0.0854408;0.520548;0.0803809;0.159005;3.04022;-3.5403;-0.604292;7.91215;-0.387815;2734.38;0;108.191;2813.53;40000;348.08;238750;217582;72999.5;641081;7630.85;0.49;0.821636;0.819446;0.00956618;0.00996974;./sim_cue_integration_19_8_2019_044256_1461407693
0;0.01;0.01;0;0;50;0.01;10;0.5;0;1;0;0.25;0;-1;689150880;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.7;0.05;0;49990;0.509362;0;0.0951404;0.558912;0.0946548;0.19593;-3.78211;-5.4122;-0.918573;7.36693;-0.458999;2792.23;0;131.117;3200.79;40000;513.564;232442;368010;39765.7;568125;7274.75;0.4775;0.819981;0.839214;0.0108934;0.00950762;./sim_cue_integration_19_8_2019_044311_706115635
0;0.01;0.01;0;0;2;0.01;10;0.9;0;1;0;0.25;0;-1;1630082234;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.7;0.05;0;49990;0.514314;0;0.107302;0.0800549;0.237355;0.199239;0.00984314;6.75356;-0.241539;7.44442;-0.670593;2670.97;0;162.665;88.6042;39999.9;511.341;127990;483336;56273.3;575161;7742.5;0.495;0.788064;0.811763;0.00174455;0.00154016;./sim_cue_integration_19_8_2019_044326_1609072134
0;0.01;0.01;0;0;10;0.01;10;0.9;0;1;0;0.25;0;-1;1257052934;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.7;0.05;0;49990;0.517391;0;0.126386;0.0652678;0.215325;0.153061;2.56587;7.14082;-0.30766;7.26769;-0.460583;2699.84;0;210.238;64.2408;40000;301.654;212639;537773;66255;553695;7273.43;0.52;0.790589;0.815503;0.00152802;0.00139177;./sim_cue_integration_19_8_2019_044327_1237801552
0;0.01;0.01;0;0;50;0.01;10;0.9;0;1;0;0.25;0;-1;1453001258;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.7;0.05;0;49990;0.510624;0;0.114294;0.0722964;0.191409;0.164138;-3.53171;5.65825;0.624662;6.85017;-0.63986;2628.84;0;172.028;76.5313;40000;352.757;199873;371141;30566.1;493064;8047.27;0.4975;0.793012;0.806315;0.00141235;0.00136801;./sim_cue_integration_19_8_2019_044357_1436046225
0;0.01;0.01;0;0;2;0.01;10;0.9;0;1;0;0.25;0;-1;510113245;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.7;0.05;0;49990;0.511908;0;0.0917687;0.454027;0.0914244;0.150432;2.73348;1.49883;1.31167;6.55924;-0.294193;2762.84;0;118.33;2142.11;40000;306.332;156780;79502.6;79357.9;471099;7339.75;0.5275;0.813145;0.822624;0.00835368;0.00793304;./sim_cue_integration_19_8_2019_044411_527395987
0;0.01;0.01;0;0;10;0.01;10;0.9;0;1;0;0.25;0;-1;673675821;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.7;0.05;0;49990;0.506987;0;0.0850491;0.475343;0.110069;0.146938;3.561;2.19679;0.77961;8.10492;-0.354997;2723.93;0;108.028;2337.38;40000;310.596;272565;107224;57990;671004;7252.39;0.4775;0.814791;0.827618;0.00901979;0.00831421;./sim_cue_integration_19_8_2019_044442_734893698
0;0.01;0.01;0;0;50;0.01;10;0.9;0;1;0;0.25;0;-1;1877965474;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.7;0.05;0;49990;0.507258;0;0.104371;0.467968;0.0839601;0.110324;-2.56671;1.79003;4.82592;4.67594;-0.328462;2728.21;0;148.724;2267.09;40000;165.537;209118;190738;321712;316965;7598.92;0.5175;0.812613;0.822048;0.00921948;0.0086996;./sim_cue_integration_19_8_2019_044456_1863124284
0;0.01;0.01;0;0;10;0.01;10;0.9;0;1;0;0.25;0;-1;437022852;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.7;0.05;0;49990;0.509928;0;0.09693;0.546158;0.103483;0.157158;-0.99456;-1.11844;0.5307;7.00453;-0.3495;2787.95;0;133.068;3071.66;40000;336.956;150059;62221.1;40367.4;521397;7623.69;0.515;0.804283;0.822981;0.0116926;0.0106096;./sim_cue_integration_19_8_2019_044512_451662399
0;0.01;0.01;0;0;2;0.01;10;0.9;0;1;0;0.25;0;-1;578129107;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.7;0.05;0;49990;0.492615;0;0.0897317;0.545129;0.0915705;0.151639;0.0955413;1.22139;-0.249946;6.84131;-0.239818;2613.46;0;118.643;3052.59;40000;312.652;135348;150235;45245.3;500629;7072.04;0.495;0.832845;0.833775;0.00930238;0.00980795;./sim_cue_integration_19_8_2019_044512_601144932
0;0.01;0.01;0;0;50;0.01;10;0.9;0;1;0;0.25;0;-1;1679059791;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.7;0.05;0;49990;0.518105;0;0.0982354;0.519618;0.105167;0.128281;-1.46691;1.31036;0.569982;7.26116;-0.271673;2858.94;0;125.752;2787.2;40000;241.542;150122;99698.9;40855.5;545779;7350.23;0.485;0.813105;0.833193;0.0103366;0.00915459;./sim_cue_integration_19_8_2019_044527_1661898394
0;0.01;0.01;0;0;2;0.01;10;1;0;1;0;0.25;0;-1;251826508;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.7;0.05;0;49990;0.508666;0;0.157117;0.0744406;0.316815;0.204814;4.47754;6.11547;-0.195314;6.77371;-0.825853;2625.36;0;308.95;78.642;39999.9;815.665;310295;417404;35382.9;485351;8366.49;0.5275;0.793574;0.809242;0.00254539;0.00234433;./sim_cue_integration_19_8_2019_044611_270143412
0;0.01;0.01;0;0;10;0.01;10;1;0;1;0;0.25;0;-1;1968056105;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.7;0.05;0;49990;0.512986;0;0.124365;0.0758261;0.316474;0.159986;1.66011;6.19805;0.107683;7.1562;-0.942186;2667.36;0;206.97;84.4503;39999.9;321.003;288046;421115;27908.8;532051;9009.29;0.4575;0.789226;0.812427;0.00238867;0.00215063;./sim_cue_integration_19_8_2019_044626_1941888164
0;0.01;0.01;0;0;50;0.01;10;1;0;1;0;0.25;0;-1;174557610;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.7;0.05;0;49990;0.510354;0;0.136894;0.0764839;0.278394;0.144674;1.68581;6.66321;0.637462;8.16165;-0.759074;2636.19;0;236.531;81.3806;39999.9;270.39;170013;482818;50127.3;678806;7953.24;0.465;0.788865;0.809161;0.0021483;0.0019163;./sim_cue_integration_19_8_2019_044641_161039263
0;0.01;0.01;0;0;2;0.01;10;1;0;1;0;0.25;0;-1;514252102;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.7;0.05;0;49990;0.499196;0;0.108593;0.449823;0.122611;0.117229;-2.63539;5.77742;1.31508;6.67519;-0.482963;2638.12;0;158.877;2105.39;40000;188.558;179374;431506;88846.9;467058;7544.05;0.47;0.810206;0.819159;0.00874192;0.00826609;./sim_cue_integration_19_8_2019_044642_555105353
0;0.01;0.01;0;0;10;0.01;10;1;0;1;0;0.25;0;-1;96240720;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.7;0.05;0;49990;0.507862;0;0.0960846;0.474185;0.123418;0.159738;1.61341;5.23628;-0.634254;6.8231;-0.44284;2735.56;0;121.719;2323.37;40000;361.771;137404;368966;42714.9;493459;7563.85;0.505;0.810343;0.830845;0.00917428;0.00818064;./sim_cue_integration_19_8_2019_044741_113315829
0;0.01;0.01;0;0;50;0.01;10;1;0;1;0;0.25;0;-1;296179062;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.7;0.05;0;49990;0.503742;0;0.10573;0.458534;0.124609;0.155744;-5.95704;2.53633;1.32521;6.49973;-0.41164;2685.17;0;157.842;2187.49;40000;322.712;425629;159170;58307.1;454399;7598.55;0.4675;0.804733;0.824456;0.0090405;0.00832565;./sim_cue_integration_19_8_2019_044742_325856635
0;0.01;0.01;0;0;2;0.01;10;1;0;1;0;0.25;0;-1;963049913;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.7;0.05;0;49990;0.513304;0;0.0931186;0.558973;0.0975224;0.131881;0.480285;-3.02551;1.28057;7.75651;-0.281081;2825.53;0;120.084;3200.47;40000;254.804;161945;163074;80624.8;625809;7449.73;0.49;0.815365;0.828195;0.0110034;0.0104674;./sim_cue_integration_19_8_2019_044758_938315063
0;0.01;0.01;0;0;10;0.01;10;1;0;1;0;0.25;0;-1;64844418;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.7;0.05;0;49990;0.518329;0;0.078832;0.535575;0.0924477;0.126795;-2.33829;-0.385536;0.239289;7.28996;-0.340877;2864.59;0;88.7335;2971.3;40000;207.358;120783;64364.7;44865.3;553301;7543.09;0.5375;0.82844;0.829703;0.00939462;0.00956055;./sim_cue_integration_19_8_2019_044811_42100006
0;0.01;0.01;0;0;2;0.01;10;0.5;0;1;0;0.25;0;-1;1998638742;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.75;0.05;0;49990;0.50743;0;0.105957;0.0743069;0.108309;0.226172;2.42898;0.350902;0.559923;6.86504;-0.448644;2589.99;0;153.296;78.3359;40000;731.34;174379;101605;50613.1;497994;7626.79;0.535;0.79352;0.80579;0.00103564;0.000960115;./sim_cue_integration_19_8_2019_044826_2022921246
0;0.01;0.01;0;0;50;0.01;10;1;0;1;0;0.25;0;-1;2027298836;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.7;0.05;0;49990;0.499327;0;0.0758019;0.543656;0.0949177;0.129718;-0.755172;0.546246;0.0629981;7.40983;-0.380601;2678.89;0;86.0367;3020.33;40000;246.529;136560;113723;55358.4;573702;7414.54;0.5;0.817098;0.829984;0.0108267;0.00996983;./sim_cue_integration_19_8_2019_044826_2044095843
0;0.01;0.01;0;0;50;0.01;10;0.5;0;1;0;0.25;0;-1;175440467;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.75;0.05;0;49990;0.504187;0;0.123974;0.061936;0.0997566;0.185898;1.5471;2.13625;0.692512;6.53805;-0.513743;2559.24;0;202.697;58.3407;40000;453.155;203731;155586;53452.6;480763;7935.3;0.4525;0.795759;0.803258;0.00112867;0.00108634;./sim_cue_integration_19_8_2019_044841_153414006
0;0.01;0.01;0;0;10;0.01;10;0.5;0;1;0;0.25;0;-1;125244233;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.75;0.05;0;49990;0.504023;0;0.114405;0.0783664;0.118201;0.150459;2.40075;0.659;1.51021;7.46917;-0.552423;2557.37;0;172.878;88.1217;40000;308.742;157338;71135.9;72464;584312;7748.31;0.4875;0.796013;0.803239;0.00109076;0.00108285;./sim_cue_integration_19_8_2019_044841_107069782
0;0.01;0.01;0;0;2;0.01;10;0.5;0;1;0;0.25;0;-1;2015508724;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.75;0.05;0;49990;0.509788;0;0.124756;0.565255;0.0888848;0.215114;4.08257;1.42351;4.33007;5.06708;-0.466934;2824.37;0;207.659;3275.17;40000;613.862;227128;90038.3;231392;291287;7275.94;0.47;0.810964;0.836959;0.013738;0.0115722;./sim_cue_integration_19_8_2019_044856_2032343315
0;0.01;0.01;0;0;10;0.01;10;0.5;0;1;0;0.25;0;-1;65046661;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.75;0.05;0;49990;0.5137;0;0.097057;0.586938;0.0969755;0.126631;-1.20031;-0.141463;5.24614;5.31342;-0.438517;2865.29;0;128.245;3525.2;40000;220.84;132271;91275.4;331890;347931;7719.79;0.5275;0.813003;0.830334;0.0131909;0.012136;./sim_cue_integration_19_8_2019_044912_41654963
0;0.01;0.01;0;0;50;0.01;10;0.5;0;1;0;0.25;0;-1;2086691179;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.75;0.05;0;49990;0.512367;0;0.123391;0.597678;0.0855216;0.143269;6.60604;-0.147931;5.94656;2.01624;-0.522391;2871.16;0;209.822;3664.34;40000;273.084;513545;129624;394436;207876;7676.57;0.5;0.821327;0.831101;0.0140218;0.0127126;./sim_cue_integration_19_8_2019_044927_2107555081
0;0.01;0.01;0;0;2;0.01;10;0.5;0;1;0;0.25;0;-1;2101732956;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.75;0.05;0;49990;0.509423;0;0.112103;0.686469;0.11395;0.145584;-0.943309;-0.356993;0.11078;6.19749;-0.349515;2878.56;0;165.025;4809.53;40000;299.003;155593;92884.6;56517.8;416532;7352.69;0.5025;0.816177;0.843981;0.0166088;0.0137462;./sim_cue_integration_19_8_2019_044927_2125319604
0;0.01;0.01;0;0;10;0.01;10;0.5;0;1;0;0.25;0;-1;194451941;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.75;0.05;0;49990;0.509616;0;0.0845882;0.702665;0.0909137;0.148129;2.57177;-2.03543;-0.371999;7.73962;-0.416712;2889.45;0;106.25;5025.18;40000;276.59;282330;151948;74506.8;614236;7230.52;0.485;0.833203;0.839182;0.0153315;0.0149121;./sim_cue_integration_19_8_2019_044941_178963353
0;0.01;0.01;0;0;50;0.01;10;0.5;0;1;0;0.25;0;-1;81332878;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.75;0.05;0;49990;0.518;0;0.0972059;0.712781;0.0910862;0.145073;-1.49481;0.290744;0.777357;7.40729;-0.195694;2986.46;0;128.142;5159.45;40000;294.242;157223;178041;67627.9;572812;7441.44;0.54;0.844596;0.840435;0.0141301;0.0153306;./sim_cue_integration_19_8_2019_044942_106510223
0;0.01;0.01;0;0;2;0.01;10;0.9;0;1;0;0.25;0;-1;631109235;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.75;0.05;0;49990;0.516069;0;0.186032;0.0666651;0.39571;0.153544;0.951342;5.68445;1.63003;7.20523;-0.877599;2713.7;0;405.377;63.7768;39999.8;311.172;169745;361198;86589.4;541080;8510.09;0.545;0.789797;0.818097;0.00332706;0.00293582;./sim_cue_integration_19_8_2019_045011_617589512
0;0.01;0.01;0;0;10;0.01;10;0.9;0;1;0;0.25;0;-1;282975159;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.75;0.05;0;49990;0.511315;0;0.214406;0.0745036;0.400463;0.181239;1.98589;6.50275;0.903176;7.29144;-0.805755;2673.93;0;537.422;84.1218;39999.8;426.773;120914;463954;63511.7;559713;8383.25;0.49;0.796284;0.813724;0.00360095;0.00354419;./sim_cue_integration_19_8_2019_045011_266527409
0;0.01;0.01;0;0;50;0.01;10;0.9;0;1;0;0.25;0;-1;1812820629;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.75;0.05;0;49990;0.515388;0;0.184507;0.081061;0.430285;0.150255;3.91137;5.42972;1.39635;7.54887;-0.965582;2714.69;0;416.949;93.4698;39999.8;298.8;242241;336490;69662.2;587780;8723.23;0.525;0.796831;0.817033;0.00360368;0.00348103;./sim_cue_integration_19_8_2019_045026_1828524749
0;0.01;0.01;0;0;2;0.01;10;0.9;0;1;0;0.25;0;-1;1824915249;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.75;0.05;0;49990;0.510523;0;0.110849;0.589094;0.109434;0.141645;-3.40496;3.52653;5.06914;4.4282;-0.324499;2845.93;0;171.063;3568.01;40000;278.782;229463;231064;294341;285748;7248.06;0.505;0.811751;0.836331;0.0142469;0.012453;./sim_cue_integration_19_8_2019_045026_1849355769
0;0.01;0.01;0;0;10;0.01;10;0.9;0;1;0;0.25;0;-1;735416788;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.75;0.05;0;49990;0.503957;0;0.0972832;0.587528;0.0861679;0.122097;-1.40785;4.98788;5.076;4.43871;-0.577451;2780.74;0;136.335;3544.38;40000;199.457;206771;289413;313792;269256;7778.74;0.46;0.81741;0.840345;0.0138579;0.0120453;./sim_cue_integration_19_8_2019_045041_716070563
0;0.01;0.01;0;0;50;0.01;10;0.9;0;1;0;0.25;0;-1;560469839;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.75;0.05;0;49990;0.509291;0;0.115842;0.561536;0.137064;0.171924;3.48291;4.55463;2.97436;6.37102;-0.510799;2817.48;0;182.296;3235.23;40000;366.437;166137;282182;136757;459642;7622.18;0.5175;0.812931;0.835369;0.0129846;0.011472;./sim_cue_integration_19_8_2019_045111_543608292
0;0.01;0.01;0;0;10;0.01;10;0.9;0;1;0;0.25;0;-1;1835167178;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.75;0.05;0;49990;0.525139;0;0.0847744;0.719464;0.0944537;0.157418;-2.92099;-2.66149;0.67831;7.5618;-0.350449;3054.04;0;103.083;5258.82;40000;357.753;167205;221565;41979.2;593201;7176.9;0.5425;0.842515;0.846688;0.0142605;0.0143801;./sim_cue_integration_19_8_2019_045127_1850280991
0;0.01;0.01;0;0;2;0.01;10;0.9;0;1;0;0.25;0;-1;2107089249;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.75;0.05;0;49990;0.49549;0;0.100642;0.695447;0.112885;0.148243;2.33787;-0.021168;0.297102;7.71727;-0.099904;2744.69;0;145.207;4922.27;40000;311.076;259713;116244;33681.2;624095;7081.26;0.47;0.816652;0.848815;0.0171162;0.0137686;./sim_cue_integration_19_8_2019_045127_2127819918
0;0.01;0.01;0;0;50;0.01;10;0.9;0;1;0;0.25;0;-1;1761796189;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.75;0.05;0;49990;0.526348;0;0.0843106;0.683921;0.102179;0.127776;-0.782984;0.366832;-0.408563;6.65937;-0.290535;3047.35;0;98.131;4764.93;40000;240.294;302263;115938;83692.3;489596;7307.02;0.5225;0.830997;0.838933;0.0147262;0.0142417;./sim_cue_integration_19_8_2019_045157_1778984750
0;0.01;0.01;0;0;2;0.01;10;1;0;1;0;0.25;0;-1;1344509145;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.75;0.05;0;49990;0.515375;0;0.212587;0.0744939;0.565932;0.186263;1.81566;6.4387;-0.326002;6.88195;-1.14933;2736.98;0;525.487;81.6007;39999.7;476.453;121109;437275;45240.8;506415;9727.16;0.5075;0.791209;0.814636;0.00522879;0.00475234;./sim_cue_integration_19_8_2019_045226_1358832472
0;0.01;0.01;0;0;10;0.01;10;1;0;1;0;0.25;0;-1;471577252;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.75;0.05;0;49990;0.513785;0;0.225942;0.0698279;0.522001;0.129601;2.41521;7.00862;1.25843;5.56596;-1.08214;2718.55;0;580.345;69.4117;39999.7;224.603;167228;517249;76663.3;366890;9453.22;0.495;0.795523;0.817969;0.00496644;0.00453117;./sim_cue_integration_19_8_2019_045242_455791610
0;0.01;0.01;0;0;50;0.01;10;1;0;1;0;0.25;0;-1;1325695834;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.75;0.05;0;49990;0.515113;0;0.222187;0.0875275;0.564814;0.172321;-0.138247;7.13136;1.38444;7.16867;-1.09484;2735.47;0;549.177;104.366;39999.7;403.409;76167;541111;62567.1;535558;9383.98;0.5;0.792982;0.820303;0.00545232;0.00473069;./sim_cue_integration_19_8_2019_045256_1340327558
0;0.01;0.01;0;0;2;0.01;10;1;0;1;0;0.25;0;-1;1528325391;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.75;0.05;0;49990;0.524307;0;0.113306;0.575754;0.111102;0.130085;5.67921;3.96922;4.64112;5.73713;-0.457943;2979.53;0;177.042;3397.23;40000;233.53;420819;241967;297650;383970;7597.98;0.4975;0.812956;0.833632;0.0140622;0.0123722;./sim_cue_integration_19_8_2019_045256_1545478164
0;0.01;0.01;0;0;10;0.01;10;1;0;1;0;0.25;0;-1;700238813;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.75;0.05;0;49990;0.513473;0;0.114808;0.586054;0.136604;0.144686;3.76328;5.15859;3.35636;6.81784;-0.434083;2883.28;0;173.942;3505.41;40000;278.748;308568;368636;178480;494098;7403.81;0.4975;0.826276;0.842028;0.0132051;0.0117727;./sim_cue_integration_19_8_2019_045311_684163808
