qjuv;sdmat;mu_vp;nph;init_asoc_horiz;mu_hc;mu_ajuv;sdmu_g;npv;init_ajuv;sdmu_a;mu_asoc_horiz;sdsoc_vert;gmax;mu_amat;mu_asoc_vert;laplace;init_bmat_phen;ncv;amax;sdmu_b;survival_scalar1;nch;mu_bmat_envt;mu_vc;juvenile_survival;init_hp;bmax;init_bmat_envt;mu_agen;seed;init_amat;mu_bmat_phen;sdsoc_horiz;init_hc;qmat;init_g;mu_g;init_vc;init_asoc_vert;bmin;mu_hp;gmin;sigmoidal_survival;init_vp;p;survival_scalar0;nloci_g;m;init_agen;amin;generation;mean_phen_ad;mean_phen_juv;mean_phen_prestige_vert;mean_phen_prestige_horiz;mean_agen;mean_ajuv;mean_amat;mean_asoc_vert;mean_asoc_horiz;mean_bmat_phen;mean_bmat_envt;mean_hc;mean_hp;mean_vc;mean_vp;mean_g;var_phen_ad;var_phen_juv;var_phen_prestige_vert;var_phen_prestige_horiz;var_agen;var_ajuv;var_amat;var_asoc_vert;var_asoc_horiz;var_bmat_phen;var_bmat_envt;var_hc;var_hp;var_vc;var_vp;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;var_component_gen;var_component_ajuv;var_component_amat;var_component_amat_envt;var_component_amat_phen;cov_amat_phen_amat_envt;cov_amat_ajuv;cov_amat_envt_ajuv;cov_amat_phen_ajuv;var_component_asoc_vert;var_component_asoc_vert_p;var_component_asoc_vert_c;var_component_asoc_horiz;var_component_asoc_horiz_p;var_component_asoc_horiz_c;cov_amat_asoc_vert;cov_amat_asoc_vert_c;cov_amat_asoc_vert_p;cov_amat_asoc_horiz;cov_amat_asoc_horiz_c;cov_amat_asoc_horiz_p;cov_amat_envt_asoc_vert;cov_amat_envt_asoc_vert_c;cov_amat_envt_asoc_vert_p;cov_amat_envt_asoc_horiz;cov_amat_envt_asoc_horiz_c;cov_amat_envt_asoc_horiz_p;cov_amat_phen_asoc_vert;cov_amat_phen_asoc_vert_c;cov_amat_phen_asoc_vert_p;cov_amat_phen_asoc_horiz;cov_amat_phen_asoc_horiz_c;cov_amat_phen_asoc_horiz_p;cov_ajuv_asoc_vert;cov_ajuv_asoc_vert_c;cov_ajuv_asoc_vert_p;cov_ajuv_asoc_horiz;cov_ajuv_asoc_horiz_c;cov_ajuv_asoc_horiz_p;cov_agen_asoc_vert;cov_agen_asoc_vert_c;cov_agen_asoc_vert_p;cov_agen_asoc_horiz;cov_agen_asoc_horiz_c;cov_agen_asoc_horiz_p;cov_asoc_horiz_vert;cov_asoc_horiz_vert_c;cov_asoc_horiz_vert_p;cov_asoc_horiz_c_vert;cov_asoc_horiz_p_vert;cov_agen_ajuv;file
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1131854772;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.621;0.8;3;0.1;0;0;75000;0.512153;0.512153;0.509343;0.516278;0.460235;1.79019;0.0784101;0;0;-5.65204;1.29619;0;0;0;0;-1.9802;0.0467462;0.0467462;0.0543315;0.0683471;0.00226125;0.00622716;36528;0;0;3.10911;7.91797;0;0;0;0;0.183724;0.5625;0.796243;0.802378;0.0294065;0.0279663;0.0481772;0.805177;0.00161367;0.0016744;0.0011503;0.000263965;-0.000369292;0.00224768;-0.00419426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0159304;./sim_cue_integration_8_12_2019_174335_1170509207
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1134973983;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0;0.8;3;0.1;0;0;75000;0.504375;0.504375;0.512541;0.511553;1.46987;0.0805818;6.09408;0;0;-4.5018;7.35028;0;0;0;0;-1.97857;0.190164;0.190164;0.222623;0.156252;0.00679608;0.00319859;39962.9;0;0;5.59623;1.57449;0;0;0;0;0.190012;0.4925;0.957267;0.962282;0.0245007;0.0226616;0.44003;0.00321972;8.60234;8.58721;4.88829;5.81841;-0.106434;-0.106337;-0.0718298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000776919;./sim_cue_integration_8_12_2019_174335_1175238615
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1166118607;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.448;0.8;3;0.1;0;0;75000;0.510692;0.510692;0.51077;0.512023;0.0595915;0.0466113;0.069489;0;0;0.812855;1.92686;0;0;0;0;-0.244195;0.000362023;0.000362023;0.000589808;0.000827586;0.00176882;0.00100586;40000;0;0;3.33762;4.14817;0;0;0;0;0.625049;0.4475;0.790339;0.806856;0.000239186;0.000216848;0.00343612;0.00105194;0.00142675;0.00142322;0.000561848;0.000529038;-4.59191e-05;-4.58989e-05;3.1463e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.98911e-06;./sim_cue_integration_8_12_2019_174335_1191454148
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1170527316;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.034;0.8;3;0.1;0;0;75000;0.509418;0.509418;0.507526;0.511597;0.0564463;0.074129;0.0598819;0;0;-0.881197;-1.283;0;0;0;0;-0.500736;0.000448148;0.000448148;0.000359128;0.00114976;0.00133647;0.00258788;32202;0;0;6.75854;14.099;0;0;0;0;0.575133;0.5125;0.783904;0.800373;0.0003024;0.000190399;0.00292897;0.00266236;0.00119235;0.00119377;0.000395168;0.000392717;0.00021631;0.00021521;2.66905e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.06006e-06;./sim_cue_integration_8_12_2019_174335_1195293863
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1171963249;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.379;0.8;3;0.1;0;0;75000;0.511923;0.511923;0.501564;0.515276;0.260226;0.912374;0.0560006;0;0;-5.77161;-0.0925292;0;0;0;0;-1.73255;0.0142643;0.0142643;0.0149586;0.0242116;0.00187038;0.00644135;34832;0;0;3.42816;3.94964;0;0;0;0;0.245397;0.4725;0.776895;0.777869;0.00950101;0.00875064;0.0225839;0.211618;0.000859318;0.000840324;0.000517734;0.000398902;0.000251862;8.80007e-05;0.000410596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00319319;./sim_cue_integration_8_12_2019_174335_1196949218
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1176542634;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.828;0.8;3;0.1;0;0;75000;0.515284;0.515284;0.521355;0.518554;0.7232;2.92826;0.0846198;0;0;1.99521;6.87991;0;0;0;0;-2.03246;0.102913;0.102913;0.124814;0.134403;0.00350388;0.0116631;37835;0;0;6.33401;2.3746;0;0;0;0;0.162961;0.495;0.867214;0.884852;0.0429077;0.0371598;0.100637;2.15076;0.0031555;0.00315068;0.00131139;0.00147569;0.0368274;0.0367858;0.0103213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0593834;./sim_cue_integration_8_12_2019_174335_1202783461
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1179197901;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.862;0.8;3;0.1;0;0;75000;0.510733;0.510733;0.519208;0.514505;0.592871;2.14463;0.112734;0;0;-1.65132;5.32124;0;0;0;0;-1.83731;0.0679941;0.0679941;0.0917197;0.0993611;0.00337852;0.0105479;40000;0;0;9.16724;4.60324;0;0;0;0;0.237382;0.4825;0.859288;0.880115;0.0306009;0.0244491;0.0968072;1.1538;0.00459279;0.00472061;0.00170012;0.000428766;0.032842;0.0339632;-0.00655281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0401126;./sim_cue_integration_8_12_2019_174335_1204274743
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1181545341;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.724;0.8;3;0.1;0;0;75000;0.496398;0.496398;0.507973;0.496375;0.543057;2.24228;0.0740851;0;0;-4.47317;4.80621;0;0;0;0;-2.07992;0.068273;0.068273;0.0804954;0.0933803;0.00234842;0.00918803;37163;0;0;10.6665;4.26429;0;0;0;0;0.161373;0.51;0.816058;0.835561;0.0391432;0.0353676;0.0579073;1.26227;0.00203189;0.00226922;0.00126084;-0.000172498;0.0121803;0.0141414;-0.00797881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0234431;./sim_cue_integration_8_12_2019_174335_1205627947
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1239636160;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.138;0.8;3;0.1;0;0;75000;0.528513;0.528513;0.484364;0.519585;0.410769;0.0323341;1.50675;0;0;-3.05763;7.03304;0;0;0;0;-1.77826;0.0307788;0.0307788;0.0411444;0.0237966;0.00317376;0.00063537;39997.7;0;0;18.5192;2.01752;0;0;0;0;0.228078;0.5325;0.829798;0.821253;0.0164964;0.0174823;0.0493917;0.000549647;0.522229;0.522462;0.0998114;0.0846533;-0.00672169;-0.00672339;-0.00102312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.32011e-05;./sim_cue_integration_8_12_2019_174335_1251727213
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1232090691;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.862;0.8;3;0.1;0;0;75000;0.501813;0.501813;0.507029;0.501979;0.794447;3.23369;0.106134;0;0;2.5394;5.35797;0;0;0;0;-2.01909;0.116874;0.116874;0.137541;0.14855;0.00285983;0.00628934;37962;0;0;10.272;4.41365;0;0;0;0;0.168264;0.4725;0.858656;0.876917;0.0520413;0.0447116;0.118283;2.61829;0.00469484;0.00463315;0.00230061;0.00235941;0.0492324;0.0484358;0.0189327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.067521;./sim_cue_integration_8_12_2019_174335_1258342251
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1238081034;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.552;0.8;3;0.1;0;0;75000;0.513124;0.513124;0.513083;0.515947;0.0992128;0.17228;0.0733007;0;0;-0.701832;2.41149;0;0;0;0;-0.719511;0.00131634;0.00131634;0.00224839;0.00328649;0.00327148;0.00570437;40000;0;0;14.0857;7.83805;0;0;0;0;0.553896;0.4875;0.791187;0.81119;0.000810503;0.000792537;0.00894414;0.0102632;0.00152728;0.00153088;0.000509482;0.000474645;0.000180981;0.000183001;-2.66056e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.55838e-05;./sim_cue_integration_8_12_2019_174335_1263394223
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1237741596;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.931;0.8;3;0.1;0;0;75000;0.528355;0.528355;0.531611;0.531954;1.04485;4.17989;0.122939;0;0;2.60907;5.93604;0;0;0;0;-1.98603;0.157642;0.157642;0.184556;0.190245;0.00491898;0.0109099;38371;0;0;11.2815;5.16907;0;0;0;0;0.188661;0.5425;0.916976;0.928983;0.0412831;0.0347845;0.226632;4.36322;0.00655652;0.0064597;0.00369254;0.00359935;0.097437;0.0965276;0.0393314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.196988;./sim_cue_integration_8_12_2019_174335_1273904049
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1273318522;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;1;0.8;3;0.1;0;0;75000;0.482268;0.482268;0.478703;0.480438;2.20274;3.83176;3.4726;0;0;7.14944;7.17096;0;0;0;0;-1.50371;0.231514;0.231514;0.246248;0.246289;0.0746631;0.0428719;38447.9;0;0;3.18403;2.52612;0;0;0;0;0.559016;0.48;0.990633;0.989275;0.00606889;0.00746767;3.13814;3.72237;2.79724;2.77035;2.45643;2.57602;3.12212;3.10513;2.88755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.19142;./sim_cue_integration_8_12_2019_174335_1297970836
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1285978168;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.069;0.8;3;0.1;0;0;75000;0.499186;0.499186;0.522157;0.500853;0.62997;0.0434319;2.55457;0;0;-6.96427;7.53637;0;0;0;0;-1.96138;0.0733516;0.0733516;0.0971717;0.0527584;0.0041176;0.000805114;39993.5;0;0;3.75837;1.92519;0;0;0;0;0.181017;0.5125;0.861654;0.891859;0.0316212;0.0239975;0.08882;0.000879814;1.50363;1.50438;0.833069;0.858093;-0.0205547;-0.0205593;-0.0119997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.55555e-05;./sim_cue_integration_8_12_2019_174335_1306956398
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1279661025;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.655;0.8;3;0.1;0;0;75000;0.520383;0.520383;0.505917;0.525211;0.494755;1.96556;0.106606;0;0;-2.89847;0.936535;0;0;0;0;-2.03472;0.0544222;0.0544222;0.0649691;0.0769042;0.00217248;0.00658279;36954;0;0;18.3518;3.71751;0;0;0;0;0.161753;0.525;0.827407;0.813177;0.0296685;0.0317048;0.0490452;0.968058;0.00236728;0.00236714;0.00173165;0.000571181;0.00143291;0.00520125;-0.00488307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0173152;./sim_cue_integration_8_12_2019_174335_1304664177
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1297640397;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.069;0.8;3;0.1;0;0;75000;0.509949;0.509949;0.507084;0.513608;0.0628023;0.0690561;0.0773129;0;0;-4.11189;-3.65693;0;0;0;0;-0.579943;0.000630294;0.000630294;0.000433043;0.00159261;0.00165954;0.00191867;32294;0;0;11.7218;5.1597;0;0;0;0;0.595402;0.4825;0.781583;0.797058;0.000376486;0.00024941;0.00393232;0.00223405;0.00214466;0.00213891;0.000581669;0.000668473;0.00086801;0.000861749;3.5593e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.56955e-05;./sim_cue_integration_8_12_2019_174335_1311229515
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1300701643;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.483;0.8;3;0.1;0;0;75000;0.51067;0.51067;0.509579;0.511356;0.0792958;0.0612291;0.0758062;0;0;0.713964;0.278807;0;0;0;0;-0.328276;0.000560019;0.000560019;0.000973344;0.00132788;0.0026737;0.00148131;40000;0;0;6.32748;2.0108;0;0;0;0;0.659296;0.5;0.790992;0.806978;0.000357757;0.000351256;0.00622943;0.00172216;0.00117443;0.00116712;0.000628686;0.000616779;-8.22003e-06;-8.17569e-06;-2.58557e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.62145e-05;./sim_cue_integration_8_12_2019_174335_1312657152
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1290462980;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.655;0.8;3;0.1;0;0;75000;0.511777;0.511777;0.485933;0.514469;0.502446;1.9442;0.084534;0;0;-3.44861;1.28157;0;0;0;0;-1.9875;0.0541048;0.0541048;0.0634718;0.0773077;0.00260746;0.00674261;36841;0;0;3.38928;6.43884;0;0;0;0;0.162601;0.51;0.83931;0.802253;0.0272524;0.0317529;0.0516348;0.948031;0.00187714;0.00191041;0.00107959;0.000444727;0.0021304;0.00505165;-0.00486956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0225754;./sim_cue_integration_8_12_2019_174335_1315637570
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1300782035;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.172;0.8;3;0.1;0;0;75000;0.517773;0.517773;0.520711;0.520154;0.320345;0.0311011;1.18232;0;0;-3.14258;7.66133;0;0;0;0;-1.6787;0.0201231;0.0201231;0.0292532;0.0151738;0.00322585;0.000647765;39998.6;0;0;7.7538;1.27833;0;0;0;0;0.254248;0.4525;0.822498;0.844862;0.01101;0.00952135;0.0360463;0.000587889;0.324673;0.324545;0.0322326;0.0494;-0.00536107;-0.00535933;-0.000866161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.67691e-05;./sim_cue_integration_8_12_2019_174335_1325338065
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1316394419;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.103;0.8;3;0.1;0;0;75000;0.506619;0.506619;0.503806;0.508764;0.0738232;0.121491;0.068944;0;0;-2.26999;-5.239;0;0;0;0;-0.863495;0.000944115;0.000944115;0.000660274;0.00231703;0.00154424;0.00401199;32576;0;0;14.0471;3.64637;0;0;0;0;0.517482;0.5075;0.779834;0.792971;0.000599205;0.000391113;0.00484072;0.00550712;0.00191704;0.00191493;0.000504356;0.000519826;0.00138516;0.00138318;3.36668e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.32423e-05;./sim_cue_integration_8_12_2019_174335_1330083841
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1298554146;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.276;0.8;3;0.1;0;0;75000;0.508726;0.508726;0.508123;0.511387;0.191079;0.559626;0.0761737;0;0;1.82803;-5.54273;0;0;0;0;-1.48711;0.00695099;0.00695099;0.0056386;0.013603;0.0021574;0.00565371;33890;0;0;2.92476;6.74312;0;0;0;0;0.34668;0.4875;0.759932;0.775744;0.00395381;0.00370289;0.0181212;0.0814744;0.00223328;0.00224255;0.000643194;0.000485023;0.00432159;0.00435804;-0.000253052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0020617;./sim_cue_integration_8_12_2019_174335_1329815205
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1304541134;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.379;0.8;3;0.1;0;0;75000;0.508868;0.508868;0.506674;0.506646;0.086114;0.0408962;0.140068;0;0;-3.81087;4.74647;0;0;0;0;-0.599552;0.000902323;0.000902323;0.00146277;0.00166938;0.00323765;0.000886027;40000;0;0;5.19688;3.25258;0;0;0;0;0.600431;0.485;0.791109;0.806241;0.000590391;0.00054929;0.00760649;0.000826648;0.00633714;0.00635221;0.00117548;0.00116607;-0.000112241;-0.000111906;6.73549e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.18897e-05;./sim_cue_integration_8_12_2019_174335_1331754785
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1324636431;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.759;0.8;3;0.1;0;0;75000;0.504151;0.504151;0.505623;0.504589;0.405948;1.32974;0.0896275;0;0;-6.6583;3.60013;0;0;0;0;-1.6803;0.0302847;0.0302847;0.0437791;0.0504354;0.00365911;0.00771375;40000;0;0;9.57198;5.49738;0;0;0;0;0.268387;0.5025;0.838476;0.845475;0.0149293;0.0143013;0.0556381;0.444992;0.00225885;0.00252206;0.00134197;-0.000232975;0.00849429;0.0110831;-0.00659569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0116404;./sim_cue_integration_8_12_2019_174335_1336993242
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1305893889;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.966;0.8;3;0.1;0;0;75000;0.47342;0.47342;0.472445;0.468849;1.3626;4.70471;0.82875;0;0;1.51639;7.16924;0;0;0;0;-1.93841;0.19004;0.19004;0.218082;0.218633;0.00866187;0.022066;38453.3;0;0;7.6338;2.60734;0;0;0;0;0.198671;0.465;0.958694;0.967091;0.0244435;0.019246;0.40728;5.50521;0.170472;0.17022;0.0558184;0.0488088;0.842728;0.841751;0.214055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.325992;./sim_cue_integration_8_12_2019_174335_1337669394
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1314424961;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.034;0.8;3;0.1;0;0;75000;0.518318;0.518318;0.504482;0.523053;0.934158;0.0522652;3.75675;0;0;-7.04617;6.66937;0;0;0;0;-1.94313;0.12226;0.12226;0.157673;0.0910774;0.00537041;0.00141797;39985.9;0;0;1.7514;2.00307;0;0;0;0;0.190393;0.495;0.908382;0.902014;0.0348172;0.038744;0.186744;0.0013871;3.25007;3.24806;2.39737;2.40379;-0.0380666;-0.0380567;-0.0284071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000307861;./sim_cue_integration_8_12_2019_174335_1339100783
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1322154181;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.31;0.8;3;0.1;0;0;75000;0.498468;0.498468;0.506648;0.495769;0.214617;0.709717;0.058658;0;0;4.28117;-4.61429;0;0;0;0;-1.66271;0.00966531;0.00966531;0.0084715;0.0176031;0.00243474;0.00483431;34249;0;0;12.415;7.50182;0;0;0;0;0.280143;0.5325;0.757415;0.77484;0.00572499;0.00548024;0.0204876;0.127706;0.00138783;0.00140548;0.000605116;0.00027953;0.0028618;0.0030062;-0.000620959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0026221;./sim_cue_integration_8_12_2019_174335_1348673868
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1313503656;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.034;0.8;3;0.1;0;0;75000;0.511342;0.511342;0.507881;0.516201;0.889255;0.0576877;3.66839;0;0;-6.55426;6.35962;0;0;0;0;-2.03018;0.119868;0.119868;0.153829;0.0904933;0.00560741;0.00130736;39986.5;0;0;4.38023;2.20009;0;0;0;0;0.171928;0.5025;0.919594;0.921354;0.0285174;0.0285238;0.158968;0.00149156;3.10125;3.09204;2.07226;2.22584;-0.0416224;-0.0415467;-0.0305656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.32967e-05;./sim_cue_integration_8_12_2019_174335_1354572855
