amin;npv;mu_g;init_hc;qmat;mu_agen;laplace;init_asoc_horiz;bmin;bmax;amax;m;mu_hp;sigmoidal_survival;sdmu_b;juvenile_survival;qjuv;sdsoc_horiz;init_asoc_vert;p;init_agen;init_bmat_phen;init_amat;sdmu_g;survival_scalar1;gmax;seed;gmin;mu_asoc_vert;nph;sdmu_a;mu_vc;ncv;init_vc;mu_amat;mu_vp;init_g;mu_ajuv;sdsoc_vert;init_vp;mu_bmat_envt;nloci_g;init_ajuv;nch;mu_asoc_horiz;survival_scalar0;mu_hc;init_bmat_envt;mu_bmat_phen;init_hp;sdmat;generation;mean_phen_ad;mean_phen_juv;mean_phen_prestige_vert;mean_phen_prestige_horiz;mean_agen;mean_ajuv;mean_amat;mean_asoc_vert;mean_asoc_horiz;mean_bmat_phen;mean_bmat_envt;mean_hc;mean_hp;mean_vc;mean_vp;mean_g;var_phen_ad;var_phen_juv;var_phen_prestige_vert;var_phen_prestige_horiz;var_agen;var_ajuv;var_amat;var_asoc_vert;var_asoc_horiz;var_bmat_phen;var_bmat_envt;var_hc;var_hp;var_vc;var_vp;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;var_component_gen;var_component_ajuv;var_component_amat;var_component_amat_envt;var_component_amat_phen;cov_amat_phen_amat_envt;cov_amat_ajuv;cov_amat_envt_ajuv;cov_amat_phen_ajuv;var_component_asoc_vert;var_component_asoc_vert_p;var_component_asoc_vert_c;var_component_asoc_horiz;var_component_asoc_horiz_p;var_component_asoc_horiz_c;cov_amat_asoc_vert;cov_amat_asoc_vert_c;cov_amat_asoc_vert_p;cov_amat_asoc_horiz;cov_amat_asoc_horiz_c;cov_amat_asoc_horiz_p;cov_amat_envt_asoc_vert;cov_amat_envt_asoc_vert_c;cov_amat_envt_asoc_vert_p;cov_amat_envt_asoc_horiz;cov_amat_envt_asoc_horiz_c;cov_amat_envt_asoc_horiz_p;cov_amat_phen_asoc_vert;cov_amat_phen_asoc_vert_c;cov_amat_phen_asoc_vert_p;cov_amat_phen_asoc_horiz;cov_amat_phen_asoc_horiz_c;cov_amat_phen_asoc_horiz_p;cov_ajuv_asoc_vert;cov_ajuv_asoc_vert_c;cov_ajuv_asoc_vert_p;cov_ajuv_asoc_horiz;cov_ajuv_asoc_horiz_c;cov_ajuv_asoc_horiz_p;cov_agen_asoc_vert;cov_agen_asoc_vert_c;cov_agen_asoc_vert_p;cov_agen_asoc_horiz;cov_agen_asoc_horiz_c;cov_agen_asoc_horiz_p;cov_agen_ajuv;file
0;5;0.01;0;1;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.75;1;0;0.7;0;0;0;0.25;0;1;366125856;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;1;75000;0.509654;0.495216;0.506236;0.492766;0.756871;0.438819;0.0616435;2.80578;0.147717;4.10503;-0.132092;-4.524;-4.54886;-1.49712;9.48712;-2.24013;0.0545196;0.0561832;0.0771033;0.0977484;0.00211895;0.00656115;35913;0.00638825;0.00638345;12.1701;22.0731;4.16561;5.232;0.113091;0.146025;0.106947;0.4925;0.800403;0.822691;0.0331536;0.0299917;0.0724977;0.0515966;0.0016534;0.00164963;0.00163326;0.00143792;0.000227421;9.79409e-05;0.000461222;0.798883;1.27164;0.809413;0.00697289;0;0;0.000913585;-0.00112421;0.00139309;-4.20198e-05;0;0;0.000285793;-0.000118199;0.000226265;-2.72862e-05;0;0;0.00208147;-0.00339393;0.00378012;-6.89567e-05;0;0;0.160718;-0.0690805;0.176125;-0.00547085;0;0;0.0391972;-0.0363654;0.0536816;-0.00133042;0;0;0.00875338;./sim_cue_integration_16_11_2019_182907_337887058
0;5;0.01;0;1;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.75;0.05;0;0.7;0;0;0;0.25;0;1;360295688;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;1;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;1;75000;0.519526;0.493333;0.522071;0.497461;0.48217;1.12158;0.18235;0.438012;0.243255;4.77376;6.57889;4.56013;6.73533;0.119103;8.94643;-1.87106;0.0319154;0.027511;0.0513087;0.0523985;0.00366981;0.00549656;33663;0.00895868;0.00867653;7.57099;2.25366;4.86543;2.41351;0.628477;0.411247;0.220194;0.515;0.80042;0.827354;0.0191493;0.0169279;0.0664687;0.317843;0.0102339;0.0102323;0.0100545;0.00905764;0.00883385;0.00881219;0.00366939;0.0405589;0.04055;0.0394444;0.0167588;0;0;0.0015113;0.000225239;0.00152162;0.00160436;0;0;0.00150743;0.000224234;0.00151772;0.00160054;0;0;0.000583615;0.000180648;0.000585491;0.000629937;0;0;0.0307594;0.00554212;0.0321782;0.0543338;0;0;0.0020315;-0.000162037;0.00211332;0.00364278;0;0;0.0196674;./sim_cue_integration_16_11_2019_182907_329921111
0;5;0.01;0;1;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;1;0.05;0;0.7;0;0;0;0.25;0;1;1198361086;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.528314;0.40207;0.526445;0.406304;0.870602;2.97002;0.113409;0.0854746;1.30309;-6.79262;0.959281;-7.33224;-1.27374;-0.25313;5.86157;-2.24736;0.0477778;0.0968706;0.0668905;0.126832;0.00263538;0.0112831;37781;0.00239745;0.010957;1.94412;2.72739;2.52942;4.19219;9.02997;9.54414;0.10754;0.505;0.784793;0.857553;0.033172;0.0229767;0.094891;2.16781;0.0024068;0.00287224;0.00236851;0.000279434;-0.00357955;0.0125955;-0.0181331;0.00201501;0.00159135;0.00189233;0.388611;0;0;-7.60876e-05;-1.56223e-05;-0.00013825;0.00141437;0;0;0.000163705;-3.4716e-05;0.000361931;-0.00527146;0;0;-0.000279071;2.688e-05;-0.000596186;0.00750393;0;0;0.0124627;-0.000446772;0.0231032;-0.907435;0;0;0.000353615;-0.000199162;0.000909838;-0.0207661;0;0;0.0496307;./sim_cue_integration_16_11_2019_182921_1237611633
0;5;0.01;0;1;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;1;1;0;0.7;0;0;0;0.25;0;1;1449135146;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.516777;0.480723;0.518522;0.48128;0.60012;2.27338;0.0904342;0.0862582;0.38104;-0.0435613;3.83401;-6.74692;-7.18473;-2.89405;-1.52536;-2.11439;0.0627014;0.0686064;0.0795242;0.0950378;0.00271446;0.00528066;37210;0.002422;0.0138209;6.99767;5.72619;3.66927;2.24413;6.51294;5.29569;0.144805;0.4925;0.807059;0.848722;0.0382958;0.0296546;0.0649067;1.29275;0.00258311;0.00259135;0.000904756;0.000666267;0.0170475;0.0173212;0.000983809;0.00235567;0.000881779;0.00229402;0.0341133;0;0;-0.00100002;-0.000935672;-0.000239488;-0.000993343;0;0;-0.00101387;-0.000948392;-0.000243073;-0.001005;0;0;6.12887e-06;7.33787e-06;8.34424e-07;-3.0208e-05;0;0;-0.0138906;-0.0121391;-0.00565423;-0.0778836;0;0;-0.000667928;-0.00060302;-0.000276748;-0.00142839;0;0;0.0220076;./sim_cue_integration_16_11_2019_182922_1477316247
0;5;0.01;0;1;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.75;1;0;0.7;0;0;0;0.25;0;1;1569894149;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;1;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;1;75000;0.513183;0.500558;0.518934;0.504664;0.524081;1.1945;0.19655;0.520593;0.115903;7.87381;6.8001;7.39527;-2.81084;0.146993;9.03741;-1.8479;0.0322653;0.0314172;0.0527036;0.0600077;0.00349702;0.00784818;33722;0.00970938;0.00449551;1.10694;2.09786;1.61766;19.729;0.512132;0.354589;0.229983;0.515;0.798839;0.824347;0.0197523;0.0171681;0.0768084;0.362277;0.0107828;0.0107818;0.010467;0.00961952;0.00965115;0.0096248;0.00497326;0.0556341;0.0556494;0.0542767;0.00456306;0;0;0.00191509;0.000437667;0.001878;0.000357359;0;0;0.00191259;0.000439024;0.00187543;0.000356248;0;0;0.000825633;0.000166143;0.000822261;0.000232636;0;0;0.0407529;0.00778766;0.0418944;0.0102293;0;0;0.00349842;0.000268465;0.0034748;0.000616025;0;0;0.0226786;./sim_cue_integration_16_11_2019_182922_1598649534
0;5;0.01;0;1;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;1;0.05;0;0.7;0;0;0;0.25;0;1;521150007;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;1;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.531924;0.422064;0.53369;0.429072;0.856497;2.96552;0.109926;0.0798832;1.20854;-7.8356;1.29863;-7.38704;-5.55326;0.771474;-2.71372;-2.25968;0.0506332;0.0967141;0.0685844;0.127004;0.00241909;0.00673867;37739;0.00234587;0.00865435;1.7395;3.3504;2.20717;5.46042;3.97747;8.39263;0.109894;0.4875;0.785781;0.849093;0.0343708;0.0252682;0.0930657;2.18486;0.00223403;0.00269155;0.00245613;-0.00011066;-0.00342373;0.0119593;-0.0194903;0.00223389;0.0022135;0.00224841;0.338572;0;0;-1.5034e-05;-2.88699e-05;1.33102e-05;0.00126815;0;0;2.35279e-05;7.78493e-05;-7.2582e-05;-0.00462921;0;0;-6.07105e-05;-0.000144995;9.51664e-05;0.0074787;0;0;-0.00171484;0.00130289;-0.00491885;-0.851367;0;0;-0.000173795;-5.06491e-05;-0.000336141;-0.0172962;0;0;0.0447906;./sim_cue_integration_16_11_2019_182937_490831375
0;5;0.01;0;1;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;1;1;0;0.7;0;0;0;0.25;0;1;1303651492;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;1;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.502825;0.462009;0.4972;0.460982;0.600177;2.25982;0.0826268;0.0635669;0.424184;-3.05254;3.69833;-6.66925;-4.54253;-1.36893;-0.0460569;-2.11885;0.0623263;0.0687702;0.0773439;0.0952009;0.00262972;0.00951217;37232;0.00181572;0.00904036;12.4186;10.8113;2.83047;6.45677;7.15497;14.3453;0.145251;0.5125;0.802893;0.820771;0.0381755;0.0341343;0.0645424;1.26912;0.0019573;0.00204537;0.00101301;9.05997e-05;0.00766019;0.00926983;-0.00441261;0.00156815;0.00153925;0.00156443;0.0384928;0;0;-8.31325e-05;-8.43877e-05;3.90693e-07;-0.000476826;0;0;-9.60424e-05;-9.75097e-05;2.61155e-06;-0.000572481;0;0;4.00322e-05;4.21863e-05;-1.53869e-06;0.000307835;0;0;-0.000370148;-0.000369981;0.000573058;-0.086595;0;0;-7.45944e-05;-8.59295e-05;1.64152e-05;-0.00224842;0;0;0.0332351;./sim_cue_integration_16_11_2019_183022_1331286538
0;5;0.01;0;1;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;1;1;0;0.7;0;0;0;0.25;0;1;1021606107;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;1;75000;0.519221;0.488387;0.518244;0.49171;0.583711;2.22811;0.0742312;0.0868295;0.329064;3.82587;-1.09898;-5.47079;-5.86176;2.16763;-5.10146;-2.11864;0.0618145;0.0666748;0.0751903;0.0925585;0.00210351;0.00965132;37104;0.002913;0.012688;9.90626;12.5344;4.94407;3.12901;6.32597;8.73836;0.145018;0.49;0.800069;0.82892;0.0380069;0.0327656;0.0588026;1.24734;0.0021052;0.00209735;0.00213153;0.00181028;0.000221277;-0.000809186;0.00281139;0.00204424;0.00168004;0.00222964;0.0260252;0;0;-6.0569e-06;-8.65868e-06;3.59904e-06;6.0695e-05;0;0;-2.38668e-05;-5.471e-05;4.93657e-05;9.99678e-05;0;0;4.42599e-05;0.000116832;-0.000120168;-5.07165e-05;0;0;-0.00084529;0.00851369;-0.0149779;-0.0634595;0;0;-7.93936e-06;0.000334005;-0.000578023;-0.00134637;0;0;0.024237;./sim_cue_integration_16_11_2019_183037_992659195
0;5;0.01;0;1;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;1;0.05;0;0.7;0;0;0;0.25;0;1;934624064;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;1;75000;0.550093;0.439966;0.544988;0.447586;0.834552;2.94684;0.0784203;0.0684277;1.22873;-1.81714;-5.66971;-6.81478;-2.83017;4.2169;7.30647;-2.24683;0.0494335;0.0977113;0.0658072;0.127405;0.00233263;0.00593053;37691;0.00255012;0.00871438;15.1658;5.06694;1.85724;5.74089;11.7916;2.33753;0.108147;0.5225;0.776035;0.84531;0.0345463;0.0243022;0.0880833;2.17222;0.00223731;0.00223697;0.00216766;0.0019455;-0.00645619;-0.00641266;-0.0011597;0.00211314;0.0015985;0.0019728;0.35067;0;0;-0.000360637;-0.000318554;-0.000245709;0.00255538;0;0;-0.000360021;-0.000318057;-0.00024512;0.00253905;0;0;-6.84563e-05;-6.4551e-05;-4.27206e-05;0.000467834;0;0;0.0170014;0.0119609;0.0216191;-0.864452;0;0;0.000730802;0.000547355;0.000684094;-0.0141446;0;0;0.0356521;./sim_cue_integration_16_11_2019_183037_896800617
0;5;0.01;0;0.5;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.5;0.05;0;0.8;0;0;0;0.25;0;1;931868602;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;1;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.559317;0.462478;0.553348;0.465976;0.600332;0.0725383;1.03952;0.729442;0.978089;8.68147;0.0284823;0.0059548;9.24137;-0.678955;9.28524;-1.98476;0.0406507;0.0243525;0.0667001;0.0482649;0.00303719;0.00200697;33286.9;0.00787895;0.0102465;0.754151;0.317823;0.315989;0.243889;0.457903;0.251609;0.199219;0.495;0.792206;0.869853;0.0251233;0.0158731;0.0871109;0.00229051;0.118915;0.0237456;0.117314;0.00663575;0.00123567;0.000107105;0.00118579;0.103856;0.10445;0.101721;0.127693;0;0;0.0218638;-0.00887871;0.026951;0.0673637;0;0;0.0001524;-0.000435531;0.000163326;0.00170858;0;0;0.0224783;-0.00912956;0.027778;0.0690646;0;0;0.000356289;-7.44668e-05;0.000367673;0.00136859;0;0;0.00948139;-0.00416326;0.0113587;0.0334441;0;0;0.000656065;./sim_cue_integration_16_11_2019_183051_956979927
0;5;0.01;0;1;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;1;1;0;0.7;0;0;0;0.25;0;1;1172837140;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;1;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;1;75000;0.54402;0.501441;0.53098;0.508058;0.607215;2.26281;0.0813886;0.0779827;0.466146;-3.92198;-1.65858;-5.20714;-6.00516;4.35249;-0.430627;-2.10418;0.0613727;0.06859;0.0781332;0.0957131;0.0024445;0.00745028;37160;0.0025214;0.0138586;4.05115;4.7992;4.63472;5.20331;4.96004;16.8467;0.147439;0.48;0.80243;0.828823;0.0377468;0.0327855;0.0658277;1.28442;0.00251462;0.00252593;0.00246636;0.00233724;-0.00301066;-0.00178267;-0.00178905;0.0022859;0.00222708;0.00229148;0.047648;0;0;-9.06995e-05;-9.54783e-05;2.02917e-05;0.000215107;0;0;-5.78862e-05;-6.14405e-05;2.23425e-05;0.000117864;0;0;-3.97678e-05;-4.33833e-05;2.61073e-05;0.000116765;0;0;0.00508299;0.00542802;7.70348e-05;-0.0953046;0;0;0.000310084;0.000336095;5.0397e-05;-0.00178258;0;0;0.0270166;./sim_cue_integration_16_11_2019_183052_1201969725
0;5;0.01;0;0.5;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.5;0.05;0;0.8;0;0;0;0.25;0;1;1187813505;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.512005;0.50029;0.511307;0.493565;0.953269;0.0761634;0.0972511;4.07005;0.13773;-5.6264;-0.275278;-3.98339;-0.301678;-1.89301;9.60699;-2.26638;0.0805516;0.0847732;0.113992;0.133398;0.00244909;0.00254763;36665;0.0061264;0.00477054;6.04628;4.48852;3.31411;6.3512;0.0852726;0.0861014;0.105379;0.495;0.832643;0.865548;0.0409164;0.0320218;0.109154;0.00266117;0.00234634;0.00209861;0.00199368;0.000794708;-6.04299e-05;-2.73881e-06;-9.69849e-05;1.81763;3.20346;2.26267;0.00578035;0;0;-0.016895;0.0249088;-0.0280281;0.000680429;0;0;1.96858e-06;-0.000399632;0.000183376;1.4214e-06;0;0;-0.0232336;0.0348718;-0.0389575;0.000939042;0;0;0.00175924;-0.00284167;0.00298138;-3.59619e-05;0;0;0.0749178;-0.0815247;0.103102;-0.00348559;0;0;0.000384937;./sim_cue_integration_16_11_2019_183052_1215494058
0;5;0.01;0;0.5;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.5;1;0;0.8;0;0;0;0.25;0;1;1213705043;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.522428;0.513424;0.527113;0.518862;0.88722;0.0810559;0.073777;3.85131;0.106216;0.0595681;-0.950277;-4.63927;1.0105;-1.83372;9.58952;-2.29351;0.078331;0.0795449;0.110511;0.125335;0.00201718;0.00247196;36672;0.0132265;0.00400293;15.223;6.42241;2.93317;31.3268;0.0964685;0.0937547;0.101865;0.53;0.842975;0.860067;0.0369891;0.0327395;0.090439;0.00272782;0.00156881;0.00151824;0.000938591;0.000571381;-3.83304e-05;-4.01102e-05;-1.04571e-05;1.63418;2.84806;1.95047;0.00386883;0;0;8.43989e-05;-0.00169001;0.00106451;2.46299e-05;0;0;-0.000103139;-0.00139404;0.000733561;2.39853e-05;0;0;0.000926448;-0.00111471;0.0013996;8.12673e-06;0;0;0.00141649;0.000751858;0.000481428;-3.60484e-05;0;0;0.0621089;-0.065741;0.0854398;-0.000777737;0;0;-6.06775e-05;./sim_cue_integration_16_11_2019_183052_1241969303
0;5;0.01;0;1;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;1;0.05;0;0.7;0;0;0;0.25;0;1;1380727844;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;1;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;1;75000;0.5467;0.437607;0.551745;0.447303;0.834853;2.94282;0.0607897;0.0631559;1.24089;-1.08083;1.01301;-7.67624;-7.07596;4.12882;6.01647;-2.26861;0.0493851;0.0974195;0.067176;0.126998;0.00207459;0.00979362;37621;0.00206713;0.00878748;15.094;4.02515;2.53412;3.78547;4.39617;4.31859;0.10633;0.5575;0.787139;0.864933;0.0337202;0.0229647;0.084717;2.17346;0.00169398;0.00170181;0.00165564;0.00152605;0.00323689;0.00380551;0.000535441;0.00173357;0.0017343;0.00172462;0.357912;0;0;4.10613e-05;3.97886e-05;2.75559e-05;-0.00129777;0;0;4.84514e-05;4.65559e-05;3.13608e-05;-0.00152814;0;0;3.69765e-06;5.21123e-06;7.56385e-06;-0.000213206;0;0;0.00716378;0.00612706;0.00674317;-0.873349;0;0;0.000461034;0.000435875;0.000351039;-0.0157166;0;0;0.0397468;./sim_cue_integration_16_11_2019_183052_1409254952
0;5;0.01;0;0.5;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.5;0.05;0;0.8;0;0;0;0.25;0;1;1041711221;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;1;75000;0.515943;0.503781;0.517691;0.501451;0.935179;0.0961702;0.0814835;3.95268;0.14332;-0.909973;-0.184543;-6.32479;3.36583;-1.8105;9.48303;-2.25334;0.0758632;0.0806122;0.106091;0.12816;0.00206822;0.00245867;36413;0.00861347;0.0068923;4.47482;22.3659;1.75351;7.59676;0.0882231;0.120869;0.100386;0.5125;0.822864;0.853346;0.0404277;0.0341089;0.0982246;0.0035686;0.00242193;0.0024251;0.00236489;0.00211367;3.56605e-05;3.40361e-05;2.22563e-05;1.68769;2.91613;2.02588;0.00765377;0;0;0.000476862;-2.49224e-05;0.00049747;-1.55693e-05;0;0;0.000867572;-0.000689933;0.0012084;-3.46533e-05;0;0;-0.000589463;0.00155501;-0.0013559;3.91343e-05;0;0;-0.00270678;0.00289357;-0.00377019;0.000142367;0;0;0.0577379;-0.0636532;0.0808259;-0.00308392;0;0;-0.00047146;./sim_cue_integration_16_11_2019_183107_1012698484
0;5;0.01;0;0.5;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.5;1;0;0.8;0;0;0;0.25;0;1;902138292;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;1;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.534844;0.503907;0.533434;0.510811;0.702941;0.102039;1.31643;1.16239;0.300586;8.94771;-0.0316648;0.949971;8.38757;-0.265257;9.43123;-1.93057;0.0442381;0.04192;0.0793062;0.0820954;0.00490199;0.0032722;33346.3;0.0135212;0.00707448;0.336507;0.293485;1.15323;0.553557;0.339475;0.165752;0.216564;0.5075;0.803538;0.846282;0.0243045;0.0201748;0.130778;0.00428442;0.203107;0.0373418;0.199559;0.0131072;-5.64887e-05;-2.715e-05;-5.51384e-05;0.26285;0.263196;0.252472;0.020374;0;0;0.0485981;-0.00288548;0.0515453;0.0119809;0;0;0.00193702;-5.56459e-05;0.00199208;0.000614995;0;0;0.049192;-0.00296457;0.0522214;0.0120598;0;0;-0.000295672;3.00128e-05;-0.000319354;-0.000134846;0;0;0.0217193;-0.00297011;0.0230629;0.00589362;0;0;8.98917e-05;./sim_cue_integration_16_11_2019_183107_859076180
0;5;0.01;0;0.5;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.5;0.05;0;0.8;0;0;0;0.25;0;1;1058937946;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;1;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;1;75000;0.550177;0.454367;0.531172;0.449639;0.527115;0.0837724;0.0895776;0.779591;1.05823;7.80074;0.548305;0.478386;9.33421;0.178062;9.19623;-1.28907;0.0332807;0.0186221;0.0591984;0.039351;0.012534;0.00247171;32710;0.0180783;0.0129182;2.61864;2.71115;0.349525;0.225422;0.391356;0.245595;0.510592;0.46;0.796707;0.865663;0.0184586;0.0138909;0.174699;0.00304947;0.00279712;0.00273029;0.00280737;0.00249322;-1.29086e-05;-1.22284e-05;-1.85411e-05;0.124518;0.124613;0.119485;0.147857;0;0;0.00089956;0.000250053;0.000892987;0.00214258;0;0;0.000255022;8.3055e-05;0.000255949;0.000723605;0;0;0.00111992;0.000318454;0.00110893;0.00257984;0;0;-6.5693e-05;-5.34943e-05;-7.22858e-05;6.39949e-05;0;0;0.0174971;0.00248378;0.0173976;0.0522189;0;0;3.08706e-05;./sim_cue_integration_16_11_2019_183122_1087991188
0;5;0.01;0;0.5;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.5;1;0;0.8;0;0;0;0.25;0;1;1107267691;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;1;75000;0.495095;0.488373;0.488704;0.484037;0.914932;0.0656011;0.0948712;3.94945;0.0797159;4.1421;6.88001;-3.04418;-2.59253;-1.88368;9.51869;-2.2688;0.0819463;0.0824746;0.113974;0.1299;0.00242734;0.00212379;36579;0.0116841;0.00226396;4.12801;1.91651;24.86;5.53759;0.0861987;0.100657;0.104442;0.4475;0.842206;0.851464;0.0389346;0.0365807;0.10122;0.00224845;0.00335393;0.00335433;0.00336754;0.00278849;3.50641e-05;3.48532e-05;2.70929e-05;1.70583;3.01051;2.11906;0.00219688;0;0;0.000101744;-0.000653657;0.000638507;3.37087e-05;0;0;-1.76796e-05;-0.00048106;0.000442426;3.39934e-05;0;0;0.00768341;-0.011103;0.0126592;-1.33888e-05;0;0;0.00147799;-0.00211112;0.00231318;-3.19221e-05;0;0;0.0750822;-0.084546;0.102923;-0.000584404;0;0;0.000264763;./sim_cue_integration_16_11_2019_183122_1138850261
0;5;0.01;0;0.5;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.75;0.05;0;0.8;0;0;0;0.25;0;1;1283268820;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.484765;0.47077;0.483135;0.463328;0.936245;0.527465;0.0720425;3.65841;0.153618;-5.1257;-0.235364;-8.0766;5.97525;-1.87422;9.47386;-2.33589;0.0784794;0.0832776;0.115218;0.133812;0.00289493;0.007719;36622;0.0102734;0.00897749;5.40432;8.66531;2.07881;6.97515;0.100679;0.128476;0.102413;0.48;0.841189;0.861421;0.0390057;0.0323866;0.106319;0.0738584;0.00162353;0.00159915;0.00121893;0.000556192;-0.000420226;-0.000264569;-0.000423216;1.44312;2.5808;1.8058;0.00957563;0;0;-0.00668268;0.0108232;-0.011827;0.000303513;0;0;0.00175467;-0.00165846;0.00230721;-0.000120947;0;0;-0.0141933;0.0218644;-0.024302;0.000695368;0;0;0.0307238;-0.00673345;0.0281975;-0.00184007;0;0;0.0584096;-0.0685443;0.0829313;-0.00312071;0;0;0.00142293;./sim_cue_integration_16_11_2019_183122_1312096296
0;5;0.01;0;0.5;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.5;1;0;0.8;0;0;0;0.25;0;1;1524247981;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;1;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;1;75000;0.517008;0.487666;0.509802;0.483429;0.596523;0.0738947;0.079885;1.04245;0.27423;5.92636;0.343419;1.00772;8.2258;0.103952;9.4597;-1.07855;0.0326141;0.0304693;0.0619988;0.0623879;0.0323242;0.00263095;32775;0.0141114;0.00954846;7.06127;13.1348;1.75895;1.3448;0.330531;0.170847;0.664239;0.4675;0.801274;0.831797;0.0189225;0.0157892;0.31115;0.00276704;0.00244672;0.00243314;0.00243499;0.00214649;-4.15176e-06;-1.10559e-05;8.39088e-06;0.214114;0.214001;0.205416;0.0185577;0;0;0.000211613;3.29742e-05;0.000196554;7.86561e-05;0;0;-4.43089e-05;-1.84256e-05;-5.89434e-05;1.7497e-05;0;0;0.000594934;0.000115908;0.000571099;0.000145201;0;0;0.000170099;-7.16128e-05;0.000182311;4.0075e-05;0;0;0.0360442;0.00214762;0.0360219;0.00975238;0;0;0.000267273;./sim_cue_integration_16_11_2019_183122_1555335566
