init_g;mu_g;mu_bmat_envt;mu_dp;laplace;gmin;init_bmat_phen;qjuv;qmat;m;sdmu_b;init_amat;bmin;survival_scalar1;np;nloci_g;nc;mu_agen;sdmat;amax;mu_dc;sdsoc;gmax;sigmoidal_survival;seed;init_dp;sdmu_g;init_bmat_envt;mu_asoc;survival_scalar0;init_ajuv;bmax;init_asoc;p;init_agen;mu_bmat_phen;mu_ajuv;amin;sdmu_a;mu_amat;init_dc;generation;mean_phen_ad;mean_phen_prestige;mean_agen;mean_ajuv;mean_amat;mean_asoc;mean_bmat_phen;mean_bmat_envt;mean_dc;mean_dp;mean_g;var_phen_ad;var_phen_prestige;var_agen;var_ajuv;var_amat;var_asoc;var_bmat_phen;var_bmat_envt;var_dc;var_dp;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;file
0;0.01;0.01;0.01;1;-1;0;0.9;0.275862;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;1219236188;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.494316;0.489154;0.496239;0.76242;0.0984969;1.50201;6.26697;-0.784174;-3.7332;8.58897;-1.48582;3279.13;3405.84;2526.25;5929.42;40000;22767.6;449382;147704;253088;745554;11455.9;0.505;0.886644;0.886123;0.0250076;0.0267761;./sim_cue_integration_18_8_2019_110235_1205291541
0;0.01;0.01;0.01;1;-1;0;1;0.241379;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;987201673;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.511413;0.495997;0.131456;1.38335;0.09769;0.123122;3.51696;-2.89973;-0.882565;-3.57451;-0.402103;3508.81;3425.34;219.269;19258.5;40000;197.615;354503;201395;237661;199762;7737.16;0.52;0.912413;0.892372;0.0223625;0.0304247;./sim_cue_integration_18_8_2019_110236_966095885
0;0.01;0.01;0.01;1;-1;0;0.9;0.275862;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;966949766;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.51489;0.51178;0.347403;0.950566;0.133815;0.92182;6.25733;-5.85425;-5.01227;8.22501;-1.26614;3387.17;3358;1285.26;9147.42;40000;8756.54;429132;409785;323995;687601;10383;0.49;0.858788;0.876273;0.0296408;0.0269109;./sim_cue_integration_18_8_2019_110236_951723617
0;0.01;0.01;0.01;1;-1;0;0.5;0.310345;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;894138993;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.512291;0.513227;0.696112;0.0818577;0.13599;2.51537;-2.48325;-3.16836;-1.61232;8.22668;-1.8542;3249.77;3405.82;4911.96;104.074;40000;63477.7;155363;173918;158652;684358;14190.8;0.5325;0.865683;0.857389;0.0234108;0.0270832;./sim_cue_integration_18_8_2019_110236_872943936
0;0.01;0.01;0.01;1;-1;0;0.5;0.310345;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;881668277;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.495886;0.498061;0.61971;0.0722182;0.475681;1.15573;4.07241;-7.29039;-2.78819;8.50079;-1.30907;2791.01;2819.92;4153.26;76.0497;39999.8;13655.8;266486;551317;291914;731956;11148.9;0.51;0.823145;0.824943;0.0167794;0.0171103;./sim_cue_integration_18_8_2019_110236_867482357
0;0.01;0.01;0.01;1;-1;0;0.9;0.310345;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;885679891;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.526664;0.525758;0.363852;0.966134;0.13792;0.895907;6.44019;-1.55254;1.47081;8.24032;-1.26172;3519.84;3529.46;1400.43;9453.68;40000;8186.66;448719;73240.5;74225.3;691968;10223.2;0.5325;0.858523;0.875221;0.0316936;0.0274981;./sim_cue_integration_18_8_2019_110236_862960088
0;0.01;0.01;0.01;1;-1;0;1;0.275862;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;862439232;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.503939;0.504275;0.135669;1.3474;0.101049;0.140724;1.17561;-1.02926;-1.81907;6.10355;-0.457221;3453.74;3532.86;245.392;18267.7;40000;268.407;111486;114744;228445;416665;7685.49;0.4925;0.900333;0.909849;0.0276665;0.025167;./sim_cue_integration_18_8_2019_110236_846089522
0;0.01;0.01;0.01;1;-1;0;1;0.275862;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;858018490;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.510691;0.516796;0.116983;1.41204;0.12483;0.135292;-4.62705;1.60426;0.083755;4.28811;-0.444715;3540.16;3603.34;197.971;20065.1;40000;245.25;302370;108755;216656;285104;7465.65;0.5;0.892167;0.913441;0.0311377;0.024657;./sim_cue_integration_18_8_2019_110236_843055562
0;0.01;0.01;0.01;1;-1;0;0.9;0.310345;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;857075435;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.513745;0.506249;0.457674;0.737202;0.126749;1.43934;5.07824;-4.09289;4.19306;8.43388;-1.59595;3409.81;3501.79;2188.4;5589.76;40000;20861.2;337623;291612;223499;719485;12181;0.5375;0.881207;0.869492;0.0256622;0.0295425;./sim_cue_integration_18_8_2019_110236_842437136
0;0.01;0.01;0.01;1;-1;0;0.5;0.275862;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;504548924;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.520791;0.529631;0.605916;0.0730508;0.534148;1.11655;6.26807;-6.41202;2.65083;8.5614;-1.24597;3068.2;3152.45;3872.39;78.2695;39999.7;12977.5;440138;448384;275440;742383;10824.3;0.5225;0.816232;0.854014;0.0175066;0.0139153;./sim_cue_integration_18_8_2019_110236_478844383
0;0.01;0.01;0.01;1;-1;0;0.5;0.275862;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;227285289;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.501349;0.499812;0.707631;0.07678;0.121835;2.42063;-3.10354;-5.65113;-4.15974;8.63451;-1.7478;3132.52;3259.3;5068.92;87.3025;40000;58819.5;227091;404636;343465;753737;13035.4;0.505;0.851749;0.860072;0.0273451;0.026574;./sim_cue_integration_18_8_2019_110236_199351139
0;0.01;0.01;0.01;1;-1;0;0.5;0.344828;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;1397759321;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.507908;0.506729;0.690634;0.0939274;0.155487;2.46703;3.12511;-4.27471;-5.629;8.20136;-1.84397;3190.75;3323.47;4832.56;127.81;40000;61035.1;214031;271549;378964;682912;14103;0.4725;0.844481;0.873135;0.0283998;0.0225369;./sim_cue_integration_18_8_2019_110238_1417872351
0;0.01;0.01;0.01;1;-1;0;0.9;0.344828;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;1481694106;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.504812;0.503676;0.378864;0.9184;0.130664;0.997481;0.866801;-5.66541;-0.633942;8.3492;-1.34118;3287.9;3290.81;1550.52;8528.32;40000;10172.3;161126;369444;89649.4;707299;10706.2;0.4775;0.871786;0.882496;0.0271347;0.0248393;./sim_cue_integration_18_8_2019_110238_1497196159
0;0.01;0.01;0.01;1;-1;0;0.5;0.37931;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;1497279576;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.505365;0.505639;0.678117;0.105835;0.1077;2.42714;-0.328202;-1.93808;0.999175;8.67637;-1.82962;3149.52;3289.63;4656.98;159.779;40000;59120.5;146295;165871;127124;759674;13888;0.46;0.854244;0.864307;0.0257072;0.0238017;./sim_cue_integration_18_8_2019_110238_1521001174
0;0.01;0.01;0.01;1;-1;0;1;0.310345;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;1526974263;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.485308;0.477601;0.129723;1.38824;0.0995446;0.0941738;0.755618;-0.842242;0.676657;-1.26372;-0.291988;3253.9;3251.47;228.376;19401.2;40000;125.91;120650;166462;165766;102582;7325.24;0.46;0.906472;0.900805;0.024886;0.0279912;./sim_cue_integration_18_8_2019_110238_1547019961
0;0.01;0.01;0.01;1;-1;0;0.5;0.344828;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;1555411976;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.506829;0.508344;0.624474;0.0839286;0.347133;1.18314;-2.08083;-7.11192;-3.6111;8.19636;-1.18706;2872.63;2883.04;4082.97;103.645;39999.9;14553.7;262996;528659;199292;684271;10187.8;0.5025;0.81697;0.835388;0.0150664;0.0136166;./sim_cue_integration_18_8_2019_110238_1578293695
0;0.01;0.01;0.01;1;-1;0;1;0.310345;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;1628376323;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.531863;0.526382;0.142528;1.39042;0.122072;0.117467;1.18325;0.575752;-2.66524;0.364463;-0.357312;3735.65;3681.67;265.943;19473.2;40000;194.726;174479;47907.4;231596;165329;7829.93;0.5525;0.901569;0.910312;0.0269919;0.0252783;./sim_cue_integration_18_8_2019_110238_1646199495
0;0.01;0.01;0.01;1;-1;0;0.5;0.37931;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;1640862819;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.516589;0.516499;0.609721;0.0817556;0.271695;1.19968;4.95167;-5.28915;0.0313747;8.39928;-1.12434;2983.05;2990.4;3992.67;96.6982;39999.9;14876.3;305635;349890;128306;715263;10149.2;0.495;0.806514;0.832905;0.0180721;0.015375;./sim_cue_integration_18_8_2019_110238_1658360986
0;0.01;0.01;0.01;1;-1;0;1;0.344828;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;1697841282;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.530746;0.524774;0.13452;1.36576;0.0997099;0.132124;-0.165571;1.8548;-3.7128;1.97324;-0.37098;3704.8;3638.52;244.03;18766.5;40000;234.799;197533;124592;294207;218196;7396.27;0.54;0.907271;0.91395;0.0238305;0.0229868;./sim_cue_integration_18_8_2019_110238_1716524270
0;0.01;0.01;0.01;1;-1;0;0.9;0.37931;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;1768395318;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.524401;0.535026;0.413282;0.919111;0.169103;1.00596;5.68293;-1.26432;-4.61607;8.37956;-1.22813;3503.09;3615.68;1819.09;8558.93;40000;10368.2;366996;75759.9;323748;713894;9719.98;0.5025;0.849865;0.899107;0.0325096;0.0202894;./sim_cue_integration_18_8_2019_110238_1785384014
0;0.01;0.01;0.01;1;-1;0;1;0.344828;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;1816321807;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.535401;0.536245;0.132811;1.38306;0.124154;0.10371;-2.70417;-0.615565;1.16343;-2.13126;-0.351974;3749.29;3828.04;232.934;19238.7;40000;159.551;160401;138268;164116;187138;7485.88;0.5175;0.883508;0.906357;0.0324066;0.0257418;./sim_cue_integration_18_8_2019_110238_1833979213
0;0.01;0.01;0.01;1;-1;0;0.9;0.344828;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;1819452695;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.512616;0.508159;0.473646;0.68476;0.10832;1.55192;3.97118;-1.78681;4.74144;8.70214;-1.61801;3400.88;3529.42;2302.89;4804.64;40000;24318.2;306834;114632;263794;764004;12345;0.485;0.873555;0.880758;0.0282684;0.0267846;./sim_cue_integration_18_8_2019_110238_1837864156
0;0.01;0.01;0.01;1;-1;0;1;0.413793;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;519644016;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.507034;0.495756;0.108231;1.39706;0.110177;0.130534;-2.8921;3.09431;-2.26328;-0.123984;-0.326609;3469.35;3357.99;160.423;19644.2;40000;239.145;211348;176164;141914;132938;7430.79;0.495;0.89995;0.89309;0.0271264;0.0306745;./sim_cue_integration_18_8_2019_110240_508058767
0;0.01;0.01;0.01;1;-1;0;0.9;0.413793;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;312303549;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.489799;0.48263;0.487913;0.697469;0.108871;1.52387;4.3693;-2.24888;-0.722541;8.39719;-1.55162;3167.49;3271.6;2454.08;4960.87;40000;23447.3;316017;209112;155941;715935;11845.4;0.46;0.878255;0.880376;0.0266527;0.0265402;./sim_cue_integration_18_8_2019_110241_297893602
0;0.01;0.01;0.01;1;-1;0;0.5;0.413793;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;261716610;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.504353;0.504039;0.683075;0.085299;0.112603;2.4527;-0.239661;-2.55266;1.38994;8.26677;-1.83831;3123.39;3259.37;4741;101.277;40000;60309.5;97342.7;285240;139640;692869;13985.3;0.485;0.862191;0.854203;0.0227013;0.025079;./sim_cue_integration_18_8_2019_110241_240957547
0;0.01;0.01;0.01;1;-1;0;0.5;0.448276;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;255508750;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.500458;0.500367;0.609618;0.0815449;0.15176;1.19976;3.79001;-5.25897;-2.18515;7.82122;-1.09674;2798.6;2803.62;4017.92;97.8573;40000;15106.7;213830;365545;141318;630276;9969.47;0.5025;0.817461;0.812379;0.0154948;0.0166243;./sim_cue_integration_18_8_2019_110241_239681054
0;0.01;0.01;0.01;1;-1;0;0.5;0.448276;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;221758024;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.504225;0.501423;0.694895;0.0777864;0.107722;2.4962;-4.14717;-3.7743;2.1794;8.51373;-1.81593;3160.05;3270.84;4888.01;91.9342;40000;62440.7;292139;211055;191341;732046;13789.8;0.48;0.854272;0.864855;0.0264964;0.0243346;./sim_cue_integration_18_8_2019_110241_207183426
0;0.01;0.01;0.01;1;-1;0;1;0.37931;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;220043308;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.528261;0.534451;0.1279;1.37843;0.1101;0.126645;1.65871;1.40136;3.27232;1.51957;-0.415637;3692.9;3757.63;216.771;19110.2;40000;222.728;188247;152122;251066;239859;7717.59;0.53;0.886426;0.913054;0.0319144;0.0241387;./sim_cue_integration_18_8_2019_110241_196320595
0;0.01;0.01;0.01;1;-1;0;1;0.37931;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;201709509;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.528988;0.528578;0.10676;1.34867;0.119871;0.133449;1.81271;1.94041;-0.465126;0.385263;-0.387577;3663.94;3736.25;164.066;18328.8;40000;235.091;236035;208414;126286;158923;7397.47;0.5325;0.894728;0.916335;0.0275828;0.0220005;./sim_cue_integration_18_8_2019_110241_184439273
0;0.01;0.01;0.01;1;-1;0;1;0.413793;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;197316921;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.504909;0.505688;0.0984932;1.37532;0.109339;0.136607;-5.55173;-0.715163;0.351529;2.68813;-0.380247;3445.69;3522.48;143.26;19052.6;40000;255.131;386732;149002;69807.7;178467;7338.06;0.4675;0.88862;0.902379;0.0310501;0.02739;./sim_cue_integration_18_8_2019_110241_182563119
0;0.01;0.01;0.01;1;-1;0;0.5;0.413793;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;175543193;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.509773;0.508301;0.611708;0.0923796;0.227428;1.13059;-0.0760288;-6.73708;-1.77393;8.19918;-1.07298;2910.03;2893.64;4104.74;114.193;39999.9;13392.6;167796;495169;201754;686564;10101.5;0.51;0.813115;0.827541;0.0168587;0.0149051;./sim_cue_integration_18_8_2019_110241_229717992
0;0.01;0.01;0.01;1;-1;0;0.9;0.413793;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;291241604;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.522779;0.516744;0.383167;0.930347;0.1639;0.935043;7.078;-0.466594;4.08458;8.42956;-1.27071;3467.69;3414.48;1560.93;8773.12;40000;8969.66;534610;56821.6;241679;719976;10033.6;0.5225;0.867232;0.871047;0.0277918;0.0279662;./sim_cue_integration_18_8_2019_110241_313087711
0;0.01;0.01;0.01;1;-1;0;0.9;0.482759;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;1911768095;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.509497;0.507043;0.465738;0.73084;0.108008;1.48387;5.64521;-1.18311;-2.12332;8.41395;-1.62618;3389.44;3549.03;2245.74;5433.11;40000;22216.9;364120;283460;199214;718928;12457.5;0.49;0.886309;0.888198;0.0248795;0.0248861;./sim_cue_integration_18_8_2019_110243_1896778785
0;0.01;0.01;0.01;1;-1;0;0.5;0.482759;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;1872479345;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.522442;0.52344;0.678752;0.0792581;0.0946245;2.52318;2.03318;-4.20666;0.237265;8.22486;-1.86288;3316.67;3456.44;4670.38;87.5571;40000;63841.5;167822;319838;151910;683705;14039.7;0.55;0.85889;0.861406;0.0238193;0.0239452;./sim_cue_integration_18_8_2019_110243_1858026861
0;0.01;0.01;0.01;1;-1;0;0.5;0.517241;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;1843343858;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.508015;0.50816;0.566782;0.0795634;0.103033;1.20642;5.78045;0.929517;1.92486;8.12922;-1.11658;2869.81;2878.34;3599.86;88.0001;40000;14988.4;401166;91011.9;172134;674509;10401.2;0.4875;0.810527;0.822231;0.0161824;0.0155735;./sim_cue_integration_18_8_2019_110243_1821716971
0;0.01;0.01;0.01;1;-1;0;0.9;0.482759;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;1818802156;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.490471;0.480338;0.351063;0.957786;0.10872;0.905967;2.89158;-1.55343;-0.852294;8.20705;-1.29293;3126.74;3031.92;1316.56;9284.23;40000;8432.6;199240;155215;162733;685267;10432.2;0.475;0.877255;0.861233;0.0247094;0.0300682;./sim_cue_integration_18_8_2019_110243_1796656836
0;0.01;0.01;0.01;1;-1;0;1;0.448276;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;1809989605;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.509535;0.508058;0.111284;1.36207;0.111485;0.124364;2.34834;2.17337;0.734748;-1.01526;-0.496819;3473.35;3458.3;174.554;18687.1;40000;221.079;196006;177568;111376;99070.8;7566.42;0.48;0.905186;0.912948;0.0245206;0.0229117;./sim_cue_integration_18_8_2019_110243_1795573496
0;0.01;0.01;0.01;1;-1;0;0.9;0.448276;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;1810527435;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.513207;0.514519;0.485609;0.701887;0.109573;1.42164;5.33257;-2.2644;-2.91498;8.74384;-1.50472;3378.33;3556.2;2427.11;5028.75;40000;20397.1;364206;171894;171917;771441;11356.8;0.505;0.870429;0.880055;0.0270487;0.0253088;./sim_cue_integration_18_8_2019_110243_1787726387
0;0.01;0.01;0.01;1;-1;0;1;0.448276;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;1764147058;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.489908;0.48558;0.118605;1.41014;0.116507;0.103247;2.99947;-1.69874;-2.04111;-3.14423;-0.316146;3310.66;3344.3;193.805;20035.7;40000;151.112;210359;154995;140016;206409;7355.57;0.48;0.912462;0.910277;0.0227667;0.0253604;./sim_cue_integration_18_8_2019_110243_1740818729
0;0.01;0.01;0.01;1;-1;0;1;0.482759;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;1753033146;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.510737;0.510028;0.131308;1.37477;0.0967464;0.10172;1.16762;-0.44968;-7.64763;-3.3238;-0.301053;3489.78;3550.61;232.662;19030.2;40000;145.045;216352;96980.4;621019;196398;7195.46;0.505;0.885605;0.894589;0.03149;0.0289255;./sim_cue_integration_18_8_2019_110243_1733023762
0;0.01;0.01;0.01;1;-1;0;0.9;0.448276;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;1740995579;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.515186;0.521235;0.36212;0.950139;0.10333;0.896274;5.42072;0.558079;2.47427;8.09389;-1.22362;3376.42;3442.74;1399.19;9170.27;40000;8205.19;411664;154569;141749;665975;9812.37;0.515;0.857212;0.887147;0.0305464;0.0222737;./sim_cue_integration_18_8_2019_110243_1718752178
0;0.01;0.01;0.01;1;-1;0;0.5;0.482759;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;1607953440;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.503085;0.504698;0.567398;0.0779488;0.102907;1.22557;0.432212;-1.48139;-2.12313;8.45218;-1.1505;2829.52;2849.96;3541.62;86.9471;40000;15711.6;114008;105472;216174;723173;10671.2;0.4425;0.815961;0.831155;0.0155308;0.0145138;./sim_cue_integration_18_8_2019_110244_1590058799
0;0.01;0.01;0.01;1;-1;0;1;0.482759;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;1605785905;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.511102;0.514195;0.122762;1.37541;0.111064;0.111455;-1.98721;-1.4869;-0.344742;-1.17854;-0.489766;3498.63;3529.65;199.016;19038.4;40000;175.546;214545;176071;141935;234072;7727.75;0.51;0.899716;0.915962;0.0270745;0.0219474;./sim_cue_integration_18_8_2019_110244_1580138876
0;0.01;0.01;0.01;1;-1;0;1;0.551724;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;839367184;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.494918;0.497149;0.0913163;1.37853;0.143564;0.103802;-6.65234;1.0861;-5.30391;4.62989;-0.436496;3340.37;3424.29;122.835;19140.1;40000;149.507;488669;86742.9;331354;344109;7680.3;0.4675;0.877974;0.893114;0.0343813;0.0303658;./sim_cue_integration_18_8_2019_110246_852984554
0;0.01;0.01;0.01;1;-1;0;1;0.517241;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;990057031;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.509326;0.513683;0.119535;1.3751;0.12142;0.0978784;-2.8076;2.58329;2.21597;1.91343;-0.323811;3492.82;3612.65;198.805;19048.2;40000;142.709;206403;203398;188149;143327;7417.06;0.49;0.901604;0.920345;0.0263443;0.0211969;./sim_cue_integration_18_8_2019_110246_1013510467
0;0.01;0.01;0.01;1;-1;0;0.5;0.551724;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;1015097211;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.512229;0.512637;0.57751;0.0733343;0.123982;1.24198;-0.745363;5.07934;-2.38819;8.46025;-1.12617;2913.16;2918.52;3644.52;81.442;40000;15862;103446;311036;306545;725605;10257.2;0.5;0.806793;0.828087;0.016318;0.0146191;./sim_cue_integration_18_8_2019_110246_1031878782
0;0.01;0.01;0.01;1;-1;0;0.5;0.551724;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;1127327433;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.491;0.487938;0.68938;0.0842561;0.112095;2.45878;5.81371;3.43585;-1.00973;8.46865;-1.83272;3025.7;3139.85;4810.63;109.024;40000;60639;385466;185974;146025;724781;13929.1;0.45;0.870905;0.866362;0.0223189;0.0234707;./sim_cue_integration_18_8_2019_110246_1146031028
0;0.01;0.01;0.01;1;-1;0;1;0.551724;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;1150608342;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.50094;0.497919;0.123832;1.36326;0.131837;0.114065;-1.43462;-0.313061;1.61792;1.79985;-0.503206;3392.49;3365.65;218.165;18753.5;40000;180.543;237692;48852.2;263266;117857;7591.68;0.4875;0.890057;0.889673;0.0300956;0.0310341;./sim_cue_integration_18_8_2019_110246_1167090013
