amin;amax;mu_amat;gmax;mu_g;gmin;mu_ajuv;init_dp;sigmoidal_survival;nc;m;mu_agen;init_bmat_phen;init_g;laplace;mu_dp;p;init_dc;mu_asoc;seed;sdsoc;init_ajuv;bmax;init_asoc;qmat;qjuv;sdmu_a;sdmat;nloci_g;mu_dc;init_amat;init_agen;init_bmat_envt;survival_scalar1;sdmu_b;bmin;mu_bmat_phen;np;survival_scalar0;sdmu_g;mu_bmat_envt;generation;mean_phen_ad;mean_phen_prestige;mean_agen;mean_ajuv;mean_amat;mean_asoc;mean_bmat_phen;mean_bmat_envt;mean_dc;mean_dp;mean_g;var_phen_ad;var_phen_prestige;var_agen;var_ajuv;var_amat;var_asoc;var_bmat_phen;var_bmat_envt;var_dc;var_dp;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;file
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;1344153801;0.05;0;10;0;1;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.512553;0.51258;0.0959691;0.121903;0.093395;0.114633;4.71719;1.46977;-1.19396;-0.236348;-0.534144;2647.78;2648.29;129.784;196.179;40000;182.431;278755;112517;146448;120008;7683.93;0.4975;0.789275;0.809602;0.00144709;0.00124276;./sim_cue_integration_18_8_2019_152651_1362667448
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1192602388;0.05;0;10;0;0.5;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.511628;0.511595;0.0999153;0.0701933;0.0797003;0.120796;0.20154;1.02157;-0.647097;6.02791;-0.553227;2630.22;2629.99;133.493;75.922;40000;193.561;86334.9;158095;152320;393882;7522.11;0.475;0.789261;0.80844;0.000854945;0.000786759;./sim_cue_integration_18_8_2019_152705_1176927835
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;1187133617;0.05;0;10;0;1;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.509008;0.507104;0.0951362;0.114098;0.0811915;0.0870169;1.67401;-0.555373;4.28173;3.52928;-0.518684;2609.99;2592.42;133.425;171.916;40000;107.951;141409;180546;380292;245444;7806.99;0.505;0.795371;0.806899;0.00125967;0.0012144;./sim_cue_integration_18_8_2019_152705_1171740647
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1094148669;0.05;0;10;0;0.5;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.512218;0.512178;0.106579;0.0779336;0.083904;0.104178;-5.33472;-4.6502;-1.96112;-5.81586;-0.402178;2637.62;2637.22;149.653;88.0572;40000;161.771;350279;311621;265594;393663;7398.76;0.475;0.789282;0.808394;0.000939608;0.000903671;./sim_cue_integration_18_8_2019_152705_1073314912
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;1083504036;0.05;0;10;0;1;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.513885;0.5167;0.100825;0.142251;0.103515;0.105377;0.746329;-2.32323;-2.98458;-4.07766;-0.500094;2664.23;2694.09;139.24;249.835;40000;161.934;135313;110955;285065;301802;7356.6;0.545;0.787657;0.813274;0.0016776;0.0014535;./sim_cue_integration_18_8_2019_152705_1063569159
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;883837238;0.05;0;10;0;0.9;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.513476;0.513316;0.109831;0.0716158;0.0963552;0.0864542;0.790244;5.36099;-0.971547;4.28769;-0.371908;2652.27;2652.34;170.57;76.3759;40000;113.741;135827;344513;103447;282438;7653.88;0.495;0.789572;0.810901;0.00103036;0.000994707;./sim_cue_integration_18_8_2019_152720_899109416
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;923489699;0.05;0;10;0;0.5;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.512551;0.516459;0.0942613;0.243672;0.101909;0.104782;-3.51295;-0.840997;-0.746047;-2.66578;-0.550567;2675.28;2715.56;123.763;658.881;40000;157.87;207980;76268.4;194329;205701;7884.03;0.495;0.790793;0.816465;0.00323041;0.00284394;./sim_cue_integration_18_8_2019_152720_936616593
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;923734962;0.05;0;10;0;0.5;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.509207;0.508893;0.100151;0.214959;0.0981298;0.0989364;3.05447;-1.09843;4.24324;6.25367;-0.605272;2635.32;2632.02;137.627;526.974;40000;143.069;208584;144673;265405;438039;7979.5;0.49;0.794896;0.810025;0.00281252;0.00256695;./sim_cue_integration_18_8_2019_152720_937440744
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;923535508;0.05;0;10;0;0.5;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.511732;0.512717;0.102854;0.220117;0.0814318;0.109014;-5.80589;-0.883934;2.96554;0.145605;-0.519249;2662.06;2675.53;144.519;576.552;40000;157.728;434723;84278.3;200140;116354;7651.5;0.49;0.79256;0.811014;0.00288588;0.00260539;./sim_cue_integration_18_8_2019_152720_937516062
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;926478640;0.05;0;10;0;0.9;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.509587;0.509417;0.09497;0.0725277;0.0819548;0.0888379;-1.02623;3.66844;-4.19559;0.701559;-0.507706;2608.78;2607.21;121.689;76.4427;40000;113.964;84031.9;222587;274299;126551;7344.06;0.51;0.792211;0.807315;0.000812823;0.000750279;./sim_cue_integration_18_8_2019_152720_939451783
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1042493597;0.05;0;10;0;0.9;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.510846;0.511032;0.0906058;0.251831;0.087006;0.124949;-2.40462;-5.18872;-0.557529;0.705237;-0.527371;2658.94;2660.92;122.599;693.136;40000;210.603;295909;329054;193496;200218;7954.99;0.53;0.792974;0.81096;0.00316989;0.0031328;./sim_cue_integration_18_8_2019_152720_1057524384
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1045612588;0.05;0;10;0;0.5;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.505045;0.506783;0.0974574;0.253681;0.0841026;0.0916213;-4.40692;-1.9112;-0.536755;-4.18232;-0.499424;2601.64;2625.38;131.095;713.582;40000;129.774;326802;106102;97036;270094;8069.05;0.52;0.796786;0.811374;0.0033507;0.00320983;./sim_cue_integration_18_8_2019_152720_1066524281
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1160884585;0.05;0;10;0;0.9;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.506254;0.502922;0.108009;0.227258;0.0918908;0.0998218;2.81046;1.29226;1.50402;3.30888;-0.61809;2610.97;2584.31;156.438;598.154;40000;143.684;220267;179321;171511;211832;7900.04;0.47;0.804;0.809391;0.00287026;0.00299716;./sim_cue_integration_18_8_2019_152721_1178861566
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1200791482;0.05;0;10;0;0.9;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.514454;0.512966;0.10698;0.22647;0.0939944;0.135854;-2.33264;1.36999;1.84553;3.45829;-0.543556;2693.14;2677.6;155.347;585.206;40000;240.581;159263;143183;233383;199820;7842.89;0.49;0.790866;0.81109;0.0030428;0.00283852;./sim_cue_integration_18_8_2019_152721_1220589445
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1248814514;0.05;0;10;0;1;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.511453;0.522078;0.0868319;0.265805;0.0748193;0.101085;-1.42508;0.170124;-3.63026;0.0820419;-0.375334;2671.01;2783.66;104.639;790.449;40000;144.414;181422;211783;195666;146672;7549.52;0.49;0.782347;0.819919;0.00376498;0.0031184;./sim_cue_integration_18_8_2019_152735_1233738085
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1016058892;0.05;0;10;0;0.9;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.512358;0.50851;0.108711;0.268437;0.09458;0.120643;0.517945;-2.19748;3.18782;2.68346;-0.595092;2684.02;2649.19;159.915;795.789;40000;193.686;112426;247559;286699;297081;7840.66;0.52;0.795003;0.806136;0.00391073;0.00373451;./sim_cue_integration_18_8_2019_152736_1002840486
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1011407453;0.05;0;10;0;1;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.512617;0.511486;0.0892416;0.0802693;0.0978405;0.105925;-0.0388671;6.00796;2.85729;4.92383;-0.623029;2642.22;2630.66;111.555;93.1148;40000;162.561;84625;397729;165959;317353;8028.75;0.485;0.787975;0.809225;0.00100061;0.000876601;./sim_cue_integration_18_8_2019_152736_997929004
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1010185115;0.05;0;10;0;1;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.511866;0.514053;0.0917108;0.251226;0.0866444;0.0947297;0.579109;0.186075;4.18367;-1.50738;-0.454303;2671.76;2695.22;124.531;713.802;40000;129.787;110613;118911;232259;115992;7496.57;0.5125;0.787172;0.809346;0.00355542;0.00321958;./sim_cue_integration_18_8_2019_152736_997029649
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1010981126;0.05;0;10;0;1;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.512196;0.512055;0.0891066;0.086949;0.0933638;0.0919416;-0.338944;4.65292;5.41686;0.644269;-0.481363;2637.9;2636.23;115.123;108.554;40000;120.683;117587;301387;376234;117164;7479.69;0.4975;0.790317;0.809284;0.000975808;0.000881497;./sim_cue_integration_18_8_2019_152736_995585278
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1007731531;0.05;0;10;0;1;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.507679;0.506943;0.101338;0.216991;0.0810391;0.0818388;1.52091;3.79224;4.66527;6.70114;-0.349663;2621.65;2619.44;141.764;539.118;40000;100.315;210606;323983;320556;530204;7285.07;0.5175;0.797894;0.813404;0.00274208;0.0026197;./sim_cue_integration_18_8_2019_152736_993510178
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1008349312;0.05;0;10;0;1;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.515259;0.516352;0.0982578;0.230028;0.0856177;0.123951;-4.05341;4.88344;4.99375;-3.54408;-0.506277;2702.52;2714.76;132.705;613.642;40000;208.553;227886;323679;347374;215247;7526.9;0.525;0.790778;0.815006;0.00317524;0.00290654;./sim_cue_integration_18_8_2019_152736_993100374
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.65;0;0.01;539682995;0.05;0;10;0;0.5;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.51057;0.511688;0.103976;0.071961;0.0776097;0.117147;4.79834;0.656329;-2.43792;7.52908;-0.544856;2621.16;2633.48;163.373;74.9785;40000;184.667;391421;145943;148472;588903;7605.82;0.54;0.790898;0.808285;0.000954199;0.000900056;./sim_cue_integration_18_8_2019_152750_553236908
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.65;0;0.01;747259266;0.05;0;10;0;0.5;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.509556;0.513658;0.0979905;0.342146;0.0788505;0.0931335;-2.01035;2.61187;0.872673;0.3077;-0.52435;2679.93;2722.54;137.37;1238.93;40000;120.503;159270;114408;161818;156671;7736.5;0.475;0.798671;0.818378;0.00535723;0.00489533;./sim_cue_integration_18_8_2019_152750_760621869
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.65;0;0.01;779852372;0.05;0;10;0;0.5;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.508614;0.511641;0.111573;0.3249;0.0937015;0.0958592;2.16977;3.82236;-4.25351;5.48259;-0.443185;2669.89;2708.98;166.287;1148.91;40000;138.02;164537;241282;265539;392673;7710.66;0.505;0.796394;0.817354;0.00537802;0.00474144;./sim_cue_integration_18_8_2019_152750_795537697
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.65;0;0.01;910368818;0.05;0;10;0;0.5;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.510617;0.510177;0.0966138;0.0810402;0.0871081;0.105768;-4.14624;1.73186;-0.888758;-0.385796;-0.566375;2622.29;2617.65;148.992;89.8194;40000;162.153;240572;211385;161483;63131.6;7647.56;0.51;0.790904;0.807531;0.00100891;0.000909548;./sim_cue_integration_18_8_2019_152750_925315371
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.65;0;0.01;1388741699;0.05;0;10;0;0.5;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.503193;0.514209;0.101574;0.397644;0.075284;0.105658;1.67011;0.710339;-2.50699;-3.05329;-0.373386;2637.22;2750.54;137.574;1648.67;40000;164.413;163930;157292;110798;185750;7185.04;0.485;0.801409;0.827823;0.00674587;0.00569461;./sim_cue_integration_18_8_2019_152805_1374791453
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.65;0;0.01;1380688536;0.05;0;10;0;0.9;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.503213;0.50734;0.103501;0.355202;0.094256;0.103887;1.4552;4.70595;3.43999;-0.466962;-0.579116;2626.24;2666.05;145.079;1338.75;40000;150.472;118154;338316;306163;124617;7739.59;0.5425;0.804584;0.820261;0.00571384;0.00521144;./sim_cue_integration_18_8_2019_152805_1367329544
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.65;0;0.01;1363280562;0.05;0;10;0;0.9;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.514517;0.510495;0.0985056;0.398383;0.0974582;0.109026;-2.00065;2.718;2.65183;-5.55209;-0.548881;2759.64;2716.06;138.061;1664.36;40000;166.28;159059;160908;180529;359285;8103.54;0.495;0.811937;0.825744;0.00646326;0.00596864;./sim_cue_integration_18_8_2019_152805_1350061699
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.65;0;0.01;1356890307;0.05;0;10;0;0.9;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.511668;0.510308;0.121588;0.0812441;0.0991435;0.109267;3.42214;5.22957;1.02813;-2.85727;-0.497903;2635.73;2621.68;192.322;92.7456;40000;162.052;308732;320054;205876;166007;7611.61;0.49;0.792026;0.808513;0.00116373;0.0010907;./sim_cue_integration_18_8_2019_152805_1343779434
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.65;0;0.01;1332132553;0.05;0;10;0;0.9;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.51356;0.511539;0.112137;0.0736498;0.116454;0.12112;-0.791658;3.65671;4.47666;7.26772;-0.614379;2655.3;2635.85;178.018;81.0204;40000;214.662;158946;184208;273648;551595;7957.67;0.5025;0.788472;0.809801;0.00119163;0.001108;./sim_cue_integration_18_8_2019_152805_1319058695
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.65;0;0.01;1314120297;0.05;0;10;0;0.5;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.511654;0.504756;0.098856;0.392374;0.080477;0.110937;1.14831;-3.11594;-3.004;-3.91281;-0.558145;2721.97;2661.2;135.726;1612.09;40000;174.957;187658;205178;219094;279950;7762.48;0.4975;0.80412;0.810204;0.0065549;0.00634738;./sim_cue_integration_18_8_2019_152805_1300982377
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.65;0;0.01;1311278329;0.05;0;10;0;0.9;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.511448;0.509896;0.101562;0.358274;0.0836962;0.129985;-3.19039;-0.0943526;-2.80251;5.69265;-0.52577;2712.33;2706.58;145.645;1375.62;40000;229.086;291311;141407;156936;417952;7803.99;0.51;0.798411;0.815556;0.00617335;0.00572756;./sim_cue_integration_18_8_2019_152805_1296800282
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.65;0;0.01;485736458;0.05;0;10;0;1;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.51074;0.514402;0.0997851;0.339561;0.0862081;0.0888521;-3.70525;2.65224;0.557484;-4.18193;-0.482632;2693.9;2730.91;141.067;1242.21;40000;116.769;206045;156653;258668;294245;7535.48;0.4975;0.794251;0.81553;0.0054953;0.00511572;./sim_cue_integration_18_8_2019_152820_499185897
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.65;0;0.01;601696843;0.05;0;10;0;1;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.514093;0.515448;0.117566;0.0711033;0.140834;0.131211;0.963058;6.33225;-0.915633;4.92225;-0.710515;2662.4;2677.85;182.343;72.1169;40000;226.915;72035.9;435977;158908;326105;7825.89;0.495;0.789401;0.811519;0.00128554;0.00118636;./sim_cue_integration_18_8_2019_152820_616681098
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.65;0;0.01;637920042;0.05;0;10;0;0.9;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.506203;0.505078;0.0988699;0.393571;0.0895857;0.111016;1.28843;-0.709057;-1.44123;-2.71333;-0.471755;2667.53;2669.44;134.473;1650.32;40000;171.378;86849.1;91557.2;116060;209449;7804.58;0.4775;0.809296;0.822698;0.00623417;0.00584303;./sim_cue_integration_18_8_2019_152820_652282855
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.65;0;0.01;885560523;0.05;0;10;0;1;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.513389;0.513738;0.112116;0.0691256;0.145581;0.112984;4.78578;6.06413;-3.48069;-0.723072;-0.698289;2654.14;2657.79;164.485;71.9584;40000;174.769;339637;406797;198329;138944;8246.34;0.4975;0.789311;0.811237;0.00121243;0.00116122;./sim_cue_integration_18_8_2019_152820_900300191
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.7;0;0.01;1682212839;0.05;0;10;0;0.5;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.511951;0.511893;0.108056;0.076538;0.0913387;0.124567;0.908698;2.33559;-0.621174;-2.67841;-0.535107;2635.93;2635.43;163.336;82.8592;40000;224.999;103467;278990;157182;242756;7583.92;0.4875;0.78947;0.808681;0.00104421;0.000939988;./sim_cue_integration_18_8_2019_152835_1668082768
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.7;0;0.01;1667533313;0.05;0;10;0;0.5;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.51578;0.519686;0.107925;0.476771;0.0949941;0.0983605;0.625296;0.35371;-2.25476;4.83814;-0.399189;2812.56;2851.16;158.328;2355.51;40000;139.527;178077;147405;141806;293729;7458.98;0.5325;0.801743;0.83069;0.00940357;0.00811185;./sim_cue_integration_18_8_2019_152835_1646049747
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.65;0;0.01;1402644196;0.05;0;10;0;1;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.511392;0.508547;0.105177;0.328956;0.100407;0.107513;5.38839;4.72769;-0.297511;5.20402;-0.502949;2703.17;2684.23;150.685;1163.81;40000;155.069;387885;374150;158849;329616;7732.17;0.5275;0.806921;0.820318;0.00514954;0.0050443;./sim_cue_integration_18_8_2019_152835_1388691060
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.65;0;0.01;1397686632;0.05;0;10;0;1;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.517174;0.516944;0.0968362;0.377218;0.0981644;0.0894555;-3.43727;1.61973;1.1656;-3.37921;-0.568113;2772.72;2781.71;127.778;1504.52;40000;122.315;179346;170234;98073.7;225702;7737.7;0.46;0.801147;0.821098;0.00624973;0.00562436;./sim_cue_integration_18_8_2019_152835_1383888101
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.65;0;0.01;1235487843;0.05;0;10;0;1;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.513001;0.517423;0.104528;0.391016;0.0939477;0.107801;-1.08922;2.4922;-1.52369;-4.77039;-0.523027;2740.51;2784.85;145.242;1625.93;40000;161.293;142092;188632;107996;309201;7554.63;0.5325;0.800062;0.825371;0.00689239;0.00589895;./sim_cue_integration_18_8_2019_152835_1214708325
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.7;0;0.01;1073956488;0.05;0;10;0;0.5;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.512734;0.513731;0.132164;0.0671398;0.105251;0.170767;-1.58507;-0.154473;2.78164;7.81128;-0.68175;2646.34;2657.97;224.184;68.8689;40000;395.249;116340;82235.2;226843;629236;7778.87;0.5225;0.788931;0.809784;0.00117305;0.00111148;./sim_cue_integration_18_8_2019_152836_1047621550
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.7;0;0.01;589255032;0.05;0;10;0;0.5;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.515081;0.517209;0.111296;0.455028;0.0860423;0.125753;-2.61003;-0.355446;4.83103;7.2737;-0.499509;2800.04;2841.01;164.055;2170.83;40000;214.178;345901;62725.6;346929;553951;7936.06;0.5225;0.804837;0.826844;0.00907681;0.00806475;./sim_cue_integration_18_8_2019_152850_603639016
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.7;0;0.01;585839161;0.05;0;10;0;0.9;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.506136;0.5086;0.169246;0.0655522;0.230273;0.113537;-5.28282;6.72124;2.45637;6.88873;-0.86752;2593.05;2621.63;340.224;62.8202;39999.9;177.093;372039;497493;184769;532834;8455.82;0.525;0.794906;0.807419;0.00202307;0.00191702;./sim_cue_integration_18_8_2019_152850_604108779
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.7;0;0.01;586787499;0.05;0;10;0;0.5;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.512226;0.501211;0.0881486;0.540091;0.0832404;0.0759868;2.26897;0.584612;1.82485;-4.83427;-0.46421;2803.68;2710.62;112.092;2986.24;40000;85.9312;110237;247777;123577;292057;7600.69;0.5025;0.829806;0.826908;0.00906951;0.00997913;./sim_cue_integration_18_8_2019_152850_604644075
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.7;0;0.01;720164946;0.05;0;10;0;0.9;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.515835;0.514306;0.124467;0.0773638;0.175389;0.0900746;-6.12784;7.50649;-0.507116;0.383761;-0.610138;2682.97;2667.11;206.464;82.7978;40000;113.469;437329;586088;200066;168943;7737.65;0.5525;0.786635;0.809684;0.00155056;0.00134826;./sim_cue_integration_18_8_2019_152850_735773625
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.7;0;0.01;720427682;0.05;0;10;0;0.5;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.504752;0.509026;0.0996933;0.549094;0.0930207;0.103232;-2.68857;-2.22369;-0.460129;-1.63784;-0.434677;2737.71;2780.08;140.11;3097.27;40000;156.241;197691;136739;181181;128252;7589.63;0.5025;0.816719;0.835321;0.0107791;0.00980581;./sim_cue_integration_18_8_2019_152850_736081994
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.7;0;0.01;1651250864;0.05;0;10;0;0.9;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.506527;0.504273;0.0999193;0.465804;0.118973;0.112537;-0.830702;2.64545;-3.20099;7.04736;-0.660682;2721.48;2716.6;145.096;2249.22;40000;177.629;157871;129461;190864;543878;8174.46;0.4975;0.807856;0.821225;0.00953464;0.00888115;./sim_cue_integration_18_8_2019_152905_1637330951
