sdmu_a;init_bmat_phen;mu_asoc_vert;init_vp;mu_bmat_envt;amax;init_asoc_horiz;sdsoc_horiz;m;amin;mu_amat;nph;init_vc;init_asoc_vert;sdsoc_vert;init_ajuv;qjuv;gmin;init_hc;npv;mu_bmat_phen;sdmu_g;survival_scalar1;seed;init_hp;survival_scalar0;bmax;mu_g;init_agen;nch;mu_hp;init_bmat_envt;mu_hc;mu_vc;sdmat;mu_agen;laplace;sigmoidal_survival;qmat;bmin;mu_asoc_horiz;nloci_g;init_amat;mu_ajuv;init_g;ncv;gmax;sdmu_b;mu_vp;p;generation;mean_phen_ad;mean_phen_juv;mean_phen_prestige_vert;mean_phen_prestige_horiz;mean_agen;mean_ajuv;mean_amat;mean_asoc_vert;mean_asoc_horiz;mean_bmat_phen;mean_bmat_envt;mean_hc;mean_hp;mean_vc;mean_vp;mean_g;var_phen_ad;var_phen_juv;var_phen_prestige_vert;var_phen_prestige_horiz;var_agen;var_ajuv;var_amat;var_asoc_vert;var_asoc_horiz;var_bmat_phen;var_bmat_envt;var_hc;var_hp;var_vc;var_vp;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;file
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;0.05;0;0.5;-1;0;5;0.01;0.25;0;1563685182;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.508449;0.504247;0.505055;0;0.100464;0.0768733;0.0995283;0.072235;0.164844;-5.93442;-1.32258;0.122847;6.88733;-4.9985;-1.89652;-0.574952;0.00147875;0.00141527;0.00280183;0;0.00316003;0.00248986;40000;0.00275779;0.0113604;4.22495;11.931;2.9191;2.74835;5.45647;8.25536;0.429408;0.555;0.792401;0.805469;0.000977007;0.000926238;./sim_cue_integration_20_10_2019_090616_1589488087
0.02;0;0.01;0;0.01;8;0;1;0.1;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;1618427161;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.513312;0.501669;0.513486;0;0.110274;0.353277;0.076356;0.0737659;0.0983899;3.23416;1.84463;7.5565;4.64346;3.13982;4.85512;-0.633601;0.00979599;0.00913189;0.0144899;0;0.00400801;0.00594316;40000;0.00246397;0.00467262;8.70632;8.53093;3.76355;6.09054;7.21239;6.69539;0.351433;0.4675;0.798105;0.81994;0.00637509;0.00557918;./sim_cue_integration_20_10_2019_090616_1629207423
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;423231716;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.511205;0.503254;0.51181;0;0.103265;0.0883601;0.0905228;0.0818678;0.0711614;5.58912;-0.432395;2.55071;4.5341;-5.32745;-0.681782;-0.682456;0.00179958;0.00167637;0.00345824;0;0.00345489;0.00331812;40000;0.00291515;0.00269889;8.19568;9.80748;12.9092;7.97331;8.91146;23.1379;0.335201;0.51;0.78983;0.808064;0.0012196;0.00108608;./sim_cue_integration_20_10_2019_090714_405102327
0.02;0;0.01;0;0.01;8;0;0.1;0.1;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;612529496;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.52204;0.480193;0.525159;0;0.175959;0.272513;0.0867035;0.0773226;0.382376;-3.57272;-1.46008;6.583;1.85959;-5.80973;2.14077;-0.96222;0.0122566;0.00676581;0.0193556;0;0.00541242;0.0072303;40000;0.00282263;0.0162127;12.9968;11.6984;2.64279;10.2111;10.8729;21.5173;-0.0691915;0.505;0.799989;0.830043;0.00745172;0.00640566;./sim_cue_integration_20_10_2019_090819_634416105
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;1946155197;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.514082;0.509555;0.516106;0;0.104353;0.0919423;0.0964104;0.100392;0.140282;-1.80253;1.76489;-0.240971;7.16582;-0.845934;-2.28728;-0.602454;0.00189496;0.00182705;0.00356637;0;0.00335749;0.00350611;40000;0.0042762;0.00888258;9.22658;22.9418;5.02194;2.10748;20.5317;24.1508;0.410343;0.5225;0.78825;0.80885;0.00127366;0.00114475;./sim_cue_integration_20_10_2019_090900_1934278675
0.02;0;0.01;0;0.01;8;0;0.05;0.1;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;102604083;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.515692;0.477056;0.519364;0;0.17123;0.268556;0.0852855;0.0777937;0.379393;0.836147;-2.74446;7.83588;0.688332;-0.627286;2.26447;-0.967882;0.0124103;0.00671852;0.0195605;0;0.00557156;0.00863271;40000;0.00274496;0.012572;17.3019;7.73475;1.38769;16.2298;14.0655;9.56183;-0.0628467;0.4575;0.795028;0.834325;0.00796371;0.00625903;./sim_cue_integration_20_10_2019_091014_78244545
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;707780622;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.50987;0.506384;0.509419;0;0.0995422;0.0936062;0.0741757;0.0791998;0.154413;0.447939;-5.70167;0.289844;7.27443;-3.72383;3.22048;-0.482491;0.00166031;0.0016209;0.0031592;0;0.00344934;0.00299065;40000;0.00300944;0.00942246;7.24544;7.32839;2.8946;1.79046;8.25889;17.6799;0.502487;0.4925;0.790333;0.807425;0.00112392;0.00104165;./sim_cue_integration_20_10_2019_091153_686265785
0.02;0;0.01;0;0.01;8;0;1;0.1;0;0.01;0;0;0;0.1;0;0.9;-1;0;5;0.01;0.25;0;555349816;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.515505;0.501384;0.518912;0;0.13086;0.358577;0.0863772;0.0916318;0.117467;1.41467;-1.91732;6.20939;0.375375;5.03593;4.57168;-0.756465;0.0110574;0.0101805;0.0171688;0;0.0044264;0.00823555;40000;0.00315886;0.00549497;13.5048;7.5608;3.26595;12.9674;10.8485;11.513;0.23823;0.4725;0.803088;0.825896;0.00680119;0.00600127;./sim_cue_integration_20_10_2019_091301_542877773
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;0.1;0;0.9;-1;0;5;0.01;0.25;0;1592470939;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.511241;0.502226;0.512229;0;0.101193;0.103141;0.0799129;0.0944942;0.0832363;-0.114061;0.942466;-2.07319;4.57799;-3.27615;-2.03246;-0.706127;0.00200928;0.00184857;0.00379046;0;0.00398797;0.00425301;40000;0.00418412;0.00355271;9.28103;20.6839;21.1643;10.6124;5.45327;9.49156;0.291468;0.5475;0.790664;0.806896;0.00132877;0.00125488;./sim_cue_integration_20_10_2019_091339_1556026308
0.02;0;0.01;0;0.01;8;0;0.1;0.1;0;0.01;0;0;0;0.1;0;0.9;-1;0;5;0.01;0.25;0;962540478;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.518129;0.478096;0.52089;0;0.177626;0.267734;0.0779348;0.0953139;0.359817;-0.295677;0.988736;7.29615;-0.268537;0.859599;5.65478;-1.06;0.0122365;0.00700134;0.0190214;0;0.00569559;0.00752005;40000;0.00392186;0.0115837;27.8788;8.88657;3.01093;5.58404;9.45774;8.39046;-0.231518;0.485;0.798948;0.824944;0.00766469;0.00679705;./sim_cue_integration_20_10_2019_091759_973691825
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;0.1;0;0.9;-1;0;5;0.01;0.25;0;522443826;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.513538;0.509745;0.513114;0;0.0923216;0.100252;0.0772535;0.112941;0.144756;-1.49314;3.2376;-0.445244;7.17739;-6.08454;-1.43389;-0.392794;0.00177053;0.00172577;0.00347158;0;0.00441304;0.00339951;40000;0.0045118;0.00707711;23.1205;11.2894;3.1607;2.91374;4.18083;14.7279;0.59445;0.4975;0.788775;0.809897;0.00118865;0.00107965;./sim_cue_integration_20_10_2019_091924_506648582
0.02;0;0.01;0;0.01;8;0;0.05;0.1;0;0.01;0;0;0;0.1;0;0.9;-1;0;5;0.01;0.25;0;2130860797;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.515923;0.480486;0.519783;0;0.178006;0.265567;0.0806899;0.0819015;0.334964;-3.31233;0.889452;7.65571;-0.179256;4.97805;-1.29184;-0.871002;0.0118243;0.00695661;0.018027;0;0.00547532;0.00748594;40000;0.00308249;0.00853697;14.9216;11.8889;1.99018;7.82385;5.65902;13.8338;0.0929543;0.4925;0.791823;0.828346;0.00791053;0.00623842;./sim_cue_integration_20_10_2019_091944_2113530644
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;0.1;0;0.9;-1;0;5;0.01;0.25;0;863476057;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.510549;0.506462;0.509937;0;0.106334;0.0913042;0.0901323;0.0989491;0.158981;0.941654;0.224002;0.536778;8.10372;-4.21554;-0.343936;-0.548;0.00175194;0.00168652;0.00328891;0;0.00392905;0.00329832;40000;0.00400364;0.00807986;10.1335;14.5914;4.88577;1.56507;5.58167;18.4134;0.426312;0.495;0.791832;0.806329;0.0011539;0.00106232;./sim_cue_integration_20_10_2019_092051_886083275
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;0.05;0;0.9;-1;0;5;0.01;0.25;0;2144801775;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.510886;0.502904;0.508704;0;0.104432;0.0935355;0.0880878;0.0763699;0.0740843;-0.243991;-0.861867;3.74568;6.78558;-6.35024;-0.718575;-0.533517;0.00180541;0.00168775;0.00348068;0;0.00450684;0.00308469;40000;0.00290665;0.00242328;5.81557;9.06373;9.30993;3.17342;3.89568;4.77956;0.478889;0.5275;0.790189;0.807835;0.00119649;0.00109328;./sim_cue_integration_20_10_2019_092114_2131183041
0.02;0;0.01;0;0.01;8;0;1;0.1;0;0.01;0;0;0;0.05;0;0.9;-1;0;5;0.01;0.25;0;1991412848;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.514822;0.498621;0.514167;0;0.124963;0.357013;0.0876457;0.0885504;0.13448;-1.10923;-4.84084;6.7721;1.61211;2.53539;5.6793;-0.778271;0.0108667;0.00986941;0.0162015;0;0.00487127;0.00779541;40000;0.00283713;0.00561606;8.90013;11.3115;2.00604;8.55109;6.1254;6.83023;0.238174;0.505;0.797019;0.817422;0.00702906;0.00627471;./sim_cue_integration_20_10_2019_092131_2009561445
0.02;0;0.01;0;0.01;8;0;0.1;0.1;0;0.01;0;0;0;0.05;0;0.9;-1;0;5;0.01;0.25;0;1419322308;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.514966;0.477431;0.510544;0;0.170944;0.287411;0.0831744;0.0830322;0.357355;-1.98648;-4.0849;7.70728;-0.165275;3.59539;3.53017;-0.965048;0.0133413;0.00781121;0.0191439;0;0.00553792;0.00729382;40000;0.00262306;0.0145923;10.9906;7.17257;1.99155;14.6851;7.67479;10.5302;-0.0552424;0.5125;0.797686;0.819673;0.00863039;0.00746752;./sim_cue_integration_20_10_2019_092140_1397681454
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;0.05;0;0.9;-1;0;5;0.01;0.25;0;1120610991;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.512053;0.506831;0.514447;0;0.107622;0.0841616;0.0935581;0.092133;0.16717;-2.47878;-0.744768;0.927062;7.24255;-4.22957;-0.529156;-0.478151;0.00165618;0.00158462;0.00324619;0;0.00380672;0.00248126;40000;0.00317064;0.00719406;20.453;17.6116;3.03417;1.94255;7.78023;12.5816;0.495838;0.4775;0.7891;0.809322;0.00112254;0.00104606;./sim_cue_integration_20_10_2019_092206_1097766551
0.02;0;0.01;0;0.01;8;0;0.05;0.1;0;0.01;0;0;0;0.05;0;0.9;-1;0;5;0.01;0.25;0;1618826298;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.506821;0.472197;0.500678;0;0.181035;0.255254;0.0751428;0.0944996;0.36464;1.02686;-1.54834;7.35052;2.99189;1.78701;4.65862;-0.993355;0.0120926;0.00678213;0.0194822;0;0.00565132;0.0078465;40000;0.00415161;0.0142808;28.072;14.4778;1.62667;9.46571;8.88074;11.7919;-0.10729;0.48;0.811269;0.823547;0.0067922;0.00649246;./sim_cue_integration_20_10_2019_092210_1595762966
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;0.05;0;0.9;-1;0;5;0.01;0.25;0;2010217349;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.51058;0.506681;0.510489;0;0.10489;0.0929946;0.0923816;0.0911794;0.17872;0.657363;-2.20464;0.374192;8.0617;-6.71274;-0.938287;-0.443288;0.00173681;0.00166775;0.00341458;0;0.00369014;0.00322019;40000;0.00307323;0.0109485;15.585;21.3767;3.92006;1.75496;2.5831;21.5199;0.534033;0.45;0.789557;0.809344;0.00116903;0.00108326;./sim_cue_integration_20_10_2019_092301_2041644770
0.02;0;0.01;0;0.01;8;0;1;0.1;0;0.01;0;0;0;1;0;0.95;-1;0;5;0.01;0.25;0;2044053572;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.516588;0.503778;0.519236;0;0.125759;0.395463;0.088782;0.0748765;0.104533;0.349295;0.424471;6.74698;-0.25094;-1.5648;3.05698;-0.721429;0.0119363;0.0110975;0.0168308;0;0.00449485;0.0083123;40000;0.00265579;0.0044804;19.2006;11.8682;4.45608;23.4391;5.65165;10.4273;0.303565;0.485;0.796838;0.817545;0.00769088;0.00687187;./sim_cue_integration_20_10_2019_092410_2067451139
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;1;0;0.95;-1;0;5;0.01;0.25;0;880584242;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.512315;0.502921;0.512388;0;0.100775;0.102561;0.0908212;0.0791768;0.096192;2.67735;-0.271534;-0.525916;6.56892;-4.48051;-1.01345;-0.721234;0.00201466;0.00183435;0.00390737;0;0.00357342;0.0035602;40000;0.00236591;0.00417643;10.1928;14.7985;13.3902;5.14283;6.07456;7.24327;0.298753;0.54;0.790402;0.807811;0.00132678;0.00126756;./sim_cue_integration_20_10_2019_092458_848993684
0.02;0;0.01;0;0.01;8;0;0.1;0.1;0;0.01;0;0;0;1;0;0.95;-1;0;5;0.01;0.25;0;399537287;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.509309;0.476852;0.509823;0;0.171021;0.285836;0.0810191;0.087791;0.316345;-5.93405;-1.51156;7.66034;5.02018;4.6847;-2.59721;-0.925049;0.0125965;0.00755006;0.0187777;0;0.00660971;0.00880352;40000;0.00348707;0.0124383;3.43329;23.0178;2.2942;8.92839;7.20165;21.8667;0.00618168;0.49;0.797852;0.825303;0.00801179;0.00704654;./sim_cue_integration_20_10_2019_092530_411664830
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;1;0;0.95;-1;0;5;0.01;0.25;0;1520752894;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.514814;0.510083;0.513932;0;0.0853218;0.0781965;0.10014;0.0873247;0.11155;1.39998;-1.13033;1.08168;7.43071;-4.81591;-5.1483;-0.496209;0.00142891;0.00136681;0.0027492;0;0.00309494;0.00247497;40000;0.0033193;0.00460459;11.5453;15.6534;5.3379;2.04318;9.55504;7.74418;0.503062;0.495;0.786067;0.811881;0.000990179;0.000856305;./sim_cue_integration_20_10_2019_092615_1496272932
0.02;0;0.01;0;0.01;8;0;0.05;0.1;0;0.01;0;0;0;1;0;0.95;-1;0;5;0.01;0.25;0;1043945388;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.532698;0.497904;0.540103;0;0.13707;0.296662;0.0824351;0.0769828;0.266916;-1.42596;-1.6948;7.37937;1.84186;6.21513;2.96498;-0.918786;0.0121878;0.00749067;0.0177521;0;0.00479119;0.00932271;40000;0.00341372;0.0143718;9.4926;7.75254;1.82655;20.1611;3.38505;9.13145;0.0211279;0.5225;0.792449;0.83487;0.00813955;0.00615763;./sim_cue_integration_20_10_2019_092616_1020210099
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;1;0;0.95;-1;0;5;0.01;0.25;0;1676352565;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.514261;0.50976;0.512994;0;0.112332;0.117606;0.0955849;0.0812203;0.150658;-1.73344;-3.5191;0.748171;7.50469;-5.32452;2.45517;-0.441201;0.00225637;0.00217944;0.00432361;0;0.00414546;0.00450101;40000;0.00299818;0.00860379;12.6896;8.94499;4.16541;2.88667;10.9417;14.7402;0.518908;0.49;0.788448;0.809524;0.0015335;0.00138242;./sim_cue_integration_20_10_2019_092727_1699491085
0.02;0;0.01;0;0.01;8;0;1;0.1;0;0.01;0;0;0;0.1;0;0.95;-1;0;5;0.01;0.25;0;61951128;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.521779;0.51025;0.531254;0;0.121733;0.38311;0.0813567;0.0880762;0.0956598;-2.61769;0.263742;6.46679;2.9087;1.30903;-2.48591;-0.705458;0.0113769;0.0106327;0.0165423;0;0.00373885;0.010399;40000;0.00334228;0.00345728;8.44903;15.1147;4.24207;14.3312;4.71171;18.9147;0.324041;0.54;0.795074;0.829417;0.00751577;0.00597332;./sim_cue_integration_20_10_2019_092800_107542466
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;0.1;0;0.95;-1;0;5;0.01;0.25;0;1567316025;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.518285;0.505867;0.518563;0;0.106565;0.105678;0.0797513;0.0857139;0.0941987;0.808618;-3.09802;6.47007;3.47556;-3.54738;-3.90641;-0.529193;0.00214219;0.00192731;0.00394794;0;0.00430601;0.00401727;40000;0.00349254;0.00371902;7.93233;9.41945;2.91972;17.8009;7.18539;13.5882;0.499935;0.4975;0.787508;0.809981;0.00144359;0.0012809;./sim_cue_integration_20_10_2019_092845_1543881342
0.02;0;0.01;0;0.01;8;0;0.1;0.1;0;0.01;0;0;0;0.1;0;0.95;-1;0;5;0.01;0.25;0;1554901808;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.510138;0.484262;0.507731;0;0.1547;0.33607;0.0810354;0.098113;0.235913;3.96912;-0.698948;7.48794;4.68608;0.52503;-3.16375;-0.926319;0.0132944;0.00918827;0.0194274;0;0.00678448;0.00823864;40000;0.00364927;0.00994195;12.6076;13.6123;2.1495;11.4042;18.2378;5.45107;-0.0110639;0.4725;0.803321;0.820836;0.00817407;0.00744337;./sim_cue_integration_20_10_2019_092848_1565930504
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;0.1;0;0.95;-1;0;5;0.01;0.25;0;43810759;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.512531;0.508267;0.513054;0;0.0998258;0.0940186;0.0818616;0.138643;0.1227;-2.56117;-1.4679;0.511131;7.97774;-5.6187;0.456087;-0.573052;0.00186921;0.00180649;0.00363003;0;0.00365379;0.00362968;40000;0.00651998;0.00586101;19.099;9.99934;6.74439;1.47628;4.51073;6.62968;0.430957;0.5175;0.789756;0.808288;0.0012774;0.00116755;./sim_cue_integration_20_10_2019_092947_67642081
0.02;0;0.01;0;0.01;8;0;0.05;0.1;0;0.01;0;0;0;0.1;0;0.95;-1;0;5;0.01;0.25;0;1285885868;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.515301;0.481046;0.515415;0;0.163444;0.300756;0.0696546;0.0803974;0.29681;2.21194;1.33413;6.73224;0.931565;2.76444;2.42396;-0.960636;0.0135943;0.00805271;0.0201292;0;0.00579819;0.00858044;40000;0.00298615;0.0196877;19.5255;11.5271;2.98561;12.9692;8.78291;7.66694;-0.0365414;0.485;0.803556;0.824211;0.00825529;0.00742463;./sim_cue_integration_20_10_2019_092954_1261841404
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;0.1;0;0.95;-1;0;5;0.01;0.25;0;1029205777;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.5108;0.507752;0.511413;0;0.0998077;0.0884445;0.0872974;0.105617;0.148349;1.38576;0.451484;0.222745;7.51519;-5.52991;-4.83466;-0.487687;0.00162147;0.00158939;0.00313711;0;0.00399184;0.00293834;40000;0.00436307;0.00962077;13.3713;16.5975;2.71249;2.07935;5.61701;9.42193;0.506285;0.4925;0.790236;0.808001;0.00110054;0.00101057;./sim_cue_integration_20_10_2019_093020_993073230
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;0.05;0;0.95;-1;0;5;0.01;0.25;0;928632726;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.51514;0.506539;0.516247;0;0.10314;0.0896793;0.0940954;0.0951634;0.0772786;-0.896515;-2.89695;3.18291;5.99697;-3.19663;-1.27545;-0.535435;0.00185535;0.00171504;0.00338194;0;0.00404094;0.00300021;40000;0.00312822;0.00290426;22.9494;8.45713;11.8076;4.04223;6.75275;20.6653;0.493228;0.495;0.786384;0.811515;0.00120732;0.00107185;./sim_cue_integration_20_10_2019_093046_899098790
0.02;0;0.01;0;0.01;8;0;1;0.1;0;0.01;0;0;0;0.05;0;0.95;-1;0;5;0.01;0.25;0;1934899835;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.504399;0.492548;0.499446;0;0.118436;0.389;0.0849373;0.0892489;0.103706;0.514494;-1.72533;6.61287;3.74641;4.04542;3.47475;-0.779423;0.0124387;0.0115891;0.0183904;0;0.00452147;0.00981931;40000;0.00288931;0.00423656;13.8022;14.1195;3.70427;11.5624;3.66388;6.15477;0.23875;0.485;0.812688;0.822494;0.00694297;0.00686812;./sim_cue_integration_20_10_2019_093102_1946103297
0.02;0;0.01;0;0.01;8;0;0.1;0.1;0;0.01;0;0;0;0.05;0;0.95;-1;0;5;0.01;0.25;0;1882298351;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.505953;0.484531;0.50792;0;0.135585;0.342697;0.0734442;0.0868772;0.219586;1.05301;-4.47743;6.32214;4.46744;1.68543;3.42291;-0.822974;0.0131567;0.00950633;0.0189121;0;0.00506647;0.00946745;40000;0.00299093;0.00994925;11.8047;14.9023;5.55296;8.42916;5.91698;9.06363;0.175339;0.46;0.79841;0.829857;0.00825378;0.00697492;./sim_cue_integration_20_10_2019_093258_1905162949
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;0.05;0;0.95;-1;0;5;0.01;0.25;0;1199420901;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.511645;0.507807;0.510916;0;0.0951794;0.0978074;0.0813333;0.110007;0.157896;-1.5401;3.51093;-0.315869;7.27699;-4.39731;5.28009;-0.483665;0.0018417;0.00179574;0.00356343;0;0.00364747;0.00484188;40000;0.00431511;0.0104449;4.84183;19.2163;2.66799;3.01801;6.50952;6.43345;0.5101;0.505;0.789591;0.808623;0.00121691;0.00113075;./sim_cue_integration_20_10_2019_093353_1236788541
0.02;0;0.01;0;0.01;8;0;0.05;0.1;0;0.01;0;0;0;0.05;0;0.95;-1;0;5;0.01;0.25;0;1367042511;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.519065;0.486101;0.514684;0;0.144726;0.312876;0.0700961;0.0767954;0.297719;-3.20108;-4.52882;6.39695;3.75312;0.253773;2.24173;-0.91603;0.0130991;0.00788389;0.0196929;0;0.00504649;0.00854046;40000;0.00359411;0.0162099;15.5768;18.4416;4.183;7.25238;26.2813;22.5196;0.0238795;0.4975;0.807654;0.824203;0.00778971;0.00745332;./sim_cue_integration_20_10_2019_093353_1381893162
