init_ajuv;sdmu_b;init_vp;init_bmat_phen;init_vc;nph;init_bmat_envt;laplace;init_asoc_horiz;init_g;init_agen;amax;survival_scalar0;mu_g;mu_hp;survival_scalar1;init_amat;sdsoc_horiz;mu_ajuv;qmat;gmin;npv;mu_hc;sdsoc_vert;mu_asoc_vert;sdmat;bmax;init_asoc_vert;m;sdmu_g;nloci_g;ncv;amin;mu_asoc_horiz;mu_vp;nch;juvenile_survival;qjuv;init_hc;mu_agen;seed;gmax;mu_bmat_phen;p;sdmu_a;sigmoidal_survival;init_hp;mu_amat;mu_bmat_envt;bmin;mu_vc;generation;mean_phen_ad;mean_phen_juv;mean_phen_prestige_vert;mean_phen_prestige_horiz;mean_agen;mean_ajuv;mean_amat;mean_asoc_vert;mean_asoc_horiz;mean_bmat_phen;mean_bmat_envt;mean_hc;mean_hp;mean_vc;mean_vp;mean_g;var_phen_ad;var_phen_juv;var_phen_prestige_vert;var_phen_prestige_horiz;var_agen;var_ajuv;var_amat;var_asoc_vert;var_asoc_horiz;var_bmat_phen;var_bmat_envt;var_hc;var_hp;var_vc;var_vp;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;var_component_gen;var_component_ajuv;var_component_amat;var_component_amat_envt;var_component_amat_phen;cov_amat_phen_amat_envt;cov_amat_ajuv;cov_amat_envt_ajuv;cov_amat_phen_ajuv;var_component_asoc_vert;var_component_asoc_vert_p;var_component_asoc_vert_c;var_component_asoc_horiz;var_component_asoc_horiz_p;var_component_asoc_horiz_c;cov_amat_asoc_vert;cov_amat_asoc_vert_c;cov_amat_asoc_vert_p;cov_amat_asoc_horiz;cov_amat_asoc_horiz_c;cov_amat_asoc_horiz_p;cov_amat_envt_asoc_vert;cov_amat_envt_asoc_vert_c;cov_amat_envt_asoc_vert_p;cov_amat_envt_asoc_horiz;cov_amat_envt_asoc_horiz_c;cov_amat_envt_asoc_horiz_p;cov_amat_phen_asoc_vert;cov_amat_phen_asoc_vert_c;cov_amat_phen_asoc_vert_p;cov_amat_phen_asoc_horiz;cov_amat_phen_asoc_horiz_c;cov_amat_phen_asoc_horiz_p;cov_ajuv_asoc_vert;cov_ajuv_asoc_vert_c;cov_ajuv_asoc_vert_p;cov_ajuv_asoc_horiz;cov_ajuv_asoc_horiz_c;cov_ajuv_asoc_horiz_p;cov_agen_asoc_vert;cov_agen_asoc_vert_c;cov_agen_asoc_vert_p;cov_agen_asoc_horiz;cov_agen_asoc_horiz_c;cov_agen_asoc_horiz_p;cov_asoc_horiz_vert;cov_asoc_horiz_vert_c;cov_asoc_horiz_vert_p;cov_asoc_horiz_c_vert;cov_asoc_horiz_p_vert;cov_agen_ajuv;file
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;1;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;0.5;0;0.01;246721136;1;0.01;0.793;0.02;0;0;0.01;0.01;-10;0.01;75000;0.478943;0.730606;0.4728;0.719329;-0.459847;0.0957781;0.939134;-0.516196;-2.67426;-5.52941;1.13415;1.65535;-9.32853;1.08453;-8.77305;-1.68683;0.0365719;0.00517278;0.0607579;0.0120871;0.00325848;0.0109171;39999.1;0.00970127;0.0214196;1.94714;0.321633;0.154696;0.200878;0.617735;0.510886;0.279902;0.4975;0.854643;0.834676;0.0147329;0.0177194;0.0690537;0.00755902;0.0365485;0.0695082;0.0521286;-0.0363068;0.000769238;0.0061247;-0.0053672;0.0266133;0.0411063;0.0222613;0.416604;0.121621;0.0541066;0.00213119;-0.00613127;0.00705843;0.0105435;-0.00336667;0.00740014;0.0196098;-0.025469;0.0391699;0.0823646;0.00346158;0.0402863;-0.0174532;0.0194996;-0.032241;-0.0717527;-0.00659325;-0.03281;0.00510074;-0.00293281;0.00696654;0.0264726;0.000640613;0.0127992;0.00401781;-0.00319956;0.0060824;0.016656;0.000312012;0.00881544;0.0601728;-0.0389715;0.0863146;0.00184056;0.0294085;0.00126326;./sim_cue_integration_11_12_2019_092404_220492034
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;1;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;0.5;0;0.01;244189004;1;0.01;0.828;0.02;0;0;0.01;0.01;-10;0.01;75000;0.482004;0.742246;0.477516;0.728658;0.521593;0.0929684;0.892706;-0.674015;-2.81541;-8.18394;2.30622;1.77486;-9.46232;1.70511;-8.89139;1.82315;0.0492613;0.00650333;0.0783627;0.0152932;0.00384554;0.0116171;39999.2;0.00739844;0.0149953;0.937168;0.465329;0.160193;0.156382;0.641757;0.493973;0.235485;0.4825;0.874957;0.858799;0.0151888;0.0191383;0.0776376;0.00796385;0.0531219;0.131446;0.0901836;-0.0884627;0.00308372;0.0105855;-0.0086371;0.0372465;0.0761283;0.0556107;0.552915;0.157832;0.0518201;0.00717179;-0.0264416;0.0295194;0.052378;-0.00277222;0.0285758;0.0303471;-0.0722307;0.0874;0.165502;0.00459621;0.0797966;-0.0260335;0.0541696;-0.0675759;-0.130045;-0.00736004;-0.0595282;0.005642;-0.00631597;0.0100311;0.0314261;0.000767302;0.0147319;0.00427336;-0.00573397;0.00798029;0.0191424;-8.38689e-06;0.00997544;0.0766677;-0.0972211;0.146304;0.00174938;0.0357973;0.0012358;./sim_cue_integration_11_12_2019_092404_217212708
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;1;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;1;0;0.01;229336003;1;0.01;0.828;0.02;0;0;0.01;0.01;-10;0.01;75000;0.495317;0.634236;0.504177;0.631897;-0.0029632;1.1463;0.00195967;0.0549926;-1.97158;6.70369;2.97526;-0.0194416;-9.03516;-0.862511;-3.78839;0.0939499;0.0552514;0.0169847;0.0712274;0.0252299;0.0090933;0.00624215;40000;0.0110852;0.0154064;4.54552;2.42882;0.285131;0.402486;10.1793;13.0074;0.622451;0.4525;0.850404;0.876093;0.0251271;0.0199719;0.00574943;0.332316;0.00502027;0.0045965;0.00382716;0.00400457;0.000645945;0.000591831;0.000765737;0.00489101;0.0038904;0.00485831;0.266392;0.24344;0.0744478;-5.45168e-05;-4.79603e-05;-4.88461e-05;0.000566622;5.11042e-05;0.00057367;-4.86818e-05;-4.2124e-05;-4.16262e-05;0.000533038;6.02972e-05;0.00053081;-4.47038e-05;-3.67554e-05;-4.34116e-05;0.000653549;6.40053e-05;0.000671397;-0.00323988;-0.00121227;-0.0040376;0.268155;0.00638086;0.273147;1.39341e-05;3.96768e-06;7.46384e-06;0.000826741;-5.16472e-05;0.00084383;-0.00254321;-0.000928664;-0.00318457;-0.000191163;-0.00253479;0.000979933;./sim_cue_integration_11_12_2019_092404_200340301
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;1;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;1;0;0.01;178121171;1;0.01;0.862;0.02;0;0;0.01;0.01;-10;0.01;75000;0.485941;0.68744;0.485;0.682866;-0.0013278;1.36402;0.12635;0.265011;-2.35211;-1.31455;2.26197;1.04436;-9.21456;-1.92951;-3.92545;-0.0886319;0.0771174;0.0170986;0.101798;0.0254809;0.00960343;0.0117069;40000;0.00651654;0.0180125;9.39687;9.68282;0.243281;0.41075;3.60063;6.46231;0.645036;0.5075;0.902196;0.900088;0.0216846;0.0213152;0.00624333;0.473795;0.00721366;0.0073417;0.0041113;0.00251216;0.0117146;0.0140053;-0.00480898;0.0144645;0.00818349;0.0113115;0.501941;0.233226;0.0749936;-0.00255339;-0.00186061;-0.00165779;0.0112171;0.000338911;0.00754789;-0.00299671;-0.00218682;-0.0019433;0.013477;0.000507597;0.0090259;0.000839465;0.000604523;0.000569278;-0.00460155;-0.000207306;-0.00301749;-0.0476333;-0.033521;-0.0341407;0.452978;0.00600348;0.313752;8.55527e-06;2.84765e-05;-5.77226e-06;0.000775993;0.000124502;0.000528296;-0.045103;-0.0315849;-0.0323346;-0.00122773;-0.0302793;0.000600398;./sim_cue_integration_11_12_2019_092405_150146689
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;1;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;0.5;0;0.01;49534000;1;0.01;0.862;0.02;0;0;0.01;0.01;-10;0.01;75000;0.541135;0.227853;0.551379;0.250332;0.531934;-0.184929;-1.29772;0.72976;3.27336;3.6049;-1.23869;-2.17074;9.49042;-1.60479;8.92012;-1.76726;0.0667222;0.00742622;0.104405;0.0172939;0.00499495;0.0137603;39998.3;0.0120954;0.0241238;1.5769;0.349766;0.143462;0.133766;0.435622;0.500554;0.241061;0.545;0.873752;0.898558;0.0219615;0.0168145;0.0850671;0.0159289;0.0658856;0.140259;0.0832079;-0.0754703;-0.00716066;-0.0209302;0.0148486;0.0548847;0.101938;0.0623423;0.829002;0.187908;0.0576768;0.0159339;-0.0265961;0.0325173;0.0651426;-0.000842449;0.0272584;0.0548388;-0.0755936;0.0993221;0.211933;0.00588652;0.0839638;-0.0419895;0.0533362;-0.072443;-0.15843;-0.00712681;-0.0613405;-0.0154488;0.0137915;-0.0220613;-0.0736882;-0.00144347;-0.028412;0.00679724;-0.00613785;0.0092972;0.0252427;0.000773948;0.0110403;0.142883;-0.139056;0.2126;0.00379035;0.0556274;-0.00243547;./sim_cue_integration_11_12_2019_092405_21069117
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;1;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;1;0;0.01;487576873;1;0.01;0.966;0.02;0;0;0.01;0.01;-10;0.01;75000;0.467744;0.803916;0.459758;0.784199;0.0345993;2.57388;0.411766;0.44693;-4.50507;-0.936501;-7.06394;2.23076;-9.38802;-6.56974;-8.34708;0.223638;0.14641;0.0162849;0.180915;0.023673;0.010299;0.0151038;39999.8;0.0161512;0.0183267;11.4977;2.29418;0.188455;0.181421;3.75914;1.87807;0.652863;0.4675;0.959928;0.948419;0.0143551;0.0193741;0.00804189;1.65835;0.0463963;0.0465391;0.0167866;0.00973175;-0.204405;-0.204819;-0.0243317;0.0539534;0.0492012;0.0525733;1.85421;0.297271;0.126054;0.0411824;0.0403634;0.0386203;-0.198309;-0.0051293;-0.0565785;0.0412769;0.0404562;0.0387086;-0.198749;-0.00517591;-0.0566933;0.00464564;0.00453655;0.00438853;-0.0234344;-0.000381415;-0.00705115;-0.226171;-0.221315;-0.218162;1.63479;0.0110669;0.54305;-9.88039e-05;-0.000105833;-0.000132123;0.000917216;6.35859e-05;0.000434523;-0.218794;-0.214109;-0.211735;-0.00555231;-0.062181;0.000546873;./sim_cue_integration_11_12_2019_092405_528238513
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;1;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;0.5;0;0.01;521256523;1;0.01;0.897;0.02;0;0;0.01;0.01;-10;0.01;75000;0.535668;0.208265;0.54828;0.229958;0.560751;-0.122594;-1.27132;0.544418;3.61344;2.79253;-1.51857;-2.31812;9.5169;-1.53981;8.63404;-1.81807;0.0782381;0.00772952;0.118409;0.0172387;0.00459439;0.0118824;39998.4;0.0121996;0.0206161;1.92488;0.480077;0.150398;0.117692;0.691757;0.622465;0.233219;0.505;0.879433;0.903087;0.0255425;0.0198082;0.0902381;0.00980237;0.0989163;0.172032;0.0663164;-0.0710348;-0.00935482;-0.0160068;0.00815343;0.036589;0.0602924;0.0344972;1.00543;0.184805;0.0613744;0.0283519;-0.0325147;0.0478623;0.1566;0.000654984;0.0556808;0.0519241;-0.0578126;0.0856944;0.280381;0.00559555;0.0973648;-0.0288409;0.0312425;-0.0463849;-0.151388;-0.00541189;-0.0512336;-0.00776593;0.00625556;-0.010756;-0.0524264;-0.000956909;-0.0176395;0.00567624;-0.0053103;0.00819734;0.0314497;0.000478341;0.0127739;0.122166;-0.110883;0.179214;0.00232648;0.0423467;-0.00162192;./sim_cue_integration_11_12_2019_092405_548003334
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;0.5;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;1;0;0.01;591127775;1;0.01;0.966;0.02;0;0;0.01;0.01;-10;0.01;75000;0.493483;0.840447;0.488576;0.81941;0.106829;2.71053;0.716129;0.417037;-4.72131;-6.50991;0.0352057;2.70545;-9.39166;-5.30882;-3.93324;0.448577;0.152594;0.0135348;0.190344;0.021735;0.0130357;0.0175629;39999.5;0.0156676;0.0260243;3.05762;2.36424;0.15257;0.153674;8.85834;5.99595;0.593119;0.5025;0.965724;0.954759;0.0120085;0.0175286;0.0173458;1.84148;0.083426;0.0444502;0.0912111;0.00472713;-0.0135475;-0.00272491;-0.0146994;0.0447859;0.0251866;0.0425479;1.97931;0.237001;0.0869699;0.0447833;0.0411871;0.0298811;-0.263448;-0.0033774;-0.0588316;0.000475398;0.00050451;0.000331639;0.000918521;0.000242233;0.000788251;0.0524781;0.0482848;0.035037;-0.308604;-0.00390087;-0.0691572;-0.0134874;-0.011938;-0.00922471;0.107744;-0.00198446;0.0334727;-0.000558884;-0.000497609;-0.000400042;0.00521086;-0.000323018;0.00198838;-0.199049;-0.182386;-0.136532;-0.0019452;-0.0449152;-0.00178114;./sim_cue_integration_11_12_2019_092405_628015047
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;0.5;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;0.5;0;0.01;743113808;1;0.01;0.966;0.02;0;0;0.01;0.01;-10;0.01;75000;0.474366;0.860997;0.479105;0.824382;-0.9422;0.271122;1.09756;-0.84788;-5.02896;8.17832;0.0761189;3.03045;-9.53406;1.82144;-8.9968;-2.01391;0.142766;0.0106659;0.192147;0.0230754;0.00608414;0.0123518;39998.8;0.0109584;0.021555;1.07028;1.1562;0.114624;0.11384;0.949427;0.384724;0.169319;0.475;0.951141;0.951276;0.0175137;0.0131298;0.176114;0.0245028;0.22212;0.0651214;0.235638;0.00691108;0.00578105;0.000726082;0.00592137;0.106951;0.161357;0.0945278;2.31147;0.347526;0.070218;0.128521;-0.117624;0.170094;0.547175;0.00557397;0.142241;0.000188384;-0.000382701;0.000356772;0.00292335;0.000482891;0.000875431;0.136149;-0.124747;0.1802;0.578247;0.00558446;0.150326;0.00372576;-0.0029519;0.00469517;0.0194971;-1.08882e-05;0.00501114;0.0186362;-0.0154715;0.0235872;0.0837655;0.000377615;0.0253154;0.381172;-0.333709;0.493626;0.00246719;0.0989209;0.00044836;./sim_cue_integration_11_12_2019_092405_771657302
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;1;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;1;0;0.01;798623890;1;0.01;0.931;0.02;0;0;0.01;0.01;-10;0.01;75000;0.516197;0.788194;0.499884;0.773073;-0.0130148;2.12306;0.251757;0.491588;-3.54733;-4.96238;-4.01786;2.00943;-9.31047;-6.54721;-1.21352;0.0264955;0.117297;0.0156246;0.152037;0.0235847;0.0118213;0.00726086;39999.9;0.0167968;0.0190912;5.98588;11.4993;0.175157;0.203217;3.27415;5.98888;0.697781;0.525;0.951712;0.929526;0.0125268;0.0225132;0.00849347;1.1264;0.017523;0.0163859;0.0110341;0.010262;-0.0833456;-0.0692855;-0.0629127;0.0623301;0.0170091;0.0622042;1.14543;0.238548;0.0935662;0.023239;0.0232191;0.00459081;-0.077476;-0.002087;-0.0288981;0.0194216;0.0194054;0.00382131;-0.0642507;-0.00171389;-0.0239217;0.0173973;0.0173826;0.0034265;-0.0590959;-0.00190489;-0.0218798;-0.196493;-0.19623;-0.0424614;1.06345;0.00374828;0.439037;-0.000160593;-0.000156701;-0.000105379;0.00138762;0.00014624;0.000881672;-0.182763;-0.182522;-0.0393298;-0.00454928;-0.0687108;0.00104935;./sim_cue_integration_11_12_2019_092405_813316116
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;1;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;0.5;0;0.01;801394701;1;0.01;0.966;0.02;0;0;0.01;0.01;-10;0.01;75000;0.498603;0.173336;0.495634;0.194396;-0.431767;-0.303091;-1.99578;0.00554714;4.60503;-0.731666;-2.29402;-2.40046;9.43054;-3.82679;4.75124;1.50279;0.141597;0.0138506;0.185679;0.026031;0.0057961;0.0213746;39996;0.0200219;0.0150898;1.97048;0.949813;0.18364;0.176122;4.94596;7.00018;0.344142;0.4725;0.927494;0.959867;0.0291105;0.0131714;0.079264;0.0324761;0.663313;0.618651;0.0937087;0.109464;-0.0955852;-0.0919554;-0.0156606;0.00816627;0.00769691;0.00899987;2.11802;0.347479;0.0843714;0.000486551;-0.000302693;0.00253106;0.929484;0.0111253;0.309924;0.000478408;-0.000286889;0.00252458;0.893881;0.0105889;0.29776;0.000144715;-2.33461e-05;0.000317839;0.155881;0.00286583;0.052623;7.38172e-05;0.000181238;-0.000214316;-0.201857;-0.00232415;-0.0683787;-6.34185e-05;-7.47579e-05;2.18144e-05;0.0406227;0.000405758;0.0160576;-0.000111265;-0.00126241;0.00261721;-0.000531328;8.74292e-05;-0.00398188;./sim_cue_integration_11_12_2019_092406_830135683
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;1;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;0.5;0;0.01;817422341;1;0.01;0.931;0.02;0;0;0.01;0.01;-10;0.01;75000;0.490805;0.811197;0.48811;0.791708;-0.544307;0.162908;1.30554;-0.247323;-3.87355;-1.59765;3.32815;2.40871;-9.42388;3.38085;-8.33514;-1.8067;0.102028;0.00954665;0.145161;0.0201818;0.00534232;0.0170638;39998.3;0.0132065;0.0109856;4.64602;1.69013;0.166716;0.177812;2.22466;1.13229;0.252469;0.51;0.925813;0.915682;0.0179341;0.0204723;0.0940348;0.0155631;0.297865;0.338168;0.0674507;-0.0679791;0.0341252;0.0374418;-0.00884667;0.0101172;0.0176988;0.017399;1.28461;0.208265;0.057434;-0.000472043;-0.0484575;0.0540675;0.464728;0.00662224;0.149869;-0.000407383;-0.0534519;0.0596495;0.51085;0.00809649;0.164325;0.000335455;0.0137063;-0.0146156;-0.121958;-0.00360612;-0.0390384;0.000497274;-0.00632304;0.00735554;0.0844981;0.000815315;0.0276133;-7.73092e-06;-0.00399543;0.00419047;0.0414771;-0.000216759;0.0156242;0.0046126;-0.0850598;0.0982399;-1.96986e-05;0.00191341;0.0028718;./sim_cue_integration_11_12_2019_092406_832297765
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;1;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;1;0;0.01;790201661;1;0.01;0.897;0.02;0;0;0.01;0.01;-10;0.01;75000;0.492301;0.667184;0.482926;0.665765;0.0176541;1.51384;0.0508272;0.0202513;-2.87348;2.85145;-1.53808;0.0484643;-9.05705;1.69;4.79321;0.149946;0.093193;0.0256694;0.119601;0.0344178;0.00745809;0.0137305;40000;0.0099488;0.0197431;6.22167;4.07541;0.215109;0.449349;6.12334;6.40659;0.645831;0.5025;0.918291;0.910343;0.0205586;0.0228621;0.0052589;0.580842;0.00384031;0.00399636;0.0031278;0.00203922;-0.00177774;-0.00522235;0.00573915;0.00421003;0.00361423;0.00388622;0.58887;0.534553;0.127442;-1.63657e-05;6.40493e-06;-3.06709e-05;-0.00162382;0.000184702;-0.00167737;-6.33351e-05;-2.68668e-05;-6.80477e-05;-0.00491031;4.08547e-05;-0.00491942;6.18439e-05;4.89438e-05;3.98728e-05;0.00540546;0.00025362;0.00538082;0.00403487;0.00246099;0.00388473;0.540404;0.00385091;0.539082;8.2691e-06;1.45234e-05;1.93808e-05;0.000700362;-0.000176528;0.00071326;0.00387005;0.00233338;0.00376746;0.000163687;0.00386475;0.000904517;./sim_cue_integration_11_12_2019_092406_835948845
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;0.5;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;1;0;0.01;823802733;1;0.01;0.931;0.02;0;0;0.01;0.01;-10;0.01;75000;0.49003;0.765467;0.477919;0.755047;-0.00948817;2.00991;0.146049;0.551511;-3.63246;5.9251;3.84389;1.7603;-9.2981;-6.31076;1.0154;-0.0986386;0.122703;0.0180867;0.153976;0.0258675;0.0114085;0.0132358;40000;0.0108107;0.0228195;8.37184;12.5419;0.201367;0.220663;2.80164;16.2559;0.628368;0.4825;0.943461;0.920234;0.0187278;0.0275888;0.00729729;1.0149;0.00921207;0.00953287;0.00777349;0.00273842;-0.00184677;-0.00258394;0.00162931;0.0719035;0.0297814;0.0743441;1.22936;0.296931;0.111604;-0.00293376;-0.00302502;0.000235175;0.00856741;0.000218081;0.00396604;0.000609693;0.000620783;-0.000408168;-0.00280204;-0.000284087;-0.000574206;-0.0125718;-0.0129194;0.00206116;0.0400399;0.00148064;0.0166256;-0.008922;-0.00956595;0.00396917;0.0427934;0.00518528;0.0133541;-0.000123094;-0.000108521;-4.62453e-05;0.000691257;-0.000202341;0.000541607;-0.196044;-0.2021;0.0340765;-0.00552616;-0.080423;-0.00043988;./sim_cue_integration_11_12_2019_092406_851100028
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;0.5;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;1;0;0.01;872437801;1;0.01;0.897;0.02;0;0;0.01;0.01;-10;0.01;75000;0.48899;0.662315;0.468749;0.660051;-0.021335;1.49734;0.0174323;0.0225377;-2.75817;0.758595;-1.70673;0.0770895;-9.11049;2.58195;-5.16435;-0.328587;0.091583;0.0257122;0.119816;0.0359472;0.00914052;0.0166244;40000;0.0145654;0.0207006;9.91453;4.06975;0.248106;0.350834;8.12672;9.50908;0.638368;0.4825;0.931725;0.902468;0.015117;0.0254115;0.00712217;0.565032;0.00470931;0.00470543;0.00364074;0.00308703;-0.00022713;-0.00015153;-0.000536997;0.00568648;0.00577085;0.00577226;0.576389;0.533004;0.131206;3.89098e-06;1.2557e-07;2.65746e-06;0.00106141;-0.000240672;0.00111357;3.39925e-07;-5.333e-06;2.55834e-06;0.000735356;-0.000279527;0.000809218;-9.87978e-06;-2.28178e-06;-3.6471e-05;0.00134284;-0.000131119;0.00140472;0.000293458;-6.18616e-05;0.000517752;-0.0325116;-0.00330897;-0.0322215;2.85147e-05;3.58354e-05;-2.31239e-05;-2.60358e-05;-0.000229955;0.000110676;0.00149968;0.00382949;-0.00308605;8.24486e-05;0.00144704;0.000272797;./sim_cue_integration_11_12_2019_092406_911554472
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;0.5;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;0.5;0;0.01;1223400061;1;0.01;1;0.02;0;0;0.01;0.01;-10;0.01;75000;0.525702;0.156195;0.523613;0.186613;0.04871;-0.40903;-0.836538;-3.12155;5.41696;7.5645;-0.107257;-2.69551;9.50488;-6.03535;-5.39692;-0.0854313;0.181703;0.0158419;0.218067;0.0261936;0.00945451;0.0146447;39999.3;0.0228602;0.0302206;2.42072;3.0321;0.165889;0.120869;2.655;7.64586;0.62949;0.515;0.985897;0.990026;0.00183507;0.00137098;0.00747395;0.0492468;0.129379;0.0651321;0.144406;0.00547392;7.7812e-05;0.000737959;-7.59086e-05;2.25635;1.57212;2.21393;3.0171;0.333546;0.103677;-0.47388;-0.468854;-0.367339;-0.473569;-0.00411513;-0.123558;0.000235925;0.00013824;0.00173618;0.00301574;0.000511428;0.00196809;-0.540885;-0.535122;-0.420149;-0.540951;-0.00469873;-0.142168;0.00205676;0.0019447;0.00124904;0.00298038;-0.000350327;0.00166145;-0.000141776;-0.000125422;-0.000105187;0.000290214;-0.000197951;0.000160337;2.23313;2.20944;1.73302;0.0160344;0.591949;-0.000181937;./sim_cue_integration_11_12_2019_092406_1247743929
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;1;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;0.5;0;0.01;1418241764;1;0.01;0;0.02;0;0;0.01;0.01;-10;0.01;75000;0.491792;0.699015;0.482047;0.72452;-0.0166608;0.194748;3.06979;-0.429065;-4.69114;-4.89798;6.68156;-7.57928;-2.76714;4.30756;2.9501;0.0374199;0.204649;0.0684215;0.229642;0.0510533;0.0316537;0.0268463;39990.6;0.0256788;0.0180659;6.98792;2.91214;1.39562;6.63344;6.70669;5.85995;0.645704;0.5025;0.98161;0.983614;0.00467068;0.00412796;0.0207676;0.0227747;2.18544;2.1654;1.31377;1.52699;-0.127019;-0.12641;-0.0887676;0.0505497;0.0284352;0.0467365;5.03076;0.755535;5.03783;0.278148;0.253177;0.162594;2.72624;2.72819;0.337795;0.2768;0.251964;0.161792;2.71278;2.71472;0.336068;0.194556;0.177262;0.113667;1.89952;1.90068;0.2399;-0.0161485;-0.0146754;-0.00933166;-0.193876;-0.194032;-0.0236934;-0.000330443;-0.000273259;-0.000142302;-0.00216398;-0.00215156;0.00109136;0.353323;0.321935;0.206906;0.353525;0.0435616;0.000222827;./sim_cue_integration_11_12_2019_092406_1441901974
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;0.5;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;1;0;0.01;1660065969;1;0.01;0;0.02;0;0;0.01;0.01;-10;0.01;75000;0.542404;0.307524;0.479461;0.286916;-0.0204624;-2.61306;-0.798006;0.280476;5.0182;7.66837;0.206587;7.87332;1.11856;-6.08116;-6.19731;0.149924;0.211202;0.0661277;0.232325;0.0528708;0.0161979;0.0189068;39999.4;0.0155569;0.0211294;2.18575;3.03137;1.30486;11.964;5.1702;2.30057;0.654215;0.5325;0.985698;0.986085;0.00354334;0.00380867;0.0112258;1.71349;0.124613;0.0640339;0.137878;0.00672011;-0.0494184;0.00183946;-0.0579283;0.0261288;0.0226694;0.0249609;5.81662;1.05045;5.82701;0.0418129;0.0397252;0.0381894;0.63599;0.636615;0.0347582;0.000416698;0.000357503;0.000380221;0.00849754;0.00846711;0.0012383;0.0466795;0.0443754;0.0426394;0.708038;0.708735;0.0396009;-0.021983;-0.0208191;-0.0202003;-0.420567;-0.420905;-0.0194993;0.000141353;0.000140786;0.000136465;0.000920737;0.000893647;0.000987327;0.272389;0.258831;0.249136;0.272663;0.015681;-0.00122814;./sim_cue_integration_11_12_2019_092406_1701461547
